mu_dist,mu_angle,sigma11,sigma21,sigma12,sigma22
25.3821,2.97867,11.3136,-0.588916,-0.588916,0.0718711
25.3187,2.99108,10.713,-0.61273,-0.61273,0.0707127
25.622,2.95742,10.6493,-0.525389,-0.525389,0.0637249
25.45,2.95778,10.2941,-0.589564,-0.589564,0.068626
25.5126,2.96479,11.041,-0.568293,-0.568293,0.0717375
25.714,2.9706,10.3308,-0.574632,-0.574632,0.0722248
25.6199,2.95273,10.9492,-0.56957,-0.56957,0.0646377
25.6295,2.94887,10.882,-0.631793,-0.631793,0.07258
25.6696,2.95087,11.1991,-0.632481,-0.632481,0.0705069
25.2515,2.96505,10.4732,-0.551059,-0.551059,0.0649641
25.629,2.95784,11.1783,-0.590371,-0.590371,0.0658591
25.5004,2.96357,11.4977,-0.633056,-0.633056,0.0676364
25.6093,2.9586,10.9829,-0.592039,-0.592039,0.0678761
25.4599,2.96997,10.3311,-0.548827,-0.548827,0.0660143
25.5731,2.95161,10.6977,-0.611779,-0.611779,0.0694608
25.6925,2.95534,11.6641,-0.646724,-0.646724,0.0688337
25.4869,2.95902,10.0168,-0.515537,-0.515537,0.0705623
25.5924,2.9551,9.65746,-0.500706,-0.500706,0.0666292
25.2075,2.97539,11.3225,-0.635903,-0.635903,0.069455
25.5101,2.96527,11.7928,-0.669136,-0.669136,0.0747569
25.4477,2.96138,11.0601,-0.583666,-0.583666,0.0714029
25.4431,2.97581,11.9487,-0.636179,-0.636179,0.0752628
25.4028,2.96032,9.85836,-0.541464,-0.541464,0.0657162
25.5768,2.96055,11.3323,-0.661841,-0.661841,0.0728091
25.63,2.95389,11.5266,-0.647877,-0.647877,0.0697436
25.5866,2.95037,11.1043,-0.608251,-0.608251,0.0756898
25.6704,2.96006,11.0689,-0.62771,-0.62771,0.0654763
25.5677,2.93947,13.1111,-0.700655,-0.700655,0.0737218
25.6165,2.96627,11.9306,-0.647112,-0.647112,0.0729368
25.4828,2.9677,11.7277,-0.651382,-0.651382,0.0734249
25.5616,2.95198,10.9812,-0.621769,-0.621769,0.0708446
25.3179,2.9606,9.8588,-0.495576,-0.495576,0.0596867
25.4432,2.96756,11.9684,-0.679946,-0.679946,0.0776832
25.5924,2.95567,11.0735,-0.649561,-0.649561,0.077095
25.5013,2.96319,10.3474,-0.584633,-0.584633,0.0672545
25.6472,2.95498,10.5821,-0.59353,-0.59353,0.070607
25.7503,2.95498,10.3696,-0.579377,-0.579377,0.0703663
25.436,2.97596,11.4108,-0.572071,-0.572071,0.0624205
25.3723,2.9618,10.1765,-0.539127,-0.539127,0.0649235
25.6308,2.94435,12.2943,-0.648568,-0.648568,0.0695529
25.4595,2.97049,10.5287,-0.628237,-0.628237,0.0707793
25.48,2.95128,11.6448,-0.60389,-0.60389,0.0687111
25.4304,2.96645,10.2723,-0.528656,-0.528656,0.0651619
25.3047,2.98186,12.1982,-0.69689,-0.69689,0.0786312
25.7097,2.95598,10.309,-0.545095,-0.545095,0.062532
25.4249,2.97806,11.3066,-0.629235,-0.629235,0.0717104
25.3933,2.96834,10.1112,-0.527623,-0.527623,0.0626783
25.209,2.97489,11.1051,-0.589045,-0.589045,0.0669067
25.7824,2.93607,10.8444,-0.568173,-0.568173,0.0606981
25.5534,2.96076,9.90925,-0.531853,-0.531853,0.0675475
25.5407,2.95767,11.9186,-0.623582,-0.623582,0.0717092
25.6309,2.95229,10.4931,-0.598082,-0.598082,0.0712459
25.5528,2.94935,12.5448,-0.680404,-0.680404,0.0739681
25.6735,2.9539,13.7411,-0.675605,-0.675605,0.0670218
25.2902,2.97013,10.0661,-0.629798,-0.629798,0.0770132
25.2225,2.97543,10.5863,-0.610106,-0.610106,0.0740022
25.7706,2.95218,10.7259,-0.59168,-0.59168,0.0678648
25.4179,2.96849,10.193,-0.580791,-0.580791,0.0695246
25.4628,2.96262,10.5746,-0.520441,-0.520441,0.065104
25.2517,2.98468,10.6709,-0.59685,-0.59685,0.075205
25.4453,2.97066,12.1881,-0.652818,-0.652818,0.0707167
25.3928,2.97326,10.8037,-0.618022,-0.618022,0.0722518
25.4213,2.96658,10.7617,-0.548653,-0.548653,0.0672181
25.4839,2.96274,11.4218,-0.586073,-0.586073,0.0625154
25.3657,2.9667,11.2634,-0.664947,-0.664947,0.0740229
25.5094,2.97344,12.8621,-0.715496,-0.715496,0.0742062
25.4978,2.96973,12.5513,-0.701002,-0.701002,0.0733188
25.2118,2.9676,11.232,-0.621261,-0.621261,0.0713802
25.3898,2.97761,10.9701,-0.625598,-0.625598,0.0741019
25.7088,2.9497,11.1841,-0.590779,-0.590779,0.0663094
25.5707,2.95442,11.1477,-0.608887,-0.608887,0.0691064
25.4451,2.96528,10.7279,-0.574553,-0.574553,0.0646612
25.5872,2.95657,10.871,-0.573471,-0.573471,0.0648893
25.6305,2.94707,10.3054,-0.563735,-0.563735,0.0652255
25.3544,2.96637,11.043,-0.621002,-0.621002,0.0718556
25.2952,2.9715,12.1325,-0.658075,-0.658075,0.0705549
25.4678,2.96601,11.8505,-0.669734,-0.669734,0.0743296
25.5302,2.95703,10.7413,-0.565754,-0.565754,0.0642934
25.3668,2.9685,11.7324,-0.597665,-0.597665,0.0674024
25.5793,2.9695,10.133,-0.574422,-0.574422,0.0682781
25.4708,2.96889,11.3625,-0.62865,-0.62865,0.0705151
25.4854,2.96394,11.1369,-0.590574,-0.590574,0.0672717
25.2846,2.97805,10.4857,-0.554031,-0.554031,0.0681575
25.5565,2.95859,12.3662,-0.681043,-0.681043,0.0729046
25.524,2.9585,10.537,-0.570447,-0.570447,0.066878
25.225,2.96498,11.0429,-0.630007,-0.630007,0.0737164
25.3453,2.94941,12.0261,-0.619796,-0.619796,0.066005
25.4573,2.95805,10.0631,-0.569667,-0.569667,0.070975
25.5496,2.95866,10.8781,-0.571743,-0.571743,0.0689051
25.3649,2.96605,10.5894,-0.5789,-0.5789,0.0734342
25.3843,2.97399,10.8956,-0.613293,-0.613293,0.0727593
25.3973,2.96722,14.0606,-0.801287,-0.801287,0.0804482
25.3164,2.98261,11.6787,-0.700608,-0.700608,0.080799
25.7006,2.95946,9.9582,-0.476433,-0.476433,0.0566476
25.588,2.95074,12.2391,-0.7426,-0.7426,0.0799853
25.5906,2.96557,12.5325,-0.666998,-0.666998,0.0753886
25.4277,2.97398,12.3562,-0.704362,-0.704362,0.0810814
25.4219,2.97608,11.1913,-0.665217,-0.665217,0.0800576
25.5951,2.9464,11.9275,-0.643242,-0.643242,0.0736066
25.5599,2.95918,10.3097,-0.552462,-0.552462,0.0665782
25.4874,2.96683,11.2435,-0.632369,-0.632369,0.0701162
25.5491,2.97313,10.1625,-0.571434,-0.571434,0.0688871
25.534,2.94506,10.096,-0.496775,-0.496775,0.0622684
25.9926,2.94519,10.1388,-0.522121,-0.522121,0.0675239
25.5727,2.94262,10.0747,-0.535963,-0.535963,0.0621221
25.6399,2.96348,10.4393,-0.554172,-0.554172,0.0675192
25.3849,2.95689,10.3688,-0.589134,-0.589134,0.0720966
25.4258,2.96292,11.0204,-0.587334,-0.587334,0.0712367
25.5277,2.96539,10.563,-0.587978,-0.587978,0.0631881
25.5163,2.96927,11.7624,-0.581961,-0.581961,0.0662253
25.6717,2.95616,10.4399,-0.58875,-0.58875,0.0673332
25.7739,2.9559,10.3073,-0.568112,-0.568112,0.0641373
25.4641,2.94452,10.8774,-0.57447,-0.57447,0.0684879
25.5974,2.95404,11.2692,-0.546594,-0.546594,0.0651489
25.2848,2.97488,10.9929,-0.573999,-0.573999,0.0631414
25.3503,2.98051,11.3637,-0.655159,-0.655159,0.075182
25.7951,2.94868,11.2756,-0.572991,-0.572991,0.0632084
25.4424,2.98055,10.0739,-0.518082,-0.518082,0.06422
25.2155,2.97082,10.9958,-0.599159,-0.599159,0.0734152
25.7652,2.95354,10.3395,-0.552486,-0.552486,0.0627863
25.3047,2.9646,12.638,-0.699455,-0.699455,0.0758787
25.3892,2.96699,9.71041,-0.532299,-0.532299,0.0624404
25.6033,2.95112,11.4073,-0.634178,-0.634178,0.0713196
25.4339,2.96235,11.6051,-0.630207,-0.630207,0.0659728
25.39,2.96868,10.1511,-0.536117,-0.536117,0.0684137
25.6981,2.94771,10.7093,-0.569461,-0.569461,0.065622
25.5599,2.9605,12.2745,-0.659271,-0.659271,0.0679238
25.5402,2.96425,11.0644,-0.577864,-0.577864,0.069706
25.6809,2.93718,11.6527,-0.680278,-0.680278,0.0726781
25.5567,2.96436,10.7745,-0.589266,-0.589266,0.0680164
25.49,2.95312,10.2791,-0.536101,-0.536101,0.0636797
25.5184,2.9588,11.192,-0.603764,-0.603764,0.0657489
25.3858,2.95753,11.0003,-0.585786,-0.585786,0.0692485
25.3816,2.96466,10.2589,-0.540743,-0.540743,0.0648398
25.4275,2.95249,11.8083,-0.715633,-0.715633,0.0786804
25.4639,2.95107,11.0831,-0.591215,-0.591215,0.0676094
25.6031,2.96066,12.141,-0.603654,-0.603654,0.0655406
25.5869,2.95481,11.4372,-0.630359,-0.630359,0.0703372
25.5869,2.95481,11.4372,-0.630359,-0.630359,0.0703372
25.484,2.96154,12.2401,-0.656533,-0.656533,0.0672929
25.6851,2.96459,10.7718,-0.582988,-0.582988,0.0706966
25.3593,2.96062,11.1256,-0.593436,-0.593436,0.0710634
25.4274,2.97279,12.0078,-0.645009,-0.645009,0.0722128
25.3317,2.96278,12.5488,-0.659669,-0.659669,0.0739352
25.4937,2.95416,10.2701,-0.583589,-0.583589,0.0687297
25.4471,2.9612,10.1326,-0.566452,-0.566452,0.0661661
25.3888,2.95697,10.614,-0.614272,-0.614272,0.0682446
25.6728,2.95247,11.9133,-0.617677,-0.617677,0.0654182
25.4135,2.94799,10.7465,-0.566109,-0.566109,0.0684736
25.6529,2.96787,9.89927,-0.51413,-0.51413,0.061547
25.5815,2.9764,11.5347,-0.671336,-0.671336,0.0758799
25.4067,2.94442,10.0372,-0.492054,-0.492054,0.061851
25.6134,2.94821,12.396,-0.629644,-0.629644,0.0666998
25.6363,2.94574,11.1874,-0.622225,-0.622225,0.067904
25.3579,2.97137,10.0638,-0.560957,-0.560957,0.0700159
25.7103,2.94442,11.529,-0.599363,-0.599363,0.0667915
25.5887,2.96857,11.172,-0.55922,-0.55922,0.0667794
25.5347,2.94439,10.8251,-0.629559,-0.629559,0.0711003
25.1925,2.96813,10.4607,-0.57185,-0.57185,0.0670524
25.5746,2.97157,10.4678,-0.590506,-0.590506,0.0667515
25.4091,2.95019,12.0585,-0.658872,-0.658872,0.0706181
25.4161,2.96388,10.5193,-0.544986,-0.544986,0.0659884
25.7744,2.94191,11.1778,-0.633853,-0.633853,0.0697399
25.3841,2.98364,9.97291,-0.488644,-0.488644,0.0621684
25.6982,2.95668,12.4027,-0.649953,-0.649953,0.0677848
25.6659,2.96739,11.6665,-0.652064,-0.652064,0.0718124
25.6229,2.94392,11.1871,-0.606694,-0.606694,0.0721459
25.2556,2.96747,10.6513,-0.567946,-0.567946,0.0626228
25.6545,2.94365,11.0147,-0.613042,-0.613042,0.0729384
25.3813,2.97927,11.9478,-0.615745,-0.615745,0.0684502
25.6626,2.9583,11.035,-0.531336,-0.531336,0.0605512
25.6764,2.94328,11.2376,-0.550859,-0.550859,0.0609926
25.2213,2.97398,11.0435,-0.576849,-0.576849,0.0669958
25.5425,2.95923,10.7958,-0.665151,-0.665151,0.0756887
25.4586,2.96619,11.8968,-0.694435,-0.694435,0.0764466
25.5616,2.95028,9.75154,-0.524503,-0.524503,0.0637403
25.5616,2.95028,9.75154,-0.524503,-0.524503,0.0637403
25.6922,2.94857,9.97461,-0.507296,-0.507296,0.062732
25.4066,2.97832,12.6248,-0.727623,-0.727623,0.0760461
25.6659,2.94035,12.0683,-0.65917,-0.65917,0.0710488
25.7539,2.95253,12.1568,-0.617185,-0.617185,0.064955
25.7374,2.95596,11.0244,-0.600629,-0.600629,0.0644693
25.7826,2.92658,11.2751,-0.608155,-0.608155,0.0671399
25.6124,2.94512,10.9901,-0.603375,-0.603375,0.0656977
25.2969,2.96812,10.0912,-0.551289,-0.551289,0.0689221
25.5571,2.95396,10.9164,-0.637003,-0.637003,0.0701174
25.6423,2.94047,11.2692,-0.576005,-0.576005,0.0657626
25.7565,2.94166,11.3573,-0.617944,-0.617944,0.0700894
25.8637,2.93246,11.9332,-0.670869,-0.670869,0.076658
25.6336,2.95548,11.8,-0.648256,-0.648256,0.0712529
25.7335,2.94134,10.35,-0.569121,-0.569121,0.0659383
25.2331,2.98558,10.3204,-0.610818,-0.610818,0.0722013
25.636,2.95442,10.6231,-0.536347,-0.536347,0.0627143
25.6037,2.96283,11.1079,-0.617828,-0.617828,0.0702452
25.4136,2.95648,10.4588,-0.559918,-0.559918,0.0652255
25.5485,2.94653,10.3692,-0.538594,-0.538594,0.0628481
25.7193,2.95959,10.4262,-0.528907,-0.528907,0.0608726
25.5031,2.97226,11.8816,-0.665717,-0.665717,0.0751888
25.7793,2.94333,9.96165,-0.564585,-0.564585,0.0657286
25.7793,2.94333,9.96165,-0.564585,-0.564585,0.0657286
25.4113,2.97487,11.794,-0.584829,-0.584829,0.0705457
25.5723,2.96799,11.7876,-0.651494,-0.651494,0.0810072
25.5737,2.94448,10.4817,-0.556852,-0.556852,0.0637597
25.3584,2.9644,11.4556,-0.623724,-0.623724,0.0704518
25.584,2.96316,10.4611,-0.558556,-0.558556,0.0672067
25.5462,2.96364,10.8998,-0.533405,-0.533405,0.0599835
25.5782,2.9564,10.6942,-0.613723,-0.613723,0.0691673
25.6879,2.96356,11.7793,-0.627486,-0.627486,0.0715961
25.3183,2.95852,10.5069,-0.53825,-0.53825,0.0643406
25.5267,2.97288,11.1403,-0.575918,-0.575918,0.0632827
25.0045,2.95683,10.4374,-0.531641,-0.531641,0.0583652
25.1988,2.97441,9.62039,-0.488211,-0.488211,0.0543143
25.685,2.94745,12.1095,-0.754913,-0.754913,0.0913151
25.6255,2.95054,12.8709,-0.749172,-0.749172,0.0781955
25.6447,2.95763,11.3812,-0.598015,-0.598015,0.066192
25.6108,2.94024,10.2049,-0.58033,-0.58033,0.0698085
25.2097,2.97358,11.8785,-0.609856,-0.609856,0.066071
25.7079,2.95457,10.2581,-0.544141,-0.544141,0.0660683
25.3391,2.97249,11.4254,-0.635211,-0.635211,0.0725724
25.3464,2.96543,10.5114,-0.619116,-0.619116,0.0721983
25.4563,2.96803,12.0854,-0.613135,-0.613135,0.0600455
25.4513,2.9518,10.1579,-0.582269,-0.582269,0.0657048
25.576,2.96107,10.2784,-0.557127,-0.557127,0.0615424
25.1754,2.96577,10.8536,-0.546486,-0.546486,0.0607307
25.5137,2.98373,10.5505,-0.597032,-0.597032,0.0646642
25.6926,2.96235,9.83955,-0.531623,-0.531623,0.071201
25.2855,2.96228,11.6624,-0.63528,-0.63528,0.0701096
25.3803,2.97686,11.8581,-0.670654,-0.670654,0.0743866
25.7963,2.93216,10.408,-0.610065,-0.610065,0.0714875
25.0403,2.98764,10.9766,-0.610131,-0.610131,0.0706685
25.1784,2.99072,11.1324,-0.624603,-0.624603,0.0688859
25.6884,2.95518,10.763,-0.61312,-0.61312,0.0727173
25.5125,2.95409,12.222,-0.672888,-0.672888,0.072911
25.5947,2.96006,12.1246,-0.675536,-0.675536,0.0739183
25.4495,2.97781,11.0243,-0.616779,-0.616779,0.0682428
25.4771,2.9741,12.5874,-0.706496,-0.706496,0.0774805
25.2612,2.97124,11.7537,-0.673732,-0.673732,0.0781561
25.5827,2.96663,12.3714,-0.628972,-0.628972,0.0677365
25.2852,2.96501,11.1067,-0.647502,-0.647502,0.070855
25.2378,2.97044,10.7661,-0.644964,-0.644964,0.0702474
25.5444,2.95087,10.3717,-0.514699,-0.514699,0.0664531
25.4068,2.97681,10.818,-0.596045,-0.596045,0.0693189
25.3416,2.9693,11.1138,-0.59668,-0.59668,0.067632
25.7768,2.9488,10.324,-0.517168,-0.517168,0.0625651
25.5917,2.95039,9.58502,-0.545415,-0.545415,0.0657179
25.5187,2.96045,9.86467,-0.461035,-0.461035,0.0533349
25.5207,2.96203,9.56219,-0.480182,-0.480182,0.0567564
25.3394,2.97646,10.9144,-0.58761,-0.58761,0.0668248
25.6639,2.95765,10.1292,-0.544678,-0.544678,0.0657182
25.0853,2.98681,10.8935,-0.554311,-0.554311,0.0617237
25.597,2.95499,10.045,-0.549602,-0.549602,0.0650872
25.2762,2.97523,11.6987,-0.612192,-0.612192,0.0698263
25.6223,2.95399,8.65183,-0.426576,-0.426576,0.0554858
25.4696,2.96066,10.2201,-0.539879,-0.539879,0.0663978
25.1622,2.99223,10.5334,-0.57403,-0.57403,0.0644188
25.4706,2.96251,10.5175,-0.555446,-0.555446,0.0650187
25.5705,2.95906,9.73254,-0.502805,-0.502805,0.0600837
25.7788,2.96059,10.538,-0.581851,-0.581851,0.0675803
25.3796,2.97219,10.9305,-0.602061,-0.602061,0.0688018
25.6527,2.95753,10.243,-0.55568,-0.55568,0.0662149
25.5356,2.97547,11.1951,-0.635322,-0.635322,0.0712392
25.3919,2.96379,10.9896,-0.555868,-0.555868,0.064392
25.3381,2.9597,10.98,-0.542404,-0.542404,0.0635306
25.4418,2.98428,10.5579,-0.565405,-0.565405,0.0620387
25.339,2.96143,11.0658,-0.617757,-0.617757,0.0691792
25.5568,2.97239,10.6811,-0.535447,-0.535447,0.0618976
25.4071,2.98932,10.1351,-0.547572,-0.547572,0.062106
25.2213,2.95484,11.7308,-0.584556,-0.584556,0.0643779
25.3313,2.97836,10.4956,-0.536303,-0.536303,0.0670622
25.4488,2.94504,11.2185,-0.650848,-0.650848,0.0698041
25.4737,2.9511,12.1154,-0.639958,-0.639958,0.0673799
25.4447,2.95557,10.9557,-0.647429,-0.647429,0.0746703
25.1379,2.97686,11.7322,-0.601856,-0.601856,0.0667758
25.4855,2.96625,11.0448,-0.645778,-0.645778,0.0732834
25.7845,2.94629,10.9117,-0.562344,-0.562344,0.0653223
25.58,2.9523,10.877,-0.620431,-0.620431,0.0747273
25.6554,2.95395,12.4832,-0.687682,-0.687682,0.070962
25.4362,2.95794,10.6292,-0.575343,-0.575343,0.0668365
25.2151,2.97184,11.1749,-0.60443,-0.60443,0.0689483
25.4507,2.979,10.3437,-0.557158,-0.557158,0.0631954
25.5324,2.97036,11.7015,-0.588706,-0.588706,0.0679101
25.2068,2.97993,11.593,-0.719485,-0.719485,0.0766843
25.6192,2.95533,10.8382,-0.546186,-0.546186,0.0680983
25.5374,2.95809,11.8744,-0.652092,-0.652092,0.0661044
25.6346,2.94841,12.0198,-0.66401,-0.66401,0.0786996
25.8239,2.93604,10.573,-0.595396,-0.595396,0.0663388
25.6456,2.95926,10.9547,-0.564259,-0.564259,0.0675146
25.7604,2.9485,10.8838,-0.568969,-0.568969,0.0704981
25.6611,2.95482,11.6843,-0.691896,-0.691896,0.0725978
25.7324,2.95275,10.9692,-0.519656,-0.519656,0.0655731
25.6034,2.94419,9.88433,-0.51844,-0.51844,0.0641412
25.6296,2.95896,12.5494,-0.70029,-0.70029,0.072301
25.5522,2.95267,11.528,-0.713868,-0.713868,0.0781768
25.3559,2.98822,10.871,-0.542355,-0.542355,0.0668042
25.2754,2.9649,9.84654,-0.534979,-0.534979,0.0667172
25.6571,2.94278,11.1153,-0.643385,-0.643385,0.0738473
25.769,2.94989,11.9347,-0.603958,-0.603958,0.0693168
25.3062,2.97058,9.38916,-0.541308,-0.541308,0.0676259
25.0747,2.97794,10.2749,-0.512097,-0.512097,0.0605868
25.7874,2.94566,10.2358,-0.595745,-0.595745,0.0690767
25.7457,2.94774,10.782,-0.574848,-0.574848,0.0669132
25.6944,2.93192,9.63804,-0.523882,-0.523882,0.063422
25.606,2.96213,10.2731,-0.612912,-0.612912,0.0717424
25.5367,2.95987,11.4096,-0.559085,-0.559085,0.0626734
25.5182,2.96323,10.9456,-0.532907,-0.532907,0.061396
25.5754,2.95793,11.4048,-0.605376,-0.605376,0.0666554
25.3007,2.97487,10.3059,-0.585001,-0.585001,0.0717076
25.5016,2.96436,11.0881,-0.541848,-0.541848,0.0614854
25.4231,2.9671,10.7423,-0.604438,-0.604438,0.0639614
25.8377,2.94478,9.62555,-0.527822,-0.527822,0.0616369
25.8217,2.93305,9.69138,-0.527423,-0.527423,0.0614761
25.4712,2.9736,11.5009,-0.652297,-0.652297,0.077353
25.432,2.96812,11.4255,-0.622283,-0.622283,0.0660538
25.5857,2.94246,11.6612,-0.687965,-0.687965,0.079617
25.3755,2.96953,10.3731,-0.569484,-0.569484,0.0641508
25.3326,2.97203,10.3158,-0.613258,-0.613258,0.0715065
25.2799,2.98017,11.5399,-0.544304,-0.544304,0.0608176
25.4478,2.96618,9.75869,-0.574507,-0.574507,0.0674674
25.3688,2.94536,11.3147,-0.526302,-0.526302,0.064394
25.715,2.96371,12.1695,-0.628916,-0.628916,0.0686855
25.3199,2.9938,10.3101,-0.544983,-0.544983,0.0642147
25.2952,2.98558,11.484,-0.552772,-0.552772,0.0616057
25.3625,2.97425,9.77477,-0.56366,-0.56366,0.0658082
25.5455,2.95743,11.4049,-0.588284,-0.588284,0.0703739
25.5924,2.95064,11.7698,-0.602814,-0.602814,0.0695112
25.2185,2.97892,11.1776,-0.664368,-0.664368,0.0767602
25.7954,2.94084,12.4949,-0.661852,-0.661852,0.0688415
25.3721,2.98771,10.3882,-0.508386,-0.508386,0.0595455
25.7092,2.94829,10.7299,-0.613864,-0.613864,0.0777121
25.5847,2.95434,11.5694,-0.59962,-0.59962,0.0652586
25.3346,2.97038,10.579,-0.609615,-0.609615,0.0688318
25.5684,2.95496,11.1843,-0.56584,-0.56584,0.0673361
25.7954,2.95718,10.8467,-0.612343,-0.612343,0.0715986
25.6926,2.95133,10.9685,-0.602361,-0.602361,0.0700482
25.3264,2.97316,10.6168,-0.583383,-0.583383,0.0709852
25.5629,2.95622,11.8225,-0.631196,-0.631196,0.0663372
25.6983,2.95874,11.199,-0.649938,-0.649938,0.0797268
25.2811,2.96792,12.1897,-0.639454,-0.639454,0.0644691
25.3966,2.95021,10.5481,-0.52622,-0.52622,0.0689286
25.4561,2.97239,10.4586,-0.537051,-0.537051,0.0657289
25.3701,2.94561,9.97425,-0.541357,-0.541357,0.0666723
25.5495,2.95195,9.06343,-0.478177,-0.478177,0.0612528
25.6676,2.94624,12.5605,-0.742734,-0.742734,0.0799299
25.192,2.98986,11.4349,-0.593551,-0.593551,0.0633794
25.4327,2.96855,10.211,-0.570413,-0.570413,0.0686255
25.2897,2.96508,11.8415,-0.66041,-0.66041,0.0720486
25.5086,2.9536,11.5976,-0.604451,-0.604451,0.0667519
25.2487,2.98826,10.9377,-0.592533,-0.592533,0.0689429
25.8136,2.93674,11.6249,-0.599758,-0.599758,0.0659258
25.8408,2.93846,10.8901,-0.590028,-0.590028,0.0655563
25.5725,2.95917,10.8088,-0.580811,-0.580811,0.0691551
25.4833,2.97047,10.8365,-0.540319,-0.540319,0.0613409
25.6692,2.94899,10.3944,-0.594584,-0.594584,0.0716261
25.6945,2.94725,12.613,-0.662026,-0.662026,0.073034
25.5749,2.95732,9.75698,-0.534167,-0.534167,0.0617011
25.4178,2.96875,11.5923,-0.644838,-0.644838,0.0747012
25.6846,2.9472,10.3944,-0.570814,-0.570814,0.0668398
25.3365,2.96384,10.6666,-0.533475,-0.533475,0.0637118
25.3388,2.98425,11.5353,-0.653966,-0.653966,0.0706494
25.6267,2.96049,9.82246,-0.518652,-0.518652,0.0654199
25.5913,2.96849,9.68019,-0.513576,-0.513576,0.0648868
25.7087,2.97229,10.136,-0.510056,-0.510056,0.0638848
25.1231,2.9656,10.8965,-0.593399,-0.593399,0.0707495
25.7174,2.95274,10.3069,-0.562656,-0.562656,0.0615046
25.5744,2.96617,10.3996,-0.582251,-0.582251,0.0752797
25.4247,2.95806,10.7896,-0.559412,-0.559412,0.0662295
25.1903,2.99019,10.4937,-0.553357,-0.553357,0.063861
25.8562,2.93814,10.9731,-0.594142,-0.594142,0.0668967
25.1913,2.96396,10.0532,-0.491932,-0.491932,0.0611473
25.2122,2.98596,9.91344,-0.486842,-0.486842,0.0590045
25.7949,2.93959,11.9221,-0.701759,-0.701759,0.0793233
25.7225,2.9559,11.681,-0.646143,-0.646143,0.0709923
25.4874,2.94909,11.4872,-0.652309,-0.652309,0.0705239
25.3477,2.95728,8.85983,-0.477385,-0.477385,0.0643461
25.5797,2.96947,10.5218,-0.601734,-0.601734,0.0713973
25.3543,2.96383,10.8218,-0.532562,-0.532562,0.0615547
25.3834,2.96854,9.9401,-0.514878,-0.514878,0.0619293
25.5502,2.9619,11.2604,-0.620946,-0.620946,0.0686741
25.3444,2.97357,10.4814,-0.567438,-0.567438,0.0674896
25.6086,2.95364,10.9267,-0.561211,-0.561211,0.0591705
25.4355,2.95625,10.8835,-0.55985,-0.55985,0.0586912
25.5377,2.96061,11.4567,-0.63055,-0.63055,0.0744732
25.3438,2.95403,12.0122,-0.657024,-0.657024,0.0779467
25.8694,2.947,11.6001,-0.617713,-0.617713,0.0641713
25.6342,2.95304,10.3177,-0.572823,-0.572823,0.0611416
25.373,2.97205,10.8241,-0.608954,-0.608954,0.0727508
25.5219,2.95733,9.91444,-0.532769,-0.532769,0.0636064
25.1923,2.98869,10.2361,-0.575096,-0.575096,0.0704321
25.868,2.93895,9.5386,-0.465089,-0.465089,0.0576432
25.3052,2.98773,11.6888,-0.684579,-0.684579,0.0769538
25.7485,2.95191,9.5262,-0.509361,-0.509361,0.0617898
25.6413,2.94978,10.0548,-0.522459,-0.522459,0.063148
25.2629,2.97815,11.2827,-0.607731,-0.607731,0.0679655
25.2157,2.97705,11.1906,-0.629845,-0.629845,0.0679045
25.4633,2.97488,12.1854,-0.667441,-0.667441,0.0743524
25.7834,2.94649,10.5112,-0.581387,-0.581387,0.0674031
25.7652,2.94497,10.0351,-0.580583,-0.580583,0.0689469
25.2527,2.97884,10.9003,-0.540373,-0.540373,0.0610525
25.7435,2.94484,11.6971,-0.637895,-0.637895,0.0705551
25.6089,2.95645,11.0131,-0.594056,-0.594056,0.0655485
25.6324,2.95585,10.5345,-0.527007,-0.527007,0.0629582
25.5422,2.95198,11.3167,-0.659176,-0.659176,0.0758136
25.424,2.96534,11.422,-0.5742,-0.5742,0.0627443
25.5762,2.96067,11.5867,-0.607703,-0.607703,0.0688937
25.5341,2.9561,10.8938,-0.561645,-0.561645,0.0660189
25.6742,2.94318,9.9286,-0.508822,-0.508822,0.0614744
25.7939,2.94113,10.818,-0.594775,-0.594775,0.0674257
25.4594,2.96991,12.1224,-0.68371,-0.68371,0.0729072
25.4305,2.97857,11.9298,-0.649824,-0.649824,0.071739
25.2192,2.96207,11.4749,-0.631218,-0.631218,0.0696068
25.4001,2.98841,10.621,-0.584158,-0.584158,0.0706896
25.9525,2.94103,10.6903,-0.602317,-0.602317,0.0678764
25.454,2.97189,12.5389,-0.667895,-0.667895,0.07098
25.6199,2.94935,11.5137,-0.669914,-0.669914,0.0736766
25.6058,2.95829,12.3308,-0.662187,-0.662187,0.0738838
25.5247,2.95506,11.9312,-0.684831,-0.684831,0.075457
25.4388,2.96194,9.7968,-0.476319,-0.476319,0.0622061
25.5539,2.96163,9.73636,-0.547415,-0.547415,0.0762855
25.6648,2.94303,11.3309,-0.594387,-0.594387,0.0691425
25.6648,2.94303,11.3309,-0.594387,-0.594387,0.0691425
25.5773,2.95941,10.9723,-0.58126,-0.58126,0.0698329
25.4019,2.96719,10.2617,-0.554614,-0.554614,0.0654293
25.5926,2.9534,11.3681,-0.572536,-0.572536,0.066464
25.6474,2.96713,10.0639,-0.538991,-0.538991,0.0666582
25.4522,2.95952,11.5904,-0.647806,-0.647806,0.0762687
25.5138,2.9762,10.4657,-0.540576,-0.540576,0.0597647
25.2316,2.97181,11.7965,-0.646912,-0.646912,0.0720772
