lng,lat,dist,angle
6.57403055555555,46.5213777777778,28.294013273999074,2.573089967931436
6.57401666666667,46.5213666666667,28.803553212921713,2.6273826612274904
6.57398055555556,46.5213777777778,26.427016039413108,2.6957402018327214
6.57398055555556,46.5213777777778,26.427016039413108,2.6957402018327214
6.57398055555556,46.5213777777778,26.427016039413108,2.6957402018327214
6.57398055555556,46.5213777777778,26.427016039413108,2.6957402018327214
6.57398055555556,46.5213777777778,26.427016039413108,2.6957402018327214
6.57401666666667,46.5213694444444,28.535106280318132,2.622060318780751
6.57409722222222,46.5213444444444,34.24899774736894,2.505415286265077
6.57409722222222,46.5213444444444,34.24899774736894,2.505415286265077
6.57409722222222,46.5213444444444,34.24899774736894,2.505415286265077
6.57409722222222,46.5213444444444,34.24899774736894,2.505415286265077
6.574075,46.5213472222222,33.00893323137876,2.541417544961333
6.574025,46.5213472222222,31.004150555779955,2.643715482675362
6.574025,46.5213472222222,31.004150555779955,2.643715482675362
6.5741,46.5213611111111,32.909971984894774,2.466749449188915
6.57409722222222,46.5213611111111,32.77722685088107,2.4718269543017626
6.57409722222222,46.5213611111111,32.77722685088107,2.4718269543017626
6.57398611111111,46.5214111111111,23.351986654159788,2.610742563035329
6.57398611111111,46.5214111111111,23.351986654159788,2.610742563035329
6.57398611111111,46.5214111111111,23.351986654159788,2.610742563035329
6.57398611111111,46.5214111111111,23.351986654159788,2.610742563035329
6.57398611111111,46.5214111111111,23.351986654159788,2.610742563035329
6.57398611111111,46.5214111111111,23.351986654159788,2.610742563035329
6.57399166666667,46.5214055555556,24.100439274096964,2.608461547071156
6.57400277777778,46.5213777777778,27.20586197901496,2.6391605556707254
6.57400277777778,46.5213777777778,27.20586197901496,2.6391605556707254
6.57400277777778,46.5213777777778,27.20586197901496,2.6391605556707254
6.574,46.5213777777778,27.10386394123421,2.6460527718141846
6.57390555555556,46.5213972222222,22.403952165383313,2.88706250696809
6.57391111111111,46.5213916666667,23.110384923176618,2.875939096887053
6.57392777777778,46.5213805555556,24.654730784055833,2.839031323338324
6.57392777777778,46.5213805555556,24.654730784055833,2.839031323338324
6.57392777777778,46.5213805555556,24.654730784055833,2.839031323338324
6.57393055555556,46.5213777777778,25.013245193717967,2.8345753551189583
6.57398055555556,46.5213611111111,28.109952043697326,2.7241655588247107
6.57398055555556,46.5213611111111,28.109952043697326,2.7241655588247107
6.57398055555556,46.5213611111111,28.109952043697326,2.7241655588247107
6.57398055555556,46.5213611111111,28.109952043697326,2.7241655588247107
6.57398055555556,46.5213611111111,28.109952043697326,2.7241655588247107
6.57397777777778,46.5213611111111,28.02421832149108,2.7311183262753977
6.57397222222222,46.5213666666667,27.288227697563133,2.736411711010567
6.57397222222222,46.5213666666667,27.288227697563133,2.736411711010567
6.57397222222222,46.5213666666667,27.288227697563133,2.736411711010567
6.57397222222222,46.5213666666667,27.288227697563133,2.736411711010567
6.57397222222222,46.5213666666667,27.288227697563133,2.736411711010567
6.57397222222222,46.5213666666667,27.288227697563133,2.736411711010567
6.573975,46.5213666666667,27.372947189775658,2.7292553929626147
6.57398333333333,46.521375,26.797591969020004,2.693532726627584
6.57401111111111,46.5213916666667,26.193155510095142,2.589360082635696
6.57401111111111,46.5213916666667,26.193155510095142,2.589360082635696
6.57414166666667,46.5214305555556,29.793078390752374,2.218535901240698
6.57414166666667,46.5214305555556,29.793078390752374,2.218535901240698
6.57414166666667,46.5214277777778,29.98040509341433,2.226749270117067
6.57410277777778,46.5213361111111,35.24800706014694,2.5113011609144755
6.57408888888889,46.5213444444444,33.872998724968596,2.520600462500743
6.57396666666667,46.5214111111111,22.633232315346454,2.667622603589679
6.57396666666667,46.5214111111111,22.633232315346454,2.667622603589679
6.57396666666667,46.5214111111111,22.633232315346454,2.667622603589679
6.57396666666667,46.5214111111111,22.633232315346454,2.667622603589679
6.57396666666667,46.5214111111111,22.633232315346454,2.667622603589679
6.57400277777778,46.5213555555556,29.3949108889905,2.6796401062756656
6.57397777777778,46.5213694444444,27.177335839499108,2.717516446454054
6.57397777777778,46.5213694444444,27.177335839499108,2.717516446454054
6.57397777777778,46.5213694444444,27.177335839499108,2.717516446454054
6.574025,46.5213611111111,29.65683890671247,2.618851588291174
6.574025,46.5213611111111,29.65683890671247,2.618851588291174
6.574025,46.5213611111111,29.65683890671247,2.618851588291174
6.574025,46.5213611111111,29.65683890671247,2.618851588291174
6.574025,46.5213611111111,29.65683890671247,2.618851588291174
6.57402222222222,46.5213611111111,29.55100186187216,2.6251012095698054
6.57399722222222,46.5213694444444,27.824518306364187,2.6686243193302923
6.57400833333333,46.5213805555556,27.14554965371384,2.619918483472349
6.57395555555556,46.5213777777778,25.65823254553469,2.763246859993921
6.57395555555556,46.5213777777778,25.65823254553469,2.763246859993921
6.57404722222222,46.5213305555556,33.4518675011344,2.625377966393552
6.57404722222222,46.5213305555556,33.4518675011344,2.625377966393552
6.57404722222222,46.5213305555556,33.4518675011344,2.625377966393552
6.57405277777778,46.5213305555556,33.66432221929149,2.6143647748031347
6.57410555555556,46.5213361111111,35.37404960962475,2.5064334022710293
6.57410555555556,46.5213361111111,35.37404960962475,2.5064334022710293
6.57398611111111,46.5213611111111,28.2854586782765,2.71038812824954
6.57384166666667,46.5213888888889,22.62055005423068,3.1089282758057712
6.57383888888889,46.5213888888889,22.61459245598245,3.1183485317656667
6.57383611111111,46.5213861111111,22.919395511270114,3.127959095593129
6.573825,46.521375,24.15843185884098,3.1639519326379
6.573825,46.521375,24.15843185884098,3.1639519326379
6.573825,46.521375,24.15843185884098,3.1639519326379
6.573825,46.521375,24.15843185884098,3.1639519326379
6.573825,46.521375,24.15843185884098,3.1639519326379
6.573825,46.521375,24.15843185884098,3.1639519326379
6.57388333333333,46.5214083333333,20.82238671091209,2.9514240543135286
6.57374166666667,46.5213972222222,22.764053106241846,3.4511370293689083
6.57386666666667,46.5213583333333,26.140474876974142,3.039771041974766
6.57386666666667,46.5213583333333,26.140474876974142,3.039771041974766
6.57386944444444,46.5213611111111,25.856103412977593,3.0303561741305063
