measured_from,lat,lng,distance,angle_rad,angle_deg
P1,46.05072777777777,14.469480555555556,2.803402873221434,1.132911358963915,64.91103943106293
P1,46.050725,14.469472222222224,2.088403698456126,1.1358591411542964,65.07993490949562
P1,46.05071944444444,14.469463888888887,1.276302985747893,1.3636913913152853,78.13376128068904
P1,46.050713888888886,14.46946111111111,1.0933130705503886,1.9015595477819711,108.95133658071235
P1,46.05070555555555,14.469458333333334,1.5207585781300115,2.572825710563271,147.4120546380225
P1,46.0507,14.46945277777778,1.938310375330542,2.939471013310539,168.4192830637373
P1,46.05073055555555,14.46945,1.5075591466185412,0.11576502259721712,6.632847210057145
P1,46.0507,14.46945277777778,1.938310375330542,2.939471013310539,168.4192830637373
P1,46.05073055555555,14.46945,1.5075591466185412,0.11576502259721712,6.632847210057145
P1,46.05072777777777,14.469436111111111,1.491445557624623,5.634734209334569,322.84648887285573
P1,46.050725,14.469436111111111,1.259243973043186,5.486103258981832,314.3305627126254
P2,46.050925,14.468444444444444,1.6109933697166217,1.1565746471918723,66.26684597592649
P2,46.050925,14.468441666666669,1.4168401568477342,1.0954684010480065,62.76571596999541
P2,46.05093055555555,14.468436111111112,1.5136384908421148,0.5802418570994166,33.24540950862959
P2,46.050925,14.468441666666669,1.4168401568477342,1.0954684010480065,62.76571596999541
P2,46.05093055555555,14.468444444444444,1.9435529314393742,0.8614555482457937,49.357767152612446
P2,46.050925,14.468452777777776,2.2166368132534124,1.2739455355599194,72.99170251711672
P2,46.05092222222222,14.468447222222222,1.7235246062350196,1.3724413467933383,78.63509680050886
P2,46.050925,14.468444444444444,1.6109933697166217,1.1565746471918723,66.26684597592649
P2,46.05092222222222,14.468452777777776,2.1467233844314464,1.4119190870546672,80.8970047021967
P2,46.050925,14.46845,2.0120439865583024,1.2426870089415625,71.20072086808753
P2,46.050925,14.468444444444444,1.6109933697166217,1.1565746471918723,66.26684597592649
P2,46.050925,14.468438888888889,1.229635640374458,1.015374938706262,58.17669861122347
P2,46.050913888888886,14.468441666666669,1.3896661185052517,2.006603718819848,114.96992424363303
P2,46.05091944444444,14.468436111111112,0.830390693505316,1.5336056186765414,87.86912938771532
P2,46.05091111111111,14.468436111111112,1.2207887846062435,2.394187202076566,137.17682204322242
P2,46.05090833333333,14.468430555555557,1.268804641823965,2.820981227188892,161.63031840355913
P2,46.05090277777777,14.468411111111113,2.130599996808883,3.6868383109391525,211.24027496395453
P2,46.05090833333333,14.468422222222223,1.228836560583725,3.342375920752191,191.50403380525304
P2,46.05090277777777,14.468411111111113,2.130599996808883,3.6868383109391525,211.24027496395453
P2,46.05090277777777,14.468405555555556,2.3821238860104503,3.841779081918096,220.11772721555107
P2,46.05090833333333,14.468394444444444,2.680546217328903,4.246499127815003,243.3064777297848
P2,46.05090277777777,14.468388888888889,3.3612560010865478,4.139622839940644,237.18291750455882
P2,46.05090277777777,14.468380555555555,3.9188812115039227,4.228932439796482,242.29998064630053
P2,46.05090277777777,14.468377777777778,4.110436571518959,4.253246410365503,243.6930685431107
P2,46.05090277777777,14.468380555555555,3.9188812115039227,4.228932439796482,242.29998064630053
P2,46.05090277777777,14.468375,4.304204814943618,4.2753833595502275,244.96142230269098
P2,46.05090277777777,14.46836388888889,5.096317731784201,4.346856628732574,249.05653897484194
P2,46.05091111111111,14.468372222222222,4.21098233778623,4.498120563329666,257.72332401979816
P2,46.05091111111111,14.468366666666666,4.632009213480682,4.517859098416591,258.85425877404987
P2,46.05091111111111,14.468372222222222,4.21098233778623,4.498120563329666,257.72332401979816
P2,46.05090833333333,14.468380555555555,3.6727578672972565,4.378351883054889,250.8610841222017
P2,46.05091111111111,14.468380555555555,3.5834204531218483,4.459842010406898,255.5301244914554
P2,46.05090833333333,14.468372222222222,4.287262611301364,4.427692089836894,253.68806973111336
P2,46.05091111111111,14.468366666666666,4.632009213480682,4.517859098416591,258.85425877404987
P2,46.05090833333333,14.468380555555555,3.6727578672972565,4.378351883054889,250.8610841222017
P2,46.05090833333333,14.468391666666667,2.8742354923550844,4.280104733944515,245.23193712898478
P2,46.050925,14.468441666666669,1.4168401568477342,1.0954684010480065,62.76571596999541
P3,46.05012222222222,14.468602777777775,2.2142141682628402,2.8317934286773703,162.24981191609402
P3,46.050125,14.4686,1.857911295096275,2.8913672866440168,165.66314254689468
P3,46.050125,14.468602777777775,1.9224620103339978,2.7828107272894282,159.44330985741533
P3,46.050125,14.4686,1.857911295096275,2.8913672866440168,165.66314254689468
P3,46.05014166666666,14.468591666666669,0.1921903761639109,4.98901059691821,285.849251149457
P3,46.05014444444444,14.468591666666669,0.405807854729642,5.810144950589432,332.8967840280207
P3,46.05014166666666,14.468591666666669,0.1921903761639109,4.98901059691821,285.849251149457
P3,46.05014444444444,14.468591666666669,0.405807854729642,5.810144950589432,332.8967840280207
P3,46.050125,14.468619444444444,2.6647944313677145,2.3124291216123223,132.49242909153025
P3,46.05014166666666,14.46861111111111,1.321028863926647,1.5310526479131568,87.72285493775308
