log_likelihood_ratio,likelihood_ratio,prob_A
89.6327,1.18312e-39,1.18312e-39
23.9181,4.09719e-11,4.09719e-11
34.2805,1.29465e-15,1.29465e-15
18.5724,8.5919e-09,8.5919e-09
43.2291,1.68209e-19,1.68209e-19
44.6295,4.14633e-20,4.14633e-20
40.4679,2.66091e-18,2.66091e-18
34.2333,1.35726e-15,1.35726e-15
40.8083,1.89318e-18,1.89318e-18
56.2781,3.62009e-25,3.62009e-25
57.221,1.4101e-25,1.4101e-25
53.9472,3.72398e-24,3.72398e-24
42.1588,4.90547e-19,4.90547e-19
56.9253,1.89519e-25,1.89519e-25
66.7881,9.86971e-30,9.86971e-30
54.9841,1.32039e-24,1.32039e-24
32.2106,1.0259e-14,1.0259e-14
37.4174,5.62131e-17,5.62131e-17
61.9267,1.27524e-27,1.27524e-27
51.0394,6.82143e-23,6.82143e-23
30.452,5.95472e-14,5.95472e-14
30.6337,4.96527e-14,4.96527e-14
50.4116,1.27794e-22,1.27794e-22
69.207,8.78598e-31,8.78598e-31
44.8372,3.3685e-20,3.3685e-20
34.7034,8.48245e-16,8.48245e-16
37.527,5.03788e-17,5.03788e-17
61.3714,2.22197e-27,2.22197e-27
69.1271,9.51689e-31,9.51689e-31
34.9567,6.58401e-16,6.58401e-16
38.4779,1.94658e-17,1.94658e-17
69.9775,4.06574e-31,4.06574e-31
78.715,6.52372e-35,6.52372e-35
31.5651,1.95628e-14,1.95628e-14
49.661,2.70722e-22,2.70722e-22
63.4074,2.9009e-28,2.9009e-28
48.1573,1.21771e-21,1.21771e-21
32.8704,5.30337e-15,5.30337e-15
63.7215,2.11885e-28,2.11885e-28
39.409,7.67187e-18,7.67187e-18
31.4415,2.21373e-14,2.21373e-14
20.9796,7.73885e-10,7.73885e-10
91.6286,1.60768e-40,1.60768e-40
28.3433,4.90519e-13,4.90519e-13
43.9234,8.40053e-20,8.40053e-20
89.6223,1.1954e-39,1.1954e-39
41.4691,9.77696e-19,9.77696e-19
67.9048,3.23103e-30,3.23103e-30
53.214,7.75308e-24,7.75308e-24
56.8466,2.05044e-25,2.05044e-25
46.603,5.76221e-21,5.76221e-21
61.7062,1.58985e-27,1.58985e-27
70.5433,2.30901e-31,2.30901e-31
65.6503,3.07918e-29,3.07918e-29
48.1495,1.2273e-21,1.2273e-21
54.9655,1.34521e-24,1.34521e-24
43.2667,1.61997e-19,1.61997e-19
46.4425,6.7655e-21,6.7655e-21
37.8778,3.54709e-17,3.54709e-17
99.5033,6.11315e-44,6.11315e-44
40.0555,4.01886e-18,4.01886e-18
77.3454,2.56648e-34,2.56648e-34
52.6672,1.33942e-23,1.33942e-23
35.8131,2.79621e-16,2.79621e-16
58.7084,3.18607e-26,3.18607e-26
32.3174,9.22041e-15,9.22041e-15
54.8742,1.47374e-24,1.47374e-24
54.9364,1.38489e-24,1.38489e-24
53.7834,4.3868e-24,4.3868e-24
71.1913,1.20782e-31,1.20782e-31
46.4286,6.85958e-21,6.85958e-21
40.724,2.05956e-18,2.05956e-18
57.1425,1.52518e-25,1.52518e-25
52.8428,1.1237e-23,1.1237e-23
87.805,7.35802e-39,7.35802e-39
44.7119,3.81841e-20,3.81841e-20
39.2945,8.60213e-18,8.60213e-18
34.6057,9.35261e-16,9.35261e-16
56.3046,3.52554e-25,3.52554e-25
38.7347,1.50566e-17,1.50566e-17
24.486,2.32203e-11,2.32203e-11
31.4968,2.0946e-14,2.0946e-14
83.4844,5.53596e-37,5.53596e-37
76.9736,3.72197e-34,3.72197e-34
28.7079,3.40658e-13,3.40658e-13
22.5748,1.56992e-10,1.56992e-10
35.4345,4.08322e-16,4.08322e-16
45.0723,2.66276e-20,2.66276e-20
44.6214,4.18012e-20,4.18012e-20
55.9992,4.78492e-25,4.78492e-25
47.8778,1.61046e-21,1.61046e-21
51.0055,7.05679e-23,7.05679e-23
45.4863,1.76007e-20,1.76007e-20
85.9477,4.7142e-38,4.7142e-38
54.9227,1.40396e-24,1.40396e-24
63.8708,1.82507e-28,1.82507e-28
41.0395,1.50232e-18,1.50232e-18
50.2197,1.54831e-22,1.54831e-22
27.2201,1.50821e-12,1.50821e-12
101.547,7.92142e-45,7.92142e-45
78.5776,7.48518e-35,7.48518e-35
45.1192,2.54074e-20,2.54074e-20
60.6911,4.3874e-27,4.3874e-27
51.101,6.41367e-23,6.41367e-23
46.7301,5.07437e-21,5.07437e-21
42.0704,5.35848e-19,5.35848e-19
52.8973,1.06413e-23,1.06413e-23
51.957,2.72491e-23,2.72491e-23
27.2835,1.41559e-12,1.41559e-12
41.3533,1.09771e-18,1.09771e-18
38.6156,1.69604e-17,1.69604e-17
35.4295,4.10357e-16,4.10357e-16
30.3711,6.45647e-14,6.45647e-14
31.6564,1.7856e-14,1.7856e-14
53.1711,8.09229e-24,8.09229e-24
45.2615,2.20389e-20,2.20389e-20
46.3562,7.37469e-21,7.37469e-21
58.5231,3.83496e-26,3.83496e-26
54.6637,1.81903e-24,1.81903e-24
36.9212,9.23292e-17,9.23292e-17
57.2762,1.33429e-25,1.33429e-25
57.4797,1.08863e-25,1.08863e-25
48.5735,8.03142e-22,8.03142e-22
87.8457,7.06478e-39,7.06478e-39
44.5796,4.35841e-20,4.35841e-20
61.6141,1.74324e-27,1.74324e-27
43.5892,1.17337e-19,1.17337e-19
31.2779,2.60726e-14,2.60726e-14
57.8885,7.23341e-26,7.23341e-26
47.401,2.59433e-21,2.59433e-21
42.3162,4.19098e-19,4.19098e-19
39.4854,7.10772e-18,7.10772e-18
24.2051,3.07512e-11,3.07512e-11
78.9041,5.39995e-35,5.39995e-35
22.3262,2.01299e-10,2.01299e-10
37.9189,3.40423e-17,3.40423e-17
28.0711,6.43994e-13,6.43994e-13
60.3745,6.02111e-27,6.02111e-27
37.3113,6.25063e-17,6.25063e-17
73.8213,8.70621e-33,8.70621e-33
39.2689,8.82574e-18,8.82574e-18
23.0004,1.02579e-10,1.02579e-10
27.6323,9.98732e-13,9.98732e-13
39.3974,7.7614e-18,7.7614e-18
57.6578,9.11033e-26,9.11033e-26
78.5858,7.42353e-35,7.42353e-35
50.2822,1.4545e-22,1.4545e-22
40.2519,3.30224e-18,3.30224e-18
35.4171,4.15482e-16,4.15482e-16
51.2259,5.66098e-23,5.66098e-23
39.3418,8.20484e-18,8.20484e-18
60.3007,6.48256e-27,6.48256e-27
37.9987,3.14328e-17,3.14328e-17
35.2702,4.81225e-16,4.81225e-16
34.2314,1.35991e-15,1.35991e-15
51.0816,6.5395e-23,6.5395e-23
46.5195,6.26374e-21,6.26374e-21
48.5744,8.02427e-22,8.02427e-22
49.0092,5.19501e-22,5.19501e-22
31.2003,2.81766e-14,2.81766e-14
28.8072,3.08442e-13,3.08442e-13
38.9218,1.24881e-17,1.24881e-17
53.2655,7.36324e-24,7.36324e-24
40.9397,1.66007e-18,1.66007e-18
37.7527,4.01971e-17,4.01971e-17
34.2982,1.27194e-15,1.27194e-15
79.4882,3.01097e-35,3.01097e-35
21.3437,5.37709e-10,5.37709e-10
29.9579,9.76044e-14,9.76044e-14
49.1461,4.53014e-22,4.53014e-22
44.0023,7.76345e-20,7.76345e-20
62.4133,7.83845e-28,7.83845e-28
45.8387,1.23735e-20,1.23735e-20
41.1207,1.38516e-18,1.38516e-18
39.003,1.15139e-17,1.15139e-17
42.5089,3.45635e-19,3.45635e-19
34.8668,7.20373e-16,7.20373e-16
60.9756,3.30078e-27,3.30078e-27
41.1476,1.34843e-18,1.34843e-18
50.3069,1.41907e-22,1.41907e-22
100.933,1.46373e-44,1.46373e-44
17.0658,3.87619e-08,3.87619e-08
37.4909,5.22312e-17,5.22312e-17
41.6408,8.23417e-19,8.23417e-19
39.3308,8.2958e-18,8.2958e-18
49.0247,5.11504e-22,5.11504e-22
29.1881,2.10745e-13,2.10745e-13
28.3466,4.88933e-13,4.88933e-13
26.4325,3.31506e-12,3.31506e-12
39.7398,5.51089e-18,5.51089e-18
46.9978,3.8827e-21,3.8827e-21
40.4653,2.66785e-18,2.66785e-18
73.189,1.63834e-32,1.63834e-32
41.0553,1.47877e-18,1.47877e-18
51.732,3.41253e-23,3.41253e-23
60.7786,4.01974e-27,4.01974e-27
59.62,1.28039e-26,1.28039e-26
49.5496,3.02624e-22,3.02624e-22
57.8552,7.47845e-26,7.47845e-26
23.9066,4.14472e-11,4.14472e-11
82.0392,2.34876e-36,2.34876e-36
57.9106,7.07498e-26,7.07498e-26
44.4076,5.17628e-20,5.17628e-20
31.9987,1.26811e-14,1.26811e-14
48.4635,8.96526e-22,8.96526e-22
71.8375,6.32935e-32,6.32935e-32
51.3471,5.01456e-23,5.01456e-23
44.3986,5.22325e-20,5.22325e-20
66.0209,2.12573e-29,2.12573e-29
15.378,2.09618e-07,2.09618e-07
21.8467,3.25146e-10,3.25146e-10
62.9054,4.79197e-28,4.79197e-28
88.7409,2.88613e-39,2.88613e-39
21.3556,5.31345e-10,5.31345e-10
26.1047,4.60132e-12,4.60132e-12
50.4457,1.23514e-22,1.23514e-22
33.6476,2.43794e-15,2.43794e-15
82.4655,1.53358e-36,1.53358e-36
67.8237,3.50394e-30,3.50394e-30
41.8174,6.90122e-19,6.90122e-19
35.916,2.5227e-16,2.5227e-16
34.4374,1.10668e-15,1.10668e-15
44.2904,5.81991e-20,5.81991e-20
48.2049,1.1611e-21,1.1611e-21
55.8139,5.75871e-25,5.75871e-25
50.036,1.8606e-22,1.8606e-22
38.2064,2.55359e-17,2.55359e-17
53.9745,3.62394e-24,3.62394e-24
53.4518,6.1117e-24,6.1117e-24
51.2957,5.27922e-23,5.27922e-23
62.6274,6.32778e-28,6.32778e-28
70.5517,2.28962e-31,2.28962e-31
50.693,9.64507e-23,9.64507e-23
24.7125,1.85144e-11,1.85144e-11
23.8549,4.36475e-11,4.36475e-11
20.9539,7.94035e-10,7.94035e-10
15.0922,2.7897e-07,2.7897e-07
20.7181,1.00514e-09,1.00514e-09
26.4441,3.27694e-12,3.27694e-12
76.4321,6.3968e-34,6.3968e-34
56.6664,2.4552e-25,2.4552e-25
42.5768,3.22955e-19,3.22955e-19
54.7653,1.64331e-24,1.64331e-24
35.6959,3.14399e-16,3.14399e-16
33.7815,2.13251e-15,2.13251e-15
75.8255,1.17333e-33,1.17333e-33
31.6341,1.82597e-14,1.82597e-14
60.1712,7.37886e-27,7.37886e-27
32.4064,8.43452e-15,8.43452e-15
42.4224,3.76869e-19,3.76869e-19
24.8349,1.63816e-11,1.63816e-11
25.3408,9.87719e-12,9.87719e-12
29.109,2.28093e-13,2.28093e-13
32.0257,1.23429e-14,1.23429e-14
18.2178,1.22489e-08,1.22489e-08
81.2544,5.14833e-36,5.14833e-36
107.911,1.36466e-47,1.36466e-47
16.5085,6.76766e-08,6.76766e-08
35.4958,3.84019e-16,3.84019e-16
23.9094,4.13322e-11,4.13322e-11
56.2125,3.86573e-25,3.86573e-25
26.7581,2.39389e-12,2.39389e-12
53.2604,7.40132e-24,7.40132e-24
62.872,4.955e-28,4.955e-28
53.0532,9.10544e-24,9.10544e-24
37.6448,4.47779e-17,4.47779e-17
33.4357,3.01331e-15,3.01331e-15
38.8767,1.30634e-17,1.30634e-17
30.7145,4.58011e-14,4.58011e-14
53.354,6.74014e-24,6.74014e-24
40.3502,2.99314e-18,2.99314e-18
50.5267,1.13905e-22,1.13905e-22
55.356,9.10301e-25,9.10301e-25
52.5162,1.55782e-23,1.55782e-23
52.6497,1.36307e-23,1.36307e-23
37.3533,5.9931e-17,5.9931e-17
52.8634,1.10084e-23,1.10084e-23
38.2743,2.38611e-17,2.38611e-17
49.6662,2.69304e-22,2.69304e-22
46.5637,5.99282e-21,5.99282e-21
36.2216,1.85849e-16,1.85849e-16
67.8874,3.28763e-30,3.28763e-30
70.9653,1.51415e-31,1.51415e-31
41.5474,9.04058e-19,9.04058e-19
46.2515,8.18905e-21,8.18905e-21
33.3985,3.12761e-15,3.12761e-15
56.462,3.01213e-25,3.01213e-25
57.1912,1.45276e-25,1.45276e-25
56.8159,2.11424e-25,2.11424e-25
46.6764,5.35439e-21,5.35439e-21
45.8551,1.21725e-20,1.21725e-20
55.15,1.11857e-24,1.11857e-24
49.4864,3.22362e-22,3.22362e-22
56.9062,1.93178e-25,1.93178e-25
31.3592,2.40356e-14,2.40356e-14
41.6677,8.01611e-19,8.01611e-19
48.7621,6.65087e-22,6.65087e-22
40.8343,1.84454e-18,1.84454e-18
26.776,2.35133e-12,2.35133e-12
27.624,1.00703e-12,1.00703e-12
27.624,1.00703e-12,1.00703e-12
69.8361,4.68346e-31,4.68346e-31
41.3493,1.10213e-18,1.10213e-18
46.4789,6.52348e-21,6.52348e-21
56.0882,4.37719e-25,4.37719e-25
48.2865,1.07013e-21,1.07013e-21
54.1833,2.94103e-24,2.94103e-24
46.9475,4.08301e-21,4.08301e-21
45.3426,2.03214e-20,2.03214e-20
61.0966,2.92464e-27,2.92464e-27
44.3058,5.73091e-20,5.73091e-20
31.5744,1.93831e-14,1.93831e-14
42.8057,2.56864e-19,2.56864e-19
51.7179,3.46116e-23,3.46116e-23
39.7152,5.64798e-18,5.64798e-18
61.5317,1.89285e-27,1.89285e-27
48.9224,5.66584e-22,5.66584e-22
55.7799,5.95774e-25,5.95774e-25
26.787,2.32561e-12,2.32561e-12
58.4447,4.14765e-26,4.14765e-26
34.788,7.79441e-16,7.79441e-16
56.354,3.35565e-25,3.35565e-25
72.4829,3.31944e-32,3.31944e-32
37.0895,7.80227e-17,7.80227e-17
47.4127,2.56407e-21,2.56407e-21
46.494,6.4255e-21,6.4255e-21
38.4777,1.94685e-17,1.94685e-17
34.4343,1.11009e-15,1.11009e-15
39.2046,9.41192e-18,9.41192e-18
43.4594,1.33606e-19,1.33606e-19
59.9367,9.32908e-27,9.32908e-27
55.0676,1.21468e-24,1.21468e-24
55.7547,6.10993e-25,6.10993e-25
52.0291,2.53551e-23,2.53551e-23
46.135,9.20046e-21,9.20046e-21
69.1451,9.34715e-31,9.34715e-31
72.9908,1.99748e-32,1.99748e-32
43.2492,1.64866e-19,1.64866e-19
43.3571,1.47994e-19,1.47994e-19
74.205,5.9314e-33,5.9314e-33
36.2962,1.72482e-16,1.72482e-16
78.0244,1.30143e-34,1.30143e-34
40.3244,3.07148e-18,3.07148e-18
39.5015,6.99358e-18,6.99358e-18
43.0354,2.04159e-19,2.04159e-19
46.4215,6.90862e-21,6.90862e-21
23.7581,4.80828e-11,4.80828e-11
79.5329,2.8793e-35,2.8793e-35
67.7844,3.64419e-30,3.64419e-30
42.2777,4.35526e-19,4.35526e-19
41.1448,1.35219e-18,1.35219e-18
51.5746,3.99433e-23,3.99433e-23
19.0454,5.35437e-09,5.35437e-09
37.9726,3.22635e-17,3.22635e-17
33.0584,4.39451e-15,4.39451e-15
44.3418,5.52831e-20,5.52831e-20
40.7427,2.02145e-18,2.02145e-18
53.0202,9.41052e-24,9.41052e-24
31.9376,1.34793e-14,1.34793e-14
34.9862,6.39264e-16,6.39264e-16
40.0151,4.18472e-18,4.18472e-18
24.6841,1.90474e-11,1.90474e-11
54.9619,1.35011e-24,1.35011e-24
24.4502,2.40669e-11,2.40669e-11
43.0306,2.05147e-19,2.05147e-19
28.5479,3.99784e-13,3.99784e-13
81.7671,3.08305e-36,3.08305e-36
20.3943,1.38954e-09,1.38954e-09
94.8502,6.41331e-42,6.41331e-42
28.3756,4.74933e-13,4.74933e-13
31.4017,2.30371e-14,2.30371e-14
56.501,2.89698e-25,2.89698e-25
56.555,2.74468e-25,2.74468e-25
64.7698,7.4271e-29,7.4271e-29
57.3218,1.27479e-25,1.27479e-25
47.2484,3.02187e-21,3.02187e-21
53.7531,4.52204e-24,4.52204e-24
44.9727,2.94172e-20,2.94172e-20
49.8953,2.14172e-22,2.14172e-22
38.2629,2.41333e-17,2.41333e-17
52.409,1.73396e-23,1.73396e-23
31.3309,2.47261e-14,2.47261e-14
43.3109,1.54998e-19,1.54998e-19
47.8694,1.62402e-21,1.62402e-21
55.2786,9.83606e-25,9.83606e-25
51.4233,4.64657e-23,4.64657e-23
61.6997,1.60013e-27,1.60013e-27
43.5509,1.21919e-19,1.21919e-19
32.5596,7.23695e-15,7.23695e-15
21.7073,3.73817e-10,3.73817e-10
30.6847,4.71871e-14,4.71871e-14
35.3033,4.6557e-16,4.6557e-16
19.7346,2.68756e-09,2.68756e-09
47.215,3.12443e-21,3.12443e-21
62.9776,4.45833e-28,4.45833e-28
44.0836,7.15718e-20,7.15718e-20
32.0861,1.16199e-14,1.16199e-14
32.5375,7.39845e-15,7.39845e-15
46.627,5.62516e-21,5.62516e-21
72.3427,3.81903e-32,3.81903e-32
30.5642,5.32251e-14,5.32251e-14
32.6223,6.79709e-15,6.79709e-15
38.4819,1.93871e-17,1.93871e-17
65.0641,5.53379e-29,5.53379e-29
38.6634,1.61692e-17,1.61692e-17
59.1261,2.09817e-26,2.09817e-26
44.0978,7.05598e-20,7.05598e-20
54.4787,2.18869e-24,2.18869e-24
72.6415,2.83274e-32,2.83274e-32
37.2641,6.55229e-17,6.55229e-17
40.2355,3.35687e-18,3.35687e-18
32.5018,7.66735e-15,7.66735e-15
51.5056,4.27977e-23,4.27977e-23
43.1693,1.78576e-19,1.78576e-19
51.8238,3.11325e-23,3.11325e-23
65.2827,4.44713e-29,4.44713e-29
65.2976,4.38155e-29,4.38155e-29
56.9602,1.83021e-25,1.83021e-25
26.6595,2.64191e-12,2.64191e-12
54.5801,1.97776e-24,1.97776e-24
44.0495,7.40534e-20,7.40534e-20
53.4231,6.28974e-24,6.28974e-24
40.0498,4.04194e-18,4.04194e-18
57.4874,1.08023e-25,1.08023e-25
45.6323,1.52103e-20,1.52103e-20
53.7774,4.4136e-24,4.4136e-24
66.0206,2.12617e-29,2.12617e-29
40.8829,1.7571e-18,1.7571e-18
61.8265,1.40955e-27,1.40955e-27
56.1541,4.09803e-25,4.09803e-25
64.1336,1.40328e-28,1.40328e-28
25.289,1.04026e-11,1.04026e-11
71.5512,8.42779e-32,8.42779e-32
50.9107,7.75813e-23,7.75813e-23
43.168,1.7881e-19,1.7881e-19
36.5318,1.36279e-16,1.36279e-16
22.1309,2.4472e-10,2.4472e-10
41.5338,9.16461e-19,9.16461e-19
42.9243,2.28141e-19,2.28141e-19
45.3339,2.04986e-20,2.04986e-20
66.6388,1.14583e-29,1.14583e-29
38.5786,1.76011e-17,1.76011e-17
24.9356,1.48112e-11,1.48112e-11
49.1204,4.64825e-22,4.64825e-22
38.3512,2.2095e-17,2.2095e-17
39.3564,8.08581e-18,8.08581e-18
36.4273,1.51299e-16,1.51299e-16
76.2323,7.81138e-34,7.81138e-34
66.0174,2.13318e-29,2.13318e-29
39.0442,1.1049e-17,1.1049e-17
31.4268,2.24647e-14,2.24647e-14
52.2363,2.061e-23,2.061e-23
37.6477,4.46471e-17,4.46471e-17
35.4027,4.21511e-16,4.21511e-16
48.5673,8.08147e-22,8.08147e-22
37.9303,3.36558e-17,3.36558e-17
65.5046,3.56222e-29,3.56222e-29
20.468,1.2908e-09,1.2908e-09
31.5289,2.02847e-14,2.02847e-14
53.0724,8.93234e-24,8.93234e-24
46.3849,7.16623e-21,7.16623e-21
46.1024,9.50542e-21,9.50542e-21
39.5604,6.59355e-18,6.59355e-18
33.6055,2.54282e-15,2.54282e-15
43.1272,1.86251e-19,1.86251e-19
36.1734,1.95026e-16,1.95026e-16
57.2175,1.41493e-25,1.41493e-25
44.2487,6.06766e-20,6.06766e-20
58.6526,3.3691e-26,3.3691e-26
58.5081,3.89292e-26,3.89292e-26
85.2839,9.15537e-38,9.15537e-38
57.6826,8.88749e-26,8.88749e-26
38.6284,1.67453e-17,1.67453e-17
45.0215,2.80161e-20,2.80161e-20
54.9914,1.31085e-24,1.31085e-24
49.3591,3.66119e-22,3.66119e-22
45.4503,1.82468e-20,1.82468e-20
40.6863,2.1387e-18,2.1387e-18
50.0804,1.7797e-22,1.7797e-22
54.2079,2.86949e-24,2.86949e-24
31.2564,2.6638e-14,2.6638e-14
49.718,2.55721e-22,2.55721e-22
66.2626,1.6692e-29,1.6692e-29
40.7058,2.09742e-18,2.09742e-18
56.5042,2.88769e-25,2.88769e-25
54.8082,1.5744e-24,1.5744e-24
46.6777,5.34753e-21,5.34753e-21
46.3088,7.73303e-21,7.73303e-21
45.9497,1.10738e-20,1.10738e-20
59.4017,1.5928e-26,1.5928e-26
30.2039,7.63125e-14,7.63125e-14
55.8445,5.58538e-25,5.58538e-25
50.7217,9.37233e-23,9.37233e-23
61.1904,2.66292e-27,2.66292e-27
46.5764,5.91725e-21,5.91725e-21
31.3026,2.54369e-14,2.54369e-14
34.7787,7.86683e-16,7.86683e-16
39.2316,9.16123e-18,9.16123e-18
41.6532,8.13315e-19,8.13315e-19
55.6972,6.47152e-25,6.47152e-25
56.4414,3.07481e-25,3.07481e-25
31.8525,1.46769e-14,1.46769e-14
27.9005,7.63805e-13,7.63805e-13
64.7717,7.41354e-29,7.41354e-29
68.6753,1.49513e-30,1.49513e-30
52.4434,1.6754e-23,1.6754e-23
50.7867,8.78231e-23,8.78231e-23
52.3719,1.79957e-23,1.79957e-23
33.9983,1.71676e-15,1.71676e-15
31.4479,2.19956e-14,2.19956e-14
51.6157,3.83359e-23,3.83359e-23
37.6536,4.43864e-17,4.43864e-17
37.3058,6.28466e-17,6.28466e-17
42.0277,5.59218e-19,5.59218e-19
47.2321,3.0715e-21,3.0715e-21
56.9594,1.83173e-25,1.83173e-25
45.3322,2.05337e-20,2.05337e-20
33.5766,2.6175e-15,2.6175e-15
65.0721,5.48979e-29,5.48979e-29
58.4442,4.14965e-26,4.14965e-26
33.7546,2.19055e-15,2.19055e-15
67.1913,6.59452e-30,6.59452e-30
56.8139,2.11845e-25,2.11845e-25
49.8629,2.21209e-22,2.21209e-22
58.3643,4.4946e-26,4.4946e-26
