log_likelihood_ratio,likelihood_ratio,prob_A
824.701,0.0,0.0
573.727,6.81838e-250,6.81838e-250
715.92,1.2021e-311,0.0
971.333,0.0,0.0
1069.68,0.0,0.0
844.517,0.0,0.0
431.433,4.27396e-188,4.27396e-188
506.008,1.75182e-220,1.75182e-220
600.441,1.70451e-261,1.70451e-261
648.945,1.4677e-282,1.4677e-282
917.628,0.0,0.0
1148.56,0.0,0.0
966.577,0.0,0.0
773.207,0.0,0.0
483.486,1.0588e-210,1.0588e-210
749.458,0.0,0.0
327.474,6.02354e-143,6.02354e-143
911.418,0.0,0.0
1111.09,0.0,0.0
945.289,0.0,0.0
1604.66,0.0,0.0
592.977,2.97352e-258,2.97352e-258
676.52,1.55344e-294,1.55322e-294
360.985,1.68322e-157,1.68322e-157
517.488,1.81135e-225,1.81135e-225
1158.32,0.0,0.0
806.086,0.0,0.0
881.011,0.0,0.0
722.722,1.33652e-314,0.0
1219.21,0.0,0.0
788.98,0.0,0.0
1372.19,0.0,0.0
581.272,3.60451e-253,3.60451e-253
1127.11,0.0,0.0
757.413,0.0,0.0
912.998,0.0,0.0
1393.87,0.0,0.0
676.619,1.40599e-294,0.0
754.75,0.0,0.0
966.226,0.0,0.0
1194.45,0.0,0.0
814.158,0.0,0.0
559.324,1.22647e-243,1.22647e-243
780.874,0.0,0.0
1012.18,0.0,0.0
1271.56,0.0,0.0
1296.27,0.0,0.0
835.959,0.0,0.0
1118.88,0.0,0.0
789.264,0.0,0.0
680.803,2.14208e-296,0.0
1288.31,0.0,0.0
553.642,3.5986e-241,3.5986e-241
869.402,0.0,0.0
1020.3,0.0,0.0
591.674,1.09491e-257,1.09491e-257
1361.61,0.0,0.0
705.519,3.95466e-307,0.0
1211.03,0.0,0.0
285.262,1.29536e-124,1.29536e-124
1423.53,0.0,0.0
978.736,0.0,0.0
836.547,0.0,0.0
955.782,0.0,0.0
606.097,5.95984e-264,5.95984e-264
1319.72,0.0,0.0
787.546,0.0,0.0
938.149,0.0,0.0
1128.62,0.0,0.0
359.068,1.14496e-156,1.14496e-156
756.924,0.0,0.0
540.706,1.49473e-235,1.49473e-235
611.841,1.90826e-266,1.90826e-266
647.523,6.08831e-282,6.08831e-282
998.375,0.0,0.0
1037.54,0.0,0.0
847.157,0.0,0.0
1146.56,0.0,0.0
1088.8,0.0,0.0
1130.94,0.0,0.0
703.059,4.6262e-306,0.0
1031.86,0.0,0.0
1206.57,0.0,0.0
768.393,0.0,0.0
1085.02,0.0,0.0
1175.99,0.0,0.0
558.743,2.19295e-243,2.19295e-243
811.528,0.0,0.0
890.5,0.0,0.0
893.168,0.0,0.0
520.042,1.4078e-226,1.4078e-226
654.82,4.1254e-285,4.12536e-285
839.041,0.0,0.0
752.98,0.0,0.0
982.751,0.0,0.0
448.311,1.99984e-195,1.99984e-195
1078.63,0.0,0.0
842.41,0.0,0.0
822.027,0.0,0.0
610.651,6.27284e-266,6.27284e-266
1348.66,0.0,0.0
624.363,6.96231e-272,6.96231e-272
492.484,1.30847e-214,1.30847e-214
692.32,2.1334e-301,0.0
1496.27,0.0,0.0
293.699,2.80625e-128,2.80625e-128
337.872,1.83592e-147,1.83592e-147
508.068,2.23197e-221,2.23197e-221
1846.95,0.0,0.0
498.103,4.74717e-217,4.74717e-217
486.545,4.96815e-212,4.96815e-212
1073.82,0.0,0.0
749.63,0.0,0.0
1090.56,0.0,0.0
764.436,0.0,0.0
578.191,7.85333e-252,7.85333e-252
350.477,6.16136e-153,6.16136e-153
485.93,9.19273e-212,9.19273e-212
776.377,0.0,0.0
1331.28,0.0,0.0
607.64,1.27435e-264,1.27435e-264
1391.31,0.0,0.0
1203.03,0.0,0.0
681.059,1.65951e-296,1.65951e-296
637.04,2.1732e-277,2.1732e-277
822.343,0.0,0.0
780.559,0.0,0.0
754.883,0.0,0.0
944.731,0.0,0.0
1376.88,0.0,0.0
605.912,7.1716e-264,7.1716e-264
670.253,8.18517e-292,8.18517e-292
1287.07,0.0,0.0
1298.45,0.0,0.0
825.314,0.0,0.0
543.843,6.48756e-237,6.48756e-237
921.038,0.0,0.0
682.054,6.13445e-297,0.0
1309.18,0.0,0.0
644.262,1.58765e-280,0.0
755.269,0.0,0.0
807.373,0.0,0.0
992.292,0.0,0.0
885.872,0.0,0.0
1377.75,0.0,0.0
930.328,0.0,0.0
857.107,0.0,0.0
925.573,0.0,0.0
800.067,0.0,0.0
1782.31,0.0,0.0
447.577,4.16685e-195,4.16685e-195
478.437,1.64961e-208,1.64961e-208
999.819,0.0,0.0
909.761,0.0,0.0
591.178,1.79825e-257,1.79825e-257
710.766,2.08081e-309,0.0
1167.24,0.0,0.0
705.599,3.64933e-307,0.0
735.016,6.119e-320,0.0
1018.68,0.0,0.0
930.844,0.0,0.0
904.2,0.0,0.0
893.023,0.0,0.0
743.353,1.5e-323,0.0
923.213,0.0,0.0
426.567,5.55077e-186,5.55077e-186
399.615,2.81333e-174,2.81333e-174
428.748,6.26544e-187,6.26544e-187
386.582,1.28647e-168,1.28647e-168
876.189,0.0,0.0
997.138,0.0,0.0
950.516,0.0,0.0
1329.01,0.0,0.0
585.609,4.71149e-255,4.71149e-255
1207.71,0.0,0.0
675.191,5.86407e-294,5.86407e-294
619.717,7.24867e-270,7.24867e-270
520.613,7.95622e-227,7.95622e-227
834.572,0.0,0.0
990.355,0.0,0.0
761.652,0.0,0.0
525.101,8.94203e-229,8.94203e-229
739.157,9.73e-322,0.0
793.14,0.0,0.0
739.827,5e-322,0.0
861.232,0.0,0.0
824.519,0.0,0.0
879.201,0.0,0.0
1120.69,0.0,0.0
1076.97,0.0,0.0
640.274,8.55794e-279,8.55794e-279
1064.24,0.0,0.0
683.706,1.17605e-297,1.17605e-297
1049.24,0.0,0.0
723.862,4.2732e-315,0.0
1196.38,0.0,0.0
648.486,2.32282e-282,2.32282e-282
728.073,6.33809e-317,0.0
588.997,1.59221e-256,1.59221e-256
901.125,0.0,0.0
1115.49,0.0,0.0
865.216,0.0,0.0
1034.78,0.0,0.0
823.817,0.0,0.0
528.578,2.7648e-230,2.7648e-230
1162.17,0.0,0.0
822.911,0.0,0.0
1148.48,0.0,0.0
893.704,0.0,0.0
1000.94,0.0,0.0
1151.18,0.0,0.0
835.497,0.0,0.0
922.368,0.0,0.0
825.572,0.0,0.0
954.441,0.0,0.0
891.727,0.0,0.0
975.369,0.0,0.0
1001.64,0.0,0.0
462.276,1.72194e-201,1.72194e-201
1077.96,0.0,0.0
929.349,0.0,0.0
1231.76,0.0,0.0
895.462,0.0,0.0
986.344,0.0,0.0
965.23,0.0,0.0
578.208,7.71399e-252,7.71399e-252
793.208,0.0,0.0
979.73,0.0,0.0
801.185,0.0,0.0
690.624,1.16319e-300,0.0
710.929,1.76856e-309,0.0
683.548,1.37626e-297,0.0
623.435,1.76101e-271,1.76101e-271
539.381,5.6219e-235,5.6219e-235
829.024,0.0,0.0
739.973,4.3e-322,0.0
1426.25,0.0,0.0
1145.66,0.0,0.0
1600.53,0.0,0.0
546.256,5.80579e-238,5.80579e-238
657.701,2.31168e-286,2.31168e-286
1120.6,0.0,0.0
938.903,0.0,0.0
662.068,2.93295e-288,2.93295e-288
831.647,0.0,0.0
1042.25,0.0,0.0
972.376,0.0,0.0
1071.65,0.0,0.0
803.268,0.0,0.0
917.583,0.0,0.0
624.495,6.10129e-272,6.10129e-272
1354.41,0.0,0.0
533.746,1.57479e-232,1.57479e-232
796.611,0.0,0.0
796.416,0.0,0.0
789.04,0.0,0.0
571.25,8.11699e-249,8.11699e-249
687.036,4.20732e-299,4.20732e-299
1181.73,0.0,0.0
824.08,0.0,0.0
1060.63,0.0,0.0
765.936,0.0,0.0
1045.75,0.0,0.0
1221.45,0.0,0.0
828.883,0.0,0.0
868.544,0.0,0.0
1157.86,0.0,0.0
906.426,0.0,0.0
979.915,0.0,0.0
1172.96,0.0,0.0
1391.55,0.0,0.0
969.446,0.0,0.0
1093.46,0.0,0.0
1110.64,0.0,0.0
478.028,2.4848e-208,2.4848e-208
596.095,1.31597e-259,1.31597e-259
856.651,0.0,0.0
519.148,3.44133e-226,3.44133e-226
1035.12,0.0,0.0
897.387,0.0,0.0
1233.76,0.0,0.0
388.232,2.47172e-169,2.47172e-169
1334.02,0.0,0.0
496.046,3.71529e-216,3.71529e-216
603.254,1.02372e-262,1.02372e-262
611.624,2.37248e-266,2.37248e-266
1857.95,0.0,0.0
393.338,1.49843e-171,1.49843e-171
1450.27,0.0,0.0
829.431,0.0,0.0
999.937,0.0,0.0
973.245,0.0,0.0
957.975,0.0,0.0
1642.35,0.0,0.0
645.932,2.9874e-281,2.9874e-281
525.698,4.92242e-229,4.92242e-229
690.962,8.30203e-301,0.0
585.901,3.51834e-255,3.51834e-255
476.768,8.75694e-208,8.75694e-208
1091.27,0.0,0.0
725.893,5.60724e-316,0.0
627.583,2.78168e-273,2.78168e-273
432.982,9.08101e-189,9.08101e-189
390.82,1.85712e-170,1.85712e-170
522.797,8.95663e-228,8.95663e-228
506.935,6.93545e-221,6.93545e-221
793.686,0.0,0.0
1313.87,0.0,0.0
816.786,0.0,0.0
942.996,0.0,0.0
907.796,0.0,0.0
799.332,0.0,0.0
703.366,3.40367e-306,0.0
796.638,0.0,0.0
681.876,7.32885e-297,7.32884e-297
746.0,0.0,0.0
1502.74,0.0,0.0
1342.65,0.0,0.0
801.966,0.0,0.0
962.465,0.0,0.0
1065.58,0.0,0.0
665.612,8.48299e-290,8.48299e-290
1056.45,0.0,0.0
575.829,8.33148e-251,8.33148e-251
960.392,0.0,0.0
915.465,0.0,0.0
1247.66,0.0,0.0
900.568,0.0,0.0
817.414,0.0,0.0
660.775,1.0697e-287,0.0
1164.6,0.0,0.0
1264.52,0.0,0.0
744.504,5e-324,0.0
657.175,3.91475e-286,3.91475e-286
811.81,0.0,0.0
1187.8,0.0,0.0
736.992,8.483e-321,0.0
769.533,0.0,0.0
692.335,2.10209e-301,2.73248e-301
1050.84,0.0,0.0
1245.23,0.0,0.0
904.643,0.0,0.0
447.887,3.05639e-195,3.05639e-195
481.926,5.03541e-210,5.03541e-210
581.353,3.32206e-253,3.32206e-253
1187.82,0.0,0.0
1059.65,0.0,0.0
1328.8,0.0,0.0
905.969,0.0,0.0
797.919,0.0,0.0
941.985,0.0,0.0
867.921,0.0,0.0
