precise,lat,lng,dist,angle
on,45.82836666666667,15.220605555555556,9.43332228475203,1.796590446070718
on,45.82836666666667,15.220605555555556,9.43332228475203,1.796590446070718
on,45.828425,15.22028888888889,16.019931215616918,4.988786617729278
on,45.828408333333336,15.220336111111113,12.009810287909437,4.923723225903516
on,45.82836666666667,15.220605555555556,9.43332228475203,1.796590446070718
on,45.82841388888889,15.220316666666667,13.619623346466065,4.944784453651452
on,45.82836666666667,15.220605555555556,9.43332228475203,1.796590446070718
on,45.82841111111112,15.220325,12.91929013554864,4.933071766781362
on,45.82840277777778,15.220347222222223,11.044221934966268,4.885444989594441
on,45.82836666666667,15.220605555555556,9.43332228475203,1.796590446070718
on,45.82836666666667,15.220605555555556,9.43332228475203,1.796590446070718
on,45.82841388888889,15.220316666666667,13.619623346466065,4.944784453651452
on,45.82836666666667,15.220605555555556,9.43332228475203,1.796590446070718
on,45.82836666666667,15.220605555555556,9.43332228475203,1.796590446070718
on,45.82842222222222,15.22029722222222,15.313207386211333,4.980928957339962
on,45.82836666666667,15.220605555555556,9.43332228475203,1.796590446070718
on,45.828425,15.220286111111111,16.227685937981356,4.985156983807103
on,45.82836666666667,15.220605555555556,9.43332228475203,1.796590446070718
on,45.82836666666667,15.220605555555556,9.43332228475203,1.796590446070718
on,45.82836666666667,15.220605555555556,9.43332228475203,1.796590446070718
on,45.828408333333336,15.220336111111113,12.009810287909437,4.923723225903516
on,45.82836666666667,15.220608333333333,9.64380469711821,1.7915796747820574
on,45.82836666666667,15.220605555555556,9.43332228475203,1.796590446070718
on,45.82836666666667,15.220605555555556,9.43332228475203,1.796590446070718
on,45.82840277777778,15.220347222222223,11.044221934966268,4.885444989594441
on,45.82841111111112,15.220325,12.91929013554864,4.933071766781362
on,45.82836666666667,15.220605555555556,9.43332228475203,1.796590446070718
on,45.82836666666667,15.220608333333333,9.64380469711821,1.7915796747820574
on,45.82840277777778,15.220358333333332,10.194841434137436,4.90002774189286
on,45.82840277777778,15.220358333333332,10.194841434137436,4.90002774189286
on,45.82836666666667,15.220605555555556,9.43332228475203,1.796590446070718
on,45.82840277777778,15.220358333333332,10.194841434137436,4.90002774189286
on,45.82836666666667,15.220605555555556,9.43332228475203,1.796590446070718
on,45.82836666666667,15.220605555555556,9.43332228475203,1.796590446070718
on,45.82836666666667,15.220605555555556,9.43332228475203,1.796590446070718
on,45.82836666666667,15.220605555555556,9.43332228475203,1.796590446070718
on,45.82836666666667,15.220605555555556,9.43332228475203,1.796590446070718
on,45.82836666666667,15.220605555555556,9.43332228475203,1.796590446070718
on,45.82836666666667,15.220605555555556,9.43332228475203,1.796590446070718
on,45.82836666666667,15.220605555555556,9.43332228475203,1.796590446070718
on,45.82842222222222,15.2203,15.105211706900587,4.984720176717603
on,45.82843055555556,15.220283333333333,16.61056180377973,5.017462144386835
on,45.82841944444445,15.220308333333334,14.399037295599515,4.976163986011584
on,45.82836666666667,15.220605555555556,9.43332228475203,1.796590446070718
on,45.82840277777778,15.220358333333332,10.194841434137436,4.90002774189286
on,45.82840277777778,15.220358333333332,10.194841434137436,4.90002774189286
on,45.82836666666667,15.220605555555556,9.43332228475203,1.796590446070718
on,45.82836666666667,15.220605555555556,9.43332228475203,1.796590446070718
on,45.82836666666667,15.220605555555556,9.43332228475203,1.796590446070718
on,45.82836666666667,15.220605555555556,9.43332228475203,1.796590446070718
on,45.82836666666667,15.220605555555556,9.43332228475203,1.796590446070718
on,45.82840277777778,15.220358333333332,10.194841434137436,4.90002774189286
on,45.82842222222222,15.2203,15.105211706900587,4.984720176717603
on,45.82840277777778,15.220358333333332,10.194841434137436,4.90002774189286
on,45.82840277777778,15.220358333333332,10.194841434137436,4.90002774189286
on,45.82840277777778,15.220358333333332,10.194841434137436,4.90002774189286
on,45.82836666666667,15.220605555555556,9.43332228475203,1.796590446070718
on,45.82840277777778,15.220358333333332,10.194841434137436,4.90002774189286
on,45.82836666666667,15.220605555555556,9.43332228475203,1.796590446070718
on,45.82836666666667,15.220605555555556,9.43332228475203,1.796590446070718
on,45.82841944444445,15.220308333333334,14.399037295599515,4.976163986011584
on,45.82840277777778,15.220358333333332,10.194841434137436,4.90002774189286
on,45.82836666666667,15.220605555555556,9.43332228475203,1.796590446070718
on,45.82840277777778,15.220358333333332,10.194841434137436,4.90002774189286
on,45.82836666666667,15.220605555555556,9.43332228475203,1.796590446070718
on,45.82836666666667,15.220605555555556,9.43332228475203,1.796590446070718
on,45.82836666666667,15.220605555555556,9.43332228475203,1.796590446070718
on,45.82836666666667,15.220605555555556,9.43332228475203,1.796590446070718
on,45.82840277777778,15.220358333333332,10.194841434137436,4.90002774189286
on,45.82840277777778,15.220358333333332,10.194841434137436,4.90002774189286
on,45.82836666666667,15.220605555555556,9.43332228475203,1.796590446070718
on,45.82836666666667,15.220605555555556,9.43332228475203,1.796590446070718
on,45.82836666666667,15.220605555555556,9.43332228475203,1.796590446070718
on,45.82842222222222,15.22029722222222,15.313207386211333,4.980928957339962
on,45.82836666666667,15.220605555555556,9.43332228475203,1.796590446070718
on,45.82836666666667,15.220605555555556,9.43332228475203,1.796590446070718
on,45.82836666666667,15.220605555555556,9.43332228475203,1.796590446070718
on,45.82836666666667,15.220605555555556,9.43332228475203,1.796590446070718
on,45.82836666666667,15.220605555555556,9.43332228475203,1.796590446070718
on,45.82840277777778,15.220358333333332,10.194841434137436,4.90002774189286
on,45.82840277777778,15.220358333333332,10.194841434137436,4.90002774189286
on,45.82840277777778,15.220358333333332,10.194841434137436,4.90002774189286
on,45.82836666666667,15.220605555555556,9.43332228475203,1.796590446070718
on,45.82840277777778,15.220358333333332,10.194841434137436,4.90002774189286
on,45.82840277777778,15.220358333333332,10.194841434137436,4.90002774189286
on,45.828425,15.22028888888889,16.019931215616918,4.988786617729278
on,45.82836666666667,15.220605555555556,9.43332228475203,1.796590446070718
on,45.82836666666667,15.220605555555556,9.43332228475203,1.796590446070718
on,45.82840277777778,15.220358333333332,10.194841434137436,4.90002774189286
on,45.82836666666667,15.220605555555556,9.43332228475203,1.796590446070718
on,45.828425,15.220286111111111,16.227685937981356,4.985156983807103
on,45.82836666666667,15.220605555555556,9.43332228475203,1.796590446070718
on,45.82843055555556,15.220280555555556,16.816560443935963,5.013607018956901
on,45.82840277777778,15.220358333333332,10.194841434137436,4.90002774189286
