mu_dist,mu_angle,sigma11,sigma21,sigma12,sigma22
11.2103,3.24554,5.02792,2.42113,2.42113,2.69225
10.4616,3.3558,4.62085,2.20308,2.20308,2.42807
10.4684,3.38364,4.96057,2.05899,2.05899,2.09295
10.8773,3.0796,4.19418,2.38684,2.38684,3.17641
10.8598,3.29481,6.12176,2.85455,2.85455,2.46104
10.779,3.23755,5.69019,2.8898,2.8898,2.47722
10.5684,3.01143,6.0183,3.38071,3.38071,3.50605
10.4261,2.93173,5.78094,2.89861,2.89861,2.61966
10.9384,3.39782,4.79516,2.61593,2.61593,2.96497
10.394,2.88691,4.37483,2.40219,2.40219,2.64324
10.5444,3.15783,5.41154,2.38296,2.38296,2.33669
10.4174,2.91037,5.33239,1.97163,1.97163,1.88493
10.6401,3.12015,4.21105,1.79064,1.79064,1.97313
10.5495,3.06677,4.99246,2.32937,2.32937,2.08859
10.4982,3.12192,4.32435,1.98279,1.98279,2.44056
10.9589,3.33863,5.18334,2.71425,2.71425,2.91825
10.9225,3.30477,4.85816,2.65187,2.65187,2.9
11.0926,3.42771,5.40656,2.98538,2.98538,3.013
10.7762,3.48956,4.4432,1.8452,1.8452,2.48582
10.8548,3.02242,3.54112,1.75259,1.75259,2.18208
10.4854,3.30458,5.4098,2.64283,2.64283,2.46791
10.6548,3.21106,3.8914,2.15067,2.15067,2.57931
10.6676,3.14203,4.29823,1.95223,1.95223,2.35867
10.5347,3.13691,3.52954,1.71927,1.71927,2.4051
10.4259,2.86371,4.26071,1.97469,1.97469,2.46879
10.31,2.90051,4.01059,1.89848,1.89848,2.45063
11.0853,3.33515,5.35651,2.87801,2.87801,2.92657
10.5297,3.10155,4.3715,1.99584,1.99584,2.1192
10.9653,3.35591,5.97739,3.14784,3.14784,2.85397
10.9038,3.22418,5.62067,2.94441,2.94441,3.01286
10.5896,3.35818,5.08719,2.95615,2.95615,3.45378
10.4892,3.20739,3.90576,1.84323,1.84323,2.00191
10.7552,3.0679,3.8725,1.93359,1.93359,2.24921
10.6436,3.17919,3.8251,1.90519,1.90519,2.25788
10.7542,3.18312,4.7295,2.15841,2.15841,2.67644
10.5287,3.14387,3.99446,1.94015,1.94015,2.33382
10.6933,3.08508,4.81724,2.2532,2.2532,2.6243
10.3376,2.99168,4.27545,2.06158,2.06158,2.37264
10.4723,2.96999,4.9457,2.42995,2.42995,2.37982
10.2934,3.02421,4.70861,2.30344,2.30344,2.72674
10.5377,2.91792,5.58502,2.97867,2.97867,2.89312
10.6146,3.10449,5.94934,2.7692,2.7692,2.72225
10.6775,3.18414,4.43946,2.45701,2.45701,2.65932
10.4879,3.16489,4.28488,2.48621,2.48621,2.98572
10.595,2.96522,4.54803,2.40624,2.40624,3.04016
10.5819,3.2453,4.42698,1.93894,1.93894,2.6542
10.5042,2.9942,4.77952,2.18949,2.18949,2.43033
10.7627,3.26481,4.22331,2.0212,2.0212,2.35839
10.6639,3.17798,4.03095,1.86993,1.86993,2.21418
10.8888,3.40106,3.84854,2.31646,2.31646,3.04927
10.7765,2.97468,5.3686,2.10371,2.10371,2.11577
10.4676,3.29343,4.24839,1.96132,1.96132,2.50725
10.6883,2.96387,5.03254,1.93583,1.93583,2.10155
10.9795,3.12247,5.29024,2.57891,2.57891,2.93265
10.9069,3.09965,5.43903,2.49434,2.49434,2.77961
10.6321,2.98876,4.58455,2.01389,2.01389,2.1505
10.7406,3.39797,5.11496,2.52336,2.52336,2.81374
10.8063,3.17374,3.63729,1.64703,1.64703,1.84408
10.6439,3.06879,7.03218,3.38521,3.38521,3.22205
10.6456,3.07143,7.0355,3.44777,3.44777,3.32674
11.0237,3.42034,6.67138,3.10943,3.10943,3.20082
10.4862,3.03169,4.15066,2.182,2.182,2.33969
10.8655,3.6324,4.91021,2.57812,2.57812,3.14737
10.3064,3.15439,4.26405,1.99636,1.99636,2.04018
10.8818,3.24065,4.02458,1.86295,1.86295,2.66202
10.6332,2.979,4.43714,2.6478,2.6478,2.74181
10.7192,3.085,4.48694,2.3664,2.3664,3.03967
10.9273,3.34541,5.2213,1.76006,1.76006,1.87328
10.7869,3.22449,5.07018,2.4571,2.4571,2.29037
10.7048,3.21658,5.68871,3.14168,3.14168,3.02415
10.1167,2.97507,6.08841,2.86189,2.86189,3.00541
10.7227,3.2968,5.42581,2.5603,2.5603,2.50859
10.4859,3.2373,3.96964,1.79712,1.79712,2.3639
10.5231,2.92724,3.60824,1.44293,1.44293,2.15
10.8359,3.47577,3.75974,2.13304,2.13304,2.61911
11.0684,3.36898,4.45595,1.90884,1.90884,2.26305
10.6207,3.19895,4.26786,2.26888,2.26888,2.3602
10.4447,3.0093,5.42195,2.39136,2.39136,2.60605
10.5737,3.13247,3.75479,1.99204,1.99204,2.41191
10.7683,3.22155,3.98585,1.71632,1.71632,1.83486
10.5652,3.26972,3.23977,1.65375,1.65375,2.22962
10.4985,3.13346,7.12007,3.24021,3.24021,3.33941
10.5321,3.10078,5.96853,3.09077,3.09077,2.88853
10.8221,3.1269,4.92373,2.4254,2.4254,2.77226
10.9493,3.36637,4.65002,2.4747,2.4747,2.74585
10.3404,2.97451,4.61708,2.10227,2.10227,2.26333
10.9696,3.28283,4.34448,2.29342,2.29342,2.65592
10.9762,3.50169,6.31558,3.16743,3.16743,3.01386
10.3632,2.67192,4.61713,2.48992,2.48992,2.83125
9.85976,2.80682,4.32145,2.03359,2.03359,2.1776
10.3726,2.85436,5.64507,2.66535,2.66535,2.64308
10.7127,3.24774,3.95232,1.93619,1.93619,2.11515
10.6882,3.14235,5.45867,2.35996,2.35996,2.27422
10.7286,3.23491,4.42311,2.21586,2.21586,2.70436
10.6147,3.47667,4.76094,2.03271,2.03271,2.25115
10.748,3.22782,5.41942,2.57225,2.57225,2.59435
10.6879,3.27393,4.28267,2.19802,2.19802,2.31782
10.4806,2.96569,4.32913,1.90486,1.90486,2.28726
10.2986,3.00822,3.78412,1.80168,1.80168,2.47184
10.789,3.16932,4.38373,1.96385,1.96385,2.16333
10.7209,3.28749,4.51833,1.86069,1.86069,2.01535
10.7245,3.36092,4.98862,2.338,2.338,2.54573
10.4356,2.92553,4.68998,2.5185,2.5185,2.79231
10.6695,3.22868,4.1244,1.86844,1.86844,2.31798
10.6695,3.22868,4.1244,1.86844,1.86844,2.31798
10.6518,3.17213,5.19689,2.59585,2.59585,2.71989
10.4819,3.06118,4.8787,2.26516,2.26516,2.45965
10.554,3.13349,5.19851,2.35888,2.35888,2.5241
10.3944,3.08079,5.01242,2.68669,2.68669,2.94122
10.244,3.14746,5.11569,2.66013,2.66013,2.93655
10.8668,3.59603,4.94211,2.42532,2.42532,2.49605
10.8239,2.98774,4.72306,2.32105,2.32105,2.35189
10.5312,3.32552,3.89341,1.70448,1.70448,2.38973
10.8754,3.18861,5.69266,2.62898,2.62898,3.15809
10.5389,3.20023,5.30953,2.68975,2.68975,3.25741
10.8299,3.36545,4.80689,2.14072,2.14072,2.14257
10.4856,3.03007,5.15556,2.27927,2.27927,2.73294
10.3636,3.02194,5.15072,2.61549,2.61549,2.66726
10.6575,3.18378,4.46181,2.33689,2.33689,2.65754
10.8088,3.22818,4.51929,2.55066,2.55066,3.00476
10.6019,3.22777,5.07875,2.15003,2.15003,2.12262
10.5129,3.15092,3.97734,2.17305,2.17305,2.77458
10.9733,3.30019,4.70825,2.04417,2.04417,2.35875
10.4131,2.94072,4.66319,2.67267,2.67267,2.85946
10.2325,2.81055,4.63936,2.24958,2.24958,2.44318
10.1573,2.70641,4.72406,1.9534,1.9534,2.29873
10.9114,3.45252,5.96655,3.58919,3.58919,3.59912
10.3461,3.04896,3.28166,1.46721,1.46721,1.95794
10.7025,3.10343,4.6849,2.2613,2.2613,2.4925
10.6978,3.20383,6.10921,2.62447,2.62447,2.63544
10.6818,3.2547,5.50957,2.59296,2.59296,2.77331
10.912,3.42623,5.49734,3.24591,3.24591,3.34434
10.6489,3.13701,5.21325,2.74047,2.74047,3.41365
10.6952,3.08537,5.66938,2.80307,2.80307,3.52169
10.2944,3.03047,3.98907,2.05029,2.05029,2.02462
10.6738,3.11971,5.10653,2.15725,2.15725,2.15744
10.3528,3.17818,4.09282,1.75825,1.75825,2.34864
10.761,3.19163,4.63969,1.932,1.932,2.08222
10.6915,3.16881,4.0914,2.31452,2.31452,2.78959
10.6462,3.03104,5.08135,2.32426,2.32426,2.59936
10.843,3.14204,4.63574,2.00168,2.00168,2.22141
10.8906,3.16438,4.60765,1.85972,1.85972,2.11114
10.6158,2.99927,4.37235,2.30682,2.30682,2.60728
10.5314,2.97785,4.73647,2.26879,2.26879,2.62029
10.8624,3.40962,4.35194,2.21635,2.21635,2.25088
10.8673,3.33525,4.86141,2.31697,2.31697,2.17148
10.397,3.04871,4.47098,2.2327,2.2327,2.7868
10.3294,3.15059,5.60245,2.40349,2.40349,2.51431
10.2952,3.08376,5.37724,2.3425,2.3425,2.38389
10.8185,3.41588,4.62569,2.12575,2.12575,2.43762
10.6271,2.99249,5.83036,2.70796,2.70796,2.71538
10.5791,3.2401,5.19281,2.87307,2.87307,2.84796
10.6186,3.06382,4.6781,2.21413,2.21413,2.66033
10.8919,3.20373,4.48537,1.99575,1.99575,2.05043
10.0564,2.99464,4.59779,2.40404,2.40404,3.03795
10.7092,3.17126,5.81879,2.85517,2.85517,2.62357
10.6282,3.10662,3.85831,1.70707,1.70707,2.26536
10.7421,3.10542,3.56691,1.54837,1.54837,2.22905
10.4959,3.15526,4.10695,2.24952,2.24952,2.45565
10.833,3.34843,4.79062,2.00408,2.00408,2.13478
11.1473,3.52821,4.08059,2.37011,2.37011,2.65036
10.8929,3.19074,6.75462,3.03265,3.03265,2.74518
10.4505,3.01116,3.50082,1.70434,1.70434,2.28309
10.8685,3.39792,5.45949,2.66471,2.66471,2.62806
10.8685,3.39792,5.45949,2.66471,2.66471,2.62806
10.8819,3.07045,5.09769,2.54298,2.54298,2.61745
10.8977,3.05684,5.54885,2.77506,2.77506,2.9377
10.5594,3.29313,5.72663,3.30859,3.30859,3.31018
11.0047,3.2263,5.37936,2.72995,2.72995,2.64972
10.8324,3.21751,5.92947,2.6263,2.6263,2.27943
10.8759,3.22799,6.12535,2.39287,2.39287,2.13984
10.9627,3.13262,5.64147,2.39753,2.39753,2.28316
10.9477,3.54926,4.45706,1.79472,1.79472,2.03813
10.496,3.12678,4.91154,2.60643,2.60643,2.72608
10.8416,3.02826,4.1415,1.91475,1.91475,2.28986
10.6762,3.0561,5.70251,3.15054,3.15054,3.12098
10.6152,3.06231,5.31171,3.22187,3.22187,3.20266
10.8461,3.06739,3.28193,1.60319,1.60319,2.55868
10.4449,2.78225,3.51059,1.54016,1.54016,2.25834
10.2148,2.91622,5.12977,2.27353,2.27353,2.45194
10.9252,3.15805,3.85964,1.91997,1.91997,2.21315
10.291,3.1766,4.77747,1.96135,1.96135,2.46438
10.5305,2.89799,5.09813,2.80262,2.80262,2.97735
10.5866,3.29767,4.43114,1.91584,1.91584,1.84786
10.7689,3.07957,4.20798,1.88727,1.88727,2.04973
10.5807,3.13599,5.81056,3.2183,3.2183,3.56214
10.7218,3.19641,4.05581,1.68301,1.68301,1.85327
10.7919,3.24648,4.45961,2.38101,2.38101,2.77789
10.4217,3.02753,4.5738,2.09726,2.09726,2.23887
10.3034,3.01554,4.09367,2.22701,2.22701,2.46956
10.5166,2.90287,4.31094,1.99674,1.99674,2.17253
10.9518,3.2086,4.66915,2.45107,2.45107,2.81512
10.8393,3.3127,4.17504,2.4496,2.4496,2.83297
10.4336,2.97495,4.43444,1.57054,1.57054,1.87197
10.3579,3.10098,4.12722,1.58877,1.58877,1.82194
10.7633,3.4057,6.61193,2.96979,2.96979,2.73501
10.2098,2.95394,4.04754,1.91712,1.91712,2.40634
10.6755,3.052,4.91183,2.21587,2.21587,2.39568
10.5651,3.1889,4.06943,1.77,1.77,2.20495
10.6257,3.18203,3.99051,1.90484,1.90484,2.06024
10.5084,3.23195,4.83299,2.53156,2.53156,3.00567
10.5699,3.18394,5.17685,2.41062,2.41062,2.45358
10.8887,3.36714,5.47965,2.99109,2.99109,2.87806
10.9949,3.27198,4.54117,1.96767,1.96767,2.48247
10.8907,3.02672,4.60787,1.8755,1.8755,2.33997
10.6741,3.21317,4.01464,1.63733,1.63733,1.84831
10.3263,2.88256,4.09442,2.11686,2.11686,2.69777
11.0212,3.51095,5.1352,2.57333,2.57333,2.76883
11.0537,3.34035,6.05945,3.41623,3.41623,3.22499
10.8715,3.19449,5.78512,3.07346,3.07346,3.01832
10.9894,3.48734,4.59692,2.48176,2.48176,3.10526
10.5978,3.04803,4.67006,2.16543,2.16543,2.33827
10.6012,3.19601,3.57404,1.94357,1.94357,2.49539
10.5775,2.97717,4.09586,1.62585,1.62585,2.5442
10.655,3.14589,5.6213,2.72056,2.72056,2.34801
10.9562,3.42439,4.63337,2.68087,2.68087,3.43453
10.5145,3.015,5.40483,2.19614,2.19614,1.93959
10.8774,3.38531,3.87093,2.24656,2.24656,2.91769
10.4246,3.05102,4.50573,2.67615,2.67615,2.82092
10.5106,2.95882,4.81432,2.64991,2.64991,2.70448
10.7418,3.15558,4.18015,2.01868,2.01868,2.24133
10.5838,3.18426,4.24758,2.30734,2.30734,2.80555
10.3104,3.0989,4.72292,2.57937,2.57937,2.7316
10.5845,3.3734,5.09553,2.2845,2.2845,2.60992
10.683,2.93554,5.29819,3.64134,3.64134,4.17194
10.2707,3.14034,6.24074,3.2819,3.2819,3.57513
10.4837,2.90901,6.35765,3.55187,3.55187,3.67667
10.628,3.20216,5.83224,2.88415,2.88415,3.15691
10.7569,3.26237,4.8372,2.27903,2.27903,2.17873
10.3248,2.96066,3.69251,1.81517,1.81517,2.36264
10.3072,2.81045,4.12221,1.93925,1.93925,2.30901
10.3614,2.7683,4.34652,1.82315,1.82315,2.16574
10.6503,3.0977,4.78038,2.43397,2.43397,2.46807
10.6967,3.18326,5.36017,2.3558,2.3558,2.43317
10.7052,3.37724,4.08717,1.91288,1.91288,2.24851
10.6127,3.11643,4.91227,2.56097,2.56097,2.46168
10.2334,3.09208,4.65224,2.2223,2.2223,2.94111
10.798,3.44253,4.57287,2.2781,2.2781,2.24698
11.0697,3.27087,4.46004,2.06149,2.06149,2.8619
11.016,3.50117,4.66229,2.11967,2.11967,2.74546
10.6116,3.10004,4.81951,2.4375,2.4375,2.33125
10.5972,3.05779,4.62989,2.5063,2.5063,2.46088
10.5387,3.1367,4.80554,2.18014,2.18014,2.25665
10.5908,3.10023,3.83305,2.12245,2.12245,2.4307
10.8133,3.30345,5.10888,2.27083,2.27083,2.35423
10.8862,3.39578,3.91537,2.13596,2.13596,2.29434
10.5554,3.17584,5.03414,2.53102,2.53102,3.09461
10.7081,3.12198,4.62395,1.98257,1.98257,2.27809
10.714,3.32666,4.37544,1.71972,1.71972,2.07509
10.4055,3.20933,4.47485,2.4675,2.4675,2.78331
11.1364,3.27403,5.71668,2.36655,2.36655,2.34675
10.6092,3.16985,4.96931,3.02431,3.02431,3.26789
10.5077,3.19448,3.798,2.03906,2.03906,2.35054
10.5819,3.31439,3.56876,1.66845,1.66845,2.05524
10.8969,3.03644,6.08733,2.99104,2.99104,3.48484
10.328,3.22601,4.68171,2.05499,2.05499,2.61335
10.6591,3.1283,5.12433,2.22108,2.22108,3.08136
10.8936,3.33751,5.97242,3.0045,3.0045,2.88149
10.4477,3.04237,3.89742,1.67928,1.67928,2.19243
10.5406,3.07251,4.34882,1.96651,1.96651,2.35614
10.6655,3.28641,4.32935,1.51304,1.51304,1.86775
10.665,2.94056,4.48707,2.18938,2.18938,2.66898
10.673,3.1142,4.65368,1.84887,1.84887,2.47227
10.5754,3.02592,4.07423,1.59809,1.59809,2.47414
10.672,3.10911,6.00093,2.93089,2.93089,2.49279
10.5816,3.19126,4.98508,2.6457,2.6457,2.76922
10.5673,3.21612,4.52648,2.15611,2.15611,2.49891
10.6406,3.33092,4.36149,2.2727,2.2727,2.52119
10.5226,3.04526,5.53035,2.74322,2.74322,2.78685
10.3999,3.10001,5.23279,2.0609,2.0609,2.28766
10.5657,3.2605,5.4852,2.11173,2.11173,2.0897
10.4973,2.90423,5.31478,2.81507,2.81507,2.90618
10.6674,3.19756,5.16183,2.33838,2.33838,2.32674
10.6674,3.19756,5.16183,2.33838,2.33838,2.32674
10.5337,3.06743,4.54466,2.41079,2.41079,2.66832
10.8743,3.30195,5.57882,2.70078,2.70078,2.60292
10.6411,3.32534,5.45361,2.56871,2.56871,2.36637
10.6487,3.22087,4.99646,2.53497,2.53497,2.39376
10.661,3.32657,5.50495,2.77099,2.77099,2.95984
10.8986,3.31911,5.75513,3.4724,3.4724,3.75221
10.612,3.05957,5.07383,2.36834,2.36834,2.44389
10.5409,3.08749,5.22986,2.28293,2.28293,2.32049
10.4721,3.17526,4.22663,1.94505,1.94505,2.36899
10.372,2.99442,5.54895,3.16968,3.16968,3.09595
10.2989,2.88186,5.4878,2.70279,2.70279,2.62961
10.4117,2.92866,5.65821,2.65659,2.65659,2.55188
10.8887,3.27987,4.39967,1.88496,1.88496,2.05563
10.5598,3.24393,4.21966,2.13688,2.13688,2.57512
10.5535,3.10876,3.88658,1.73851,1.73851,2.65191
10.8347,3.20534,4.69279,1.78917,1.78917,2.92899
10.7189,3.19153,4.19828,2.29726,2.29726,2.67199
10.4682,3.21308,4.13922,2.13232,2.13232,2.50851
10.5166,3.14677,4.60621,2.3499,2.3499,2.80438
10.4136,3.07643,4.64622,2.38758,2.38758,2.74734
10.5253,3.06771,4.72529,2.18735,2.18735,2.45398
10.3434,3.02018,5.46233,2.93384,2.93384,3.02433
10.2329,2.92549,6.12489,2.82754,2.82754,2.59732
10.3415,2.95245,6.04463,3.00496,3.00496,2.81993
10.4162,3.10789,8.32626,4.97665,4.97665,4.50024
10.3376,3.34074,3.30824,1.50009,1.50009,1.88744
10.7727,3.30152,4.06553,1.89592,1.89592,2.12639
10.8096,2.92739,4.06227,2.03071,2.03071,2.49326
10.5111,3.07615,3.84555,1.95557,1.95557,2.64095
10.5495,3.10185,4.71299,2.54401,2.54401,2.65947
10.534,3.08286,4.7053,2.28377,2.28377,2.40595
10.546,2.9183,5.11832,2.17484,2.17484,2.23779
10.7108,3.14516,5.487,2.39347,2.39347,2.40108
10.6418,3.40597,4.16158,2.35758,2.35758,2.93781
10.7736,3.28003,4.89809,2.83152,2.83152,3.82365
10.5832,3.01968,4.25152,2.41508,2.41508,3.00542
10.4868,3.15894,4.86507,1.92676,1.92676,2.38801
10.4357,3.21988,4.24548,1.86659,1.86659,2.4476
10.5001,2.87094,3.78097,1.78584,1.78584,1.90909
10.5416,3.25583,4.93432,2.66171,2.66171,2.96046
10.5952,2.92823,5.02593,2.73582,2.73582,2.83752
10.8673,3.42208,5.63221,2.80272,2.80272,2.79748
10.5837,3.02787,4.14373,2.19928,2.19928,2.94078
10.5905,3.1426,4.38717,2.41128,2.41128,2.93284
10.6037,3.18866,4.24261,2.41003,2.41003,2.64743
10.5531,3.28774,4.23303,2.54918,2.54918,3.35688
10.5738,3.21129,4.57245,2.35305,2.35305,3.00534
10.7691,3.09393,4.32629,2.26963,2.26963,2.53161
10.4914,3.22166,4.47703,2.094,2.094,2.0789
10.4577,3.25676,6.11279,2.23963,2.23963,2.39022
10.4431,2.82863,5.09093,2.19772,2.19772,2.21271
10.5569,3.06964,5.47171,2.82725,2.82725,2.74383
10.717,3.2807,3.93403,1.93743,1.93743,2.61201
10.5543,3.15231,4.85467,2.88262,2.88262,3.09897
10.4684,3.13266,4.41676,1.88265,1.88265,2.16359
10.736,3.21097,4.77394,2.61143,2.61143,2.66041
10.5347,3.00926,4.4705,2.12121,2.12121,2.53312
10.6047,2.88331,4.34699,2.10986,2.10986,2.37174
10.7072,3.0198,4.54582,2.39736,2.39736,2.69478
10.6954,3.04621,4.53202,2.16516,2.16516,2.38277
10.6151,3.2128,4.36854,2.18182,2.18182,2.40208
10.2931,2.8975,5.13224,2.54165,2.54165,2.65419
10.432,3.00527,5.47043,2.52349,2.52349,2.17417
10.7283,3.22114,4.39913,2.66912,2.66912,2.92797
10.7358,3.09974,4.51047,2.50543,2.50543,2.83891
10.8127,3.11323,4.44214,1.95056,1.95056,2.20859
10.596,3.16392,4.8449,2.45323,2.45323,2.94425
10.2812,2.94951,5.74151,2.34982,2.34982,2.46892
10.3308,3.0756,5.24849,2.49367,2.49367,2.71455
10.5696,2.96163,4.1812,2.19594,2.19594,2.46649
10.5604,3.1012,4.01046,2.26791,2.26791,2.54987
10.8777,3.39012,4.26098,2.49003,2.49003,2.93991
10.6928,3.37615,7.13403,3.22343,3.22343,2.91836
10.9333,3.21288,7.25778,3.02729,3.02729,3.09258
10.7021,3.34337,4.27793,2.70436,2.70436,3.39747
10.4045,3.00664,4.83259,1.82077,1.82077,1.92628
10.9297,3.21707,4.33115,2.57105,2.57105,2.94788
10.1747,3.0679,6.18914,2.61867,2.61867,2.35839
11.0354,3.11936,4.1393,2.31898,2.31898,2.64244
10.7457,3.15388,4.26133,2.29925,2.29925,2.64964
10.5724,3.1641,5.14124,2.4727,2.4727,2.15829
10.8892,3.36867,4.79785,2.59356,2.59356,3.40283
10.6147,3.13493,4.93083,2.41134,2.41134,2.42928
10.7023,3.14432,5.10761,2.75115,2.75115,2.64176
10.4594,3.09733,5.03414,2.38185,2.38185,2.79752
10.243,2.85606,4.10335,1.80482,1.80482,1.9647
10.4,2.85657,3.736,2.0147,2.0147,2.29867
10.4741,2.78001,3.4113,2.01505,2.01505,2.54352
10.8513,3.38755,5.84496,2.52689,2.52689,2.64267
10.5604,3.17043,5.33897,2.71673,2.71673,2.50638
10.3869,2.94293,4.79925,2.32604,2.32604,2.72348
10.8572,3.19828,5.02866,2.54798,2.54798,2.32094
10.5306,3.19003,5.34301,2.34666,2.34666,2.43197
10.5027,3.10603,4.20511,2.45759,2.45759,2.80374
10.6266,3.19962,4.69155,2.37461,2.37461,2.70367
10.675,3.07972,4.80401,2.30246,2.30246,2.69274
10.6799,3.31982,4.77621,1.83035,1.83035,2.08945
10.5586,3.15073,4.14423,1.63924,1.63924,2.40809
10.8694,3.41181,3.63618,1.72359,1.72359,2.13912
10.7129,3.20217,4.86953,2.22065,2.22065,2.66045
10.8123,3.36537,3.81214,1.55736,1.55736,2.28629
10.93,3.38957,3.60151,2.03828,2.03828,2.36328
10.972,3.26451,5.77736,1.90745,1.90745,2.50908
10.3486,2.81137,6.23355,2.93154,2.93154,2.50082
10.1798,3.0002,4.9559,2.46797,2.46797,2.62966
10.2983,2.91545,5.03321,1.96604,1.96604,2.17944
10.8029,3.25104,5.05494,3.31331,3.31331,3.57086
10.7933,3.27921,5.16186,2.89701,2.89701,3.1076
10.9114,3.39792,4.79689,2.50526,2.50526,2.81751
10.8925,3.38406,4.91063,2.42685,2.42685,2.6844
10.5638,3.18224,5.00731,2.67802,2.67802,2.77567
10.5638,3.18224,5.00731,2.67802,2.67802,2.77567
10.8978,3.21509,4.97669,2.32894,2.32894,2.30452
10.8745,3.27152,5.18496,2.30238,2.30238,2.29508
10.965,3.39841,3.61302,2.00338,2.00338,2.27437
10.7287,3.24441,4.69435,2.00946,2.00946,2.19641
10.9649,3.50323,4.80667,2.55603,2.55603,2.87463
9.93923,2.65511,5.11575,2.52157,2.52157,2.46449
10.1116,2.88775,5.15013,2.13569,2.13569,2.48422
10.3324,3.06701,5.28137,2.52453,2.52453,2.44147
10.7538,3.26183,3.97982,1.81501,1.81501,2.44595
10.7066,3.35762,3.89144,1.59586,1.59586,2.05681
10.6839,2.91587,5.3572,2.55286,2.55286,2.75785
10.3473,3.19733,5.48817,2.62082,2.62082,2.65438
10.6712,3.01936,5.41094,2.90785,2.90785,2.89153
10.5794,3.29459,4.65892,1.99597,1.99597,2.2364
10.7471,3.21361,4.35234,2.03987,2.03987,2.5035
10.5999,3.07584,4.67298,2.1386,2.1386,2.15896
10.6964,3.33734,3.74378,2.07184,2.07184,3.03149
10.7772,3.47458,4.93656,2.33547,2.33547,2.71154
10.7412,3.03616,4.33683,2.28505,2.28505,2.4092
10.06,2.97991,5.45066,2.4227,2.4227,2.34078
10.2491,2.89143,3.97413,2.19647,2.19647,2.65904
10.4587,2.86704,5.45999,2.49525,2.49525,2.90843
10.3555,2.88859,5.17928,2.47547,2.47547,2.92273
10.6909,3.10623,4.0579,1.92651,1.92651,2.06903
10.3601,3.18849,4.46569,1.92374,1.92374,2.00071
10.4893,3.06134,4.81052,2.04578,2.04578,2.04567
10.624,3.07785,4.51976,1.77877,1.77877,2.42134
10.9231,3.32021,3.78412,2.02211,2.02211,2.32414
10.8702,3.24073,4.30823,2.16056,2.16056,2.45201
10.9164,3.38329,4.40267,2.04817,2.04817,1.98659
10.9651,3.35982,4.32206,2.00266,2.00266,2.02521
10.8285,3.26553,4.57156,2.31908,2.31908,2.81019
10.8097,3.2624,4.65376,2.44216,2.44216,2.78371
10.6178,3.16919,4.52342,1.94331,1.94331,2.08775
10.5149,3.19761,4.61027,1.98005,1.98005,2.09624
10.2771,2.90884,5.15586,1.87499,1.87499,1.91447
10.8336,3.49299,5.75559,2.51958,2.51958,2.78194
10.536,2.88307,3.64641,2.0216,2.0216,2.4135
10.1778,2.91655,3.88136,1.84901,1.84901,2.26083
10.7994,3.3846,5.34298,2.53594,2.53594,2.60799
10.7762,3.25715,3.96474,2.00835,2.00835,2.34866
10.5163,3.18764,4.79812,2.02306,2.02306,2.33226
11.1206,3.34856,3.77077,1.83171,1.83171,2.6204
10.7481,3.30728,4.84089,1.97672,1.97672,2.28672
10.7832,3.42061,5.03707,1.90297,1.90297,2.1175
10.5074,3.19609,4.00975,2.14802,2.14802,2.8517
10.9265,3.15934,4.67844,1.82518,1.82518,1.93267
10.3563,3.14435,4.77329,2.57348,2.57348,3.02427
10.9621,3.35044,5.95099,3.0967,3.0967,2.8493
11.0033,3.37904,6.35596,3.17025,3.17025,2.95024
11.0376,3.3527,5.65742,2.95978,2.95978,2.81005
10.586,3.16598,5.58978,2.7429,2.7429,2.86176
11.128,3.48477,4.47648,2.29622,2.29622,2.39742
10.5105,3.07302,5.55756,2.87557,2.87557,2.77006
10.9211,3.32876,4.78081,1.94348,1.94348,2.36737
10.4629,3.05631,4.67386,2.3919,2.3919,2.62255
10.7744,3.23993,4.53716,2.24684,2.24684,2.47569
10.9471,3.4111,4.74848,2.25596,2.25596,2.83087
10.3758,2.98912,4.95612,2.5198,2.5198,2.44603
10.9019,3.36262,4.04845,1.92701,1.92701,2.77619
10.8771,3.35451,4.24764,2.26563,2.26563,2.46197
10.8609,3.32588,4.25165,2.04619,2.04619,2.25567
10.8609,3.32588,4.25165,2.04619,2.04619,2.25567
10.4048,3.07061,5.9952,2.91519,2.91519,2.88927
10.701,3.16179,4.48134,2.51051,2.51051,2.93112
10.5746,3.27417,4.02923,1.92953,1.92953,2.3486
10.9095,3.10151,5.09926,2.5101,2.5101,2.72352
11.1097,3.4666,4.36351,2.39231,2.39231,2.8063
11.1629,3.4952,5.14637,2.92644,2.92644,3.02348
10.5406,2.79414,5.15629,1.94905,1.94905,2.42974
10.7125,3.48394,4.0083,2.18274,2.18274,3.01658
10.7793,3.18142,3.83983,2.07127,2.07127,2.85946
10.7603,3.15285,4.76425,1.76298,1.76298,1.83559
10.7195,3.14677,5.52167,2.0077,2.0077,1.95774
10.7419,3.22571,3.66273,2.26314,2.26314,3.0055
10.6931,3.26104,3.71023,1.97864,1.97864,2.55448
10.6721,3.12728,4.41131,1.86338,1.86338,2.12483
10.6317,3.0693,5.35523,2.24472,2.24472,2.15667
10.5526,3.1097,4.18406,2.2257,2.2257,2.5047
11.1106,3.51457,5.04388,2.50501,2.50501,2.32284
10.2562,2.97194,4.09017,2.15188,2.15188,2.96654
