measured_from,lat,lng,distance,angle_rad,angle_deg
P1,46.5213611111111,6.57398611111111,28.2854586782765,2.71038812824954,155.29380059106154
P1,46.5213361111111,6.57410555555556,35.37404960962475,2.5064334022710293,143.60805558074566
P1,46.5213305555556,6.57405277777778,33.66432221929149,2.6143647748031347,149.79206770388953
P1,46.5213305555556,6.57404722222222,33.4518675011344,2.625377966393552,150.42307710098942
P1,46.5213777777778,6.57395555555556,25.65823254553469,2.763246859993921,158.32238283042875
P1,46.5213805555556,6.57400833333333,27.14554965371384,2.619918483472349,150.1102717712807
P1,46.5213694444444,6.57399722222222,27.824518306364187,2.6686243193302923,152.90091060359782
P1,46.5213611111111,6.57402222222222,29.55100186187216,2.6251012095698054,150.40722010303728
P1,46.5213611111111,6.574025,29.65683890671247,2.618851588291174,150.04914318021653
P1,46.5213694444444,6.57397777777778,27.177335839499108,2.717516446454054,155.70222313920647
P1,46.5213555555556,6.57400277777778,29.3949108889905,2.6796401062756656,153.532068703583
P1,46.5214111111111,6.57396666666667,22.633232315346454,2.667622603589679,152.84351651938886
P1,46.5213444444444,6.57408888888889,33.872998724968596,2.520600462500743,144.4197683400159
P1,46.5213361111111,6.57410277777778,35.24800706014694,2.5113011609144755,143.88695760670345
P1,46.5214277777778,6.57414166666667,29.98040509341433,2.226749270117067,127.58333521154445
P1,46.5214305555556,6.57414166666667,29.793078390752374,2.218535901240698,127.11274383934443
P1,46.5213916666667,6.57401111111111,26.193155510095142,2.589360082635696,148.35940437467147
P1,46.521375,6.57398333333333,26.797591969020004,2.693532726627584,154.3280572161255
P1,46.5213666666667,6.573975,27.372947189775658,2.7292553929626147,156.37481523007682
P1,46.5213666666667,6.57397222222222,27.288227697563133,2.736411711010567,156.7848420510778
P1,46.5213611111111,6.57397777777778,28.02421832149108,2.7311183262753977,156.4815534464136
P1,46.5213611111111,6.57398055555556,28.109952043697326,2.7241655588247107,156.08318921555332
P1,46.5213777777778,6.57393055555556,25.013245193717967,2.8345753551189583,162.40920456011287
P1,46.5213805555556,6.57392777777778,24.654730784055833,2.839031323338324,162.66451273272693
P1,46.5213916666667,6.57391111111111,23.110384923176618,2.875939096887053,164.7791723882937
P1,46.5213972222222,6.57390555555556,22.403952165383313,2.88706250696809,165.41649683973037
P1,46.5213777777778,6.574,27.10386394123421,2.6460527718141846,151.60765619384586
P1,46.5213777777778,6.57400277777778,27.20586197901496,2.6391605556707254,151.2127612973337
P1,46.5214055555556,6.57399166666667,24.100439274096964,2.608461547071156,149.45383766934256
P1,46.5214111111111,6.57398611111111,23.351986654159788,2.610742563035329,149.58453025709164
P1,46.5213611111111,6.57409722222222,32.77722685088107,2.4718269543017626,141.6252521681676
P1,46.5213611111111,6.5741,32.909971984894774,2.466749449188915,141.33433255474534
P1,46.5213472222222,6.574025,31.004150555779955,2.643715482675362,151.47373939068956
P1,46.5213472222222,6.574075,33.00893323137876,2.541417544961333,145.61249930678352
P1,46.5213444444444,6.57409722222222,34.24899774736894,2.505415286265077,143.54972183054988
P1,46.5213694444444,6.57401666666667,28.535106280318132,2.622060318780751,150.23298989486426
P1,46.5213777777778,6.57398055555556,26.427016039413108,2.6957402018327214,154.45453622875965
P1,46.5213666666667,6.57401666666667,28.803553212921713,2.6273826612274904,150.53793765418575
P1,46.5213777777778,6.57403055555555,28.294013273999074,2.573089967931436,147.42719546992362
P1,46.5213361111111,6.57388333333333,28.74607126622012,3.004240019127447,172.13027374030443
P1,46.5213305555556,6.57388611111111,29.38727563313458,2.999932649908082,171.88347966323025
P1,46.5213694444444,6.57395,26.371937439151953,2.7912469104960262,159.92666755035253
P1,46.521375,6.573925,25.183713974751086,2.854417926172948,163.54610013619492
P1,46.5213861111111,6.57392222222222,23.939236514690933,2.8483431854808123,163.19804313289916
P1,46.5213805555556,6.57388333333333,23.86168007797637,2.9758871117764456,170.50577181216659
P1,46.5213666666667,6.57386388888889,25.197537315126926,3.0444494214966236,174.43410279280158
P1,46.5213666666667,6.57386111111111,25.177758005274526,3.0528752505236367,174.91686723494826
P1,46.5213777777778,6.57385833333333,23.928823962471952,3.0571744468405226,175.163193039204
P1,46.5213555555556,6.5739,26.825618693714024,2.9459499708197083,168.79049998465732
P1,46.5213361111111,6.57388055555556,28.71766338035796,3.0115923061212158,172.5515287548163
P1,46.5213305555556,6.573875,29.279071016796074,3.0287641923055464,173.53540535945746
P1,46.5213694444444,6.5739,25.31294132519513,2.9340929076684135,168.111140308668
P1,46.5213777777778,6.57390555555556,24.501832382252463,2.9092764300032004,166.68926087607065
P1,46.5213611111111,6.573875,25.906888947681374,3.014002374692435,172.6896155122843
P1,46.5213777777778,6.57391111111111,24.60347558750268,2.8924146081846565,165.72314965096646
P1,46.5213805555556,6.57392222222222,24.53108611884399,2.855620347683732,163.6149938139586
P1,46.5213611111111,6.57386388888889,25.81225911054154,3.046769933138905,174.56705831621528
P1,46.5213583333333,6.57384444444444,26.02250095802793,3.105004565713297,177.903656984223
P1,46.5213861111111,6.57386944444444,23.09630162492183,3.016999009498931,172.8613100394385
P1,46.5213611111111,6.57387777777778,25.93487215128728,3.005850582677094,172.2225522343368
P1,46.5213666666667,6.57385,25.116579450848324,3.0866932472725144,176.85449572024606
P1,46.5213861111111,6.57386944444444,23.09630162492183,3.016999009498931,172.8613100394385
P1,46.52135,6.57390277777778,27.47298038730618,2.942709408816334,168.6048294586135
P1,46.5213583333333,6.57389444444444,26.442283234208517,2.959494354676831,169.56653601577554
P1,46.5213388888889,6.57385277777778,28.211475892672606,3.0851551755009563,176.7663706991476
P1,46.5213388888889,6.57385,28.20025586763401,3.0927015130641227,177.19874399229806
P1,46.5213361111111,6.573925,29.35517676852026,2.8961413473338258,165.93667607556006
P1,46.5213583333333,6.57388333333333,26.301255342603046,2.9913798723822693,171.39344160788684
P1,46.5213194444444,6.57392222222222,31.10748436125168,2.917261589070422,167.14677678936306
P1,46.521325,6.57399722222222,32.30116249515409,2.7383546403694896,156.8961637032361
P1,46.5213583333333,6.57389722222222,26.48171208760059,2.9515785540039228,169.1129940457511
P1,46.5213583333333,6.57389166666667,26.40451613266226,2.9674332983018203,170.02140397927974
P1,46.5213583333333,6.57388888888889,26.36841792212735,2.9753944815785784,170.47754618096812
P1,46.5214111111111,6.57382777777778,20.140882226419876,3.157827712467251,180.93020035382474
P1,46.5214166666667,6.57382777777778,19.52340228291039,3.1583412353083724,180.95962304530457
P1,46.5213444444444,6.57396666666667,29.422138253389917,2.782839347395764,159.4449496687176
P1,46.52135,6.57385277777778,26.97840458914216,3.0825727303070587,176.61840748871342
P1,46.5213388888889,6.57394444444444,29.457562924349578,2.8444393968868407,162.9743725223533
P1,46.5213472222222,6.57390277777778,27.77574262722082,2.9449058319079526,168.73067523178833
P1,46.521375,6.57383333333333,24.152597484076527,3.137480560864657,179.76439444188324
P1,46.5213805555556,6.57381111111111,23.58955141070735,3.209719938452617,183.9034058923253
P1,46.5213805555556,6.57380833333333,23.6050190454027,3.218728796319877,184.41957542635254
P1,46.5213611111111,6.57388055555556,25.964574982927033,2.9977169020305734,171.75652666138393
P1,46.5213611111111,6.57388333333333,25.995991546678912,2.989602344954305,171.29159678829575
P2,46.5220611111111,6.57475277777778,30.296233658485445,5.113156553170544,292.9622904863315
P2,46.5221583333333,6.57388333333333,97.27748704206557,4.947145741289461,283.45057161200515
P2,46.5221472222222,6.57390277777778,95.54294485092393,4.938204849068042,282.9382962226365
P2,46.5221638888889,6.57375555555556,106.96999222832515,4.931441423716734,282.5507804949548
P2,46.5221722222222,6.57371388888889,110.29222869979272,4.9333410490186145,282.65962100740876
P2,46.5221722222222,6.57371111111111,110.50020047355022,4.93291834954345,282.6354021114795
P2,46.5221666666667,6.57370277777778,110.99154976342018,4.926228858403009,282.252122502042
P2,46.5221666666667,6.5737,111.19984782714916,4.925822130163412,282.22881869050434
P2,46.5219222222222,6.57469444444444,32.57345292020322,4.601033145963733,263.61978066352157
P2,46.5219472222222,6.57475,28.12138742708902,4.682487857233242,268.2867918407211
P2,46.5219833333333,6.57478333333333,25.747390312462674,4.83595523778053,277.0798250390088
P2,46.5220305555556,6.574775,27.51151767750405,5.0235376204516085,287.8275038770696
P2,46.522075,6.57479166666667,28.269483916832947,5.204750659579161,298.2102462118174
P2,46.5220333333333,6.57432777777778,61.13334604129061,4.855710228252452,278.2117026173711
P2,46.5220222222222,6.574225,68.80250418828787,4.8215654144478375,276.2553488941067
P2,46.5219805555556,6.57425833333333,65.89750341303386,4.7558783937039415,272.4917598366932
P2,46.5219694444444,6.57432222222222,60.95470018231376,4.739129420319422,271.53211435058324
P2,46.5219638888889,6.57438888888889,55.82664564893471,4.730520169561742,271.03884061739836
P2,46.5219527777778,6.57445277777778,50.91566689784191,4.708008721680659,269.7490296630836
P2,46.5219416666667,6.57451388888889,46.24902223720393,4.680854685907448,268.1932180165314
P2,46.5219472222222,6.57458055555556,41.119171783573854,4.691943041394402,268.8285339876745
P2,46.5219638888889,6.57463888888889,36.6485255698036,4.740006198129759,271.58235001868627
P2,46.5221361111111,6.57399166666667,88.61957357596205,4.941852629422457,283.1472986415352
P2,46.5221472222222,6.57389444444444,96.16624814509451,4.9367161822824555,282.85300189872106
P2,46.5221472222222,6.57389166666667,96.37406286351126,4.936224239694985,282.8248156646963
P2,46.5221333333333,6.57396666666667,90.42035844789214,4.933701866997676,282.6802943547815
P2,46.5221138888889,6.57403611111111,84.75249903844704,4.922620466162635,282.04537685584086
P2,46.5221111111111,6.57405277777778,83.43736761792923,4.9221995374726975,282.02125941843144
P2,46.5221111111111,6.57409166666667,80.52119397030131,4.92991749759286,282.46346595976706
P2,46.5221111111111,6.57409444444444,80.31308654069883,4.930490221088908,282.4962805989186
P2,46.5221111111111,6.57408055555556,81.35388445025815,4.927655911161642,282.3338866022542
P2,46.5221222222222,6.57404166666667,84.53475580919958,4.934389947160958,282.71971844410416
P2,46.5221222222222,6.57405833333333,83.28775503298529,4.937770576274387,282.9134142244027
P2,46.5221138888889,6.57406944444444,82.25282212821963,4.929109364862312,282.4171633650203
P2,46.5221166666667,6.57403055555555,85.23410112423683,4.925119820488377,282.18857931021364
P2,46.5221222222222,6.57402222222222,85.99077281282888,4.930569858784891,282.5008435027886
P2,46.5221583333333,6.57386111111111,98.93666007490418,4.9431370958892735,283.2208931490099
P2,46.5221333333333,6.57401666666667,86.68143882512057,4.943417077656484,283.2369349226117
P2,46.5221333333333,6.57398611111111,88.96534602006464,4.937382959844692,282.89120543891124
P2,46.5221361111111,6.57398333333333,89.24236241671332,4.940222993396114,283.0539273750833
P2,46.5221722222222,6.57410555555556,81.23702158701113,5.01450096602564,287.3097417175434
P2,46.5217638888889,6.57458333333333,46.075062011698,4.233764393240324,242.57683118543633
P2,46.5218194444444,6.57449722222222,49.830355349616795,4.405687091748033,252.42727621242815
P2,46.5218388888889,6.57455555555556,44.91621578027128,4.42147684980513,253.3319627086325
P2,46.5218416666667,6.57462222222222,39.94431998552123,4.392145012059812,251.6513722004633
P2,46.5218722222222,6.574575,42.53877492099572,4.494928373249948,257.5404250008268
P2,46.5218916666667,6.57463333333333,37.719201461701424,4.52528446173004,259.2797007532618
P2,46.5219194444444,6.57468888888889,33.03243441220969,4.593177286952911,263.1696730977516
P2,46.5219222222222,6.57475555555556,27.91820075900472,4.582366456504633,262.55025814003375
P2,46.5219277777778,6.57481944444444,22.97721687124636,4.58135305698877,262.49219462481426
P2,46.5219305555556,6.57488333333333,18.079687737242207,4.562854839664146,261.4323248435975
