datetime,measured_from,lat,lng,dist,angle,angle_deg
2024:04:02 14:22:53,P3,46.05012222222222,14.468602777777775,2.2142141682628402,2.8317934286773703,162.24981191609402
2024:04:02 14:22:55,P3,46.050125,14.468602777777775,1.9224620103339978,2.7828107272894282,159.44330985741533
2024:04:02 14:22:55,P3,46.050125,14.4686,1.857911295096275,2.8913672866440168,165.66314254689468
2024:04:02 14:23:00,P3,46.05014166666666,14.468591666666669,0.1921903761639109,-1.2941747102613754,-74.15074885054297
2024:04:02 14:23:01,P3,46.05014444444444,14.468591666666669,0.405807854729642,-0.4730403565901541,-27.103215971979306
2024:04:02 14:23:46,P3,46.050125,14.468619444444444,2.6647944313677145,2.3124291216123223,132.49242909153025
2024:04:02 14:24:43,P3,46.05014166666666,14.46861111111111,1.321028863926647,1.5310526479131568,87.72285493775308
