mu_dist,mu_angle,sigma11,sigma21,sigma12,sigma22
0.530316,2.78316,0.0826433,0.0940773,0.0940773,2.77792
0.525189,3.0736,0.0670026,0.0896142,0.0896142,3.63323
0.524204,2.74032,0.086773,0.109828,0.109828,2.30451
0.479135,2.7293,0.0698368,0.109998,0.109998,2.96592
0.495068,2.75928,0.0737343,0.115066,0.115066,3.0332
0.495068,2.75928,0.0737343,0.115066,0.115066,3.0332
0.547642,3.00487,0.0910661,0.128151,0.128151,3.17589
0.454175,2.5395,0.0694688,0.102968,0.102968,3.05549
0.548814,3.05584,0.0887229,0.119662,0.119662,2.82054
0.585863,3.2326,0.0900414,0.108701,0.108701,3.71721
0.533374,3.45973,0.069155,0.13857,0.13857,3.59492
0.555819,3.29532,0.0716851,0.142313,0.142313,3.73477
0.493527,2.63062,0.0765705,0.0464611,0.0464611,2.87567
0.530322,2.99787,0.0918265,0.117411,0.117411,3.0402
0.584052,3.06742,0.0659012,0.0789257,0.0789257,2.83955
0.560619,3.10826,0.0652652,0.0878148,0.0878148,2.25277
0.568098,3.01274,0.0887497,0.0778894,0.0778894,3.78679
0.551628,2.99288,0.0847067,0.0726291,0.0726291,2.49044
0.52147,3.34954,0.0756977,0.0728955,0.0728955,2.60563
0.535084,2.6191,0.0762534,0.0740817,0.0740817,3.88252
0.520712,3.10501,0.0818907,0.0929478,0.0929478,2.96717
0.434514,2.99463,0.0775558,0.0709785,0.0709785,3.11763
0.448449,2.92041,0.0881317,0.0884636,0.0884636,3.33452
0.561742,3.00103,0.0669215,0.0951862,0.0951862,3.26522
0.555611,2.96227,0.0739329,0.104703,0.104703,3.4136
0.528686,2.85488,0.0718116,0.0451834,0.0451834,3.66444
0.525762,2.82437,0.0776444,0.132877,0.132877,2.48154
0.505551,3.08041,0.084569,-0.00356013,-0.00356013,3.57873
0.4933,2.99224,0.0819114,0.108716,0.108716,3.00457
0.539273,2.68899,0.0913006,0.183629,0.183629,3.47801
0.486644,3.00239,0.0885138,0.247709,0.247709,3.88922
0.568164,2.91511,0.0727197,-0.00107044,-0.00107044,2.74499
0.493423,3.02436,0.060976,0.0889877,0.0889877,3.26278
0.562087,2.77242,0.0931313,0.116736,0.116736,3.26298
0.538784,2.89356,0.0661524,0.0358551,0.0358551,3.71492
0.530991,2.97673,0.0844137,0.127539,0.127539,2.2432
0.597412,2.92414,0.0869835,0.0532006,0.0532006,2.66802
0.479002,2.65619,0.064774,0.129573,0.129573,3.25454
0.500329,2.58692,0.0772629,0.0936724,0.0936724,3.18492
0.526317,2.87233,0.0726079,0.0384613,0.0384613,3.24999
0.531066,2.95624,0.0792871,0.0955658,0.0955658,2.70786
0.550559,2.95304,0.0754845,-0.00134574,-0.00134574,2.36268
0.555199,2.96154,0.0698379,0.0329061,0.0329061,2.73634
0.505489,2.87898,0.0835959,0.172853,0.172853,3.55981
0.521659,2.93949,0.0709538,-0.0373758,-0.0373758,2.69736
0.537713,2.85241,0.0847242,-0.00469633,-0.00469633,2.73623
0.550493,2.9719,0.0643496,0.155918,0.155918,3.76176
0.504504,2.71312,0.0857473,0.052661,0.052661,3.28656
0.505674,2.84454,0.0753882,0.0715193,0.0715193,3.12292
0.511816,2.97164,0.06614,0.0232536,0.0232536,3.33946
0.561066,3.16373,0.0721753,0.0694293,0.0694293,3.31191
0.517569,2.84995,0.0621092,0.0705337,0.0705337,2.74327
0.555849,2.69915,0.0640621,0.133106,0.133106,3.29907
0.551135,2.8894,0.0638921,0.0880368,0.0880368,2.84428
0.468747,2.52386,0.0837528,0.0895949,0.0895949,3.54319
0.475651,2.95288,0.0770634,0.0898631,0.0898631,2.93465
0.572051,3.00089,0.0742516,0.100015,0.100015,2.8404
0.51208,2.67745,0.0798912,0.0860252,0.0860252,2.81276
0.554784,3.13263,0.067107,0.0925663,0.0925663,3.11737
0.527965,2.92728,0.0803315,0.0877386,0.0877386,3.60231
0.545227,2.98969,0.0621293,0.110987,0.110987,2.83465
0.547583,3.22224,0.0761824,0.01374,0.01374,3.35509
0.532741,3.35646,0.0685466,0.0249662,0.0249662,2.79796
0.558197,2.95792,0.0807169,0.16895,0.16895,3.22218
0.585119,3.0925,0.0970345,0.0323856,0.0323856,2.85082
0.53122,2.86174,0.0960978,0.0127396,0.0127396,2.66644
0.509902,2.85924,0.0916791,0.137049,0.137049,2.54411
0.576017,3.13387,0.0751955,0.0921416,0.0921416,2.843
0.55482,3.02144,0.0704805,0.0930524,0.0930524,3.16944
0.500165,2.94371,0.0896676,0.0778106,0.0778106,2.66424
0.500165,2.94371,0.0896676,0.0778106,0.0778106,2.66424
0.559389,2.94176,0.0656859,0.102575,0.102575,3.41355
0.492735,2.95521,0.0875754,0.0610678,0.0610678,2.66167
0.479293,3.11126,0.0736273,0.0917559,0.0917559,3.12707
0.470724,3.1122,0.0722161,0.0556368,0.0556368,3.24597
0.470756,3.07748,0.100889,0.168637,0.168637,3.25714
0.591192,2.83064,0.0625324,0.0550825,0.0550825,3.18047
0.529139,3.08337,0.0609307,0.0672623,0.0672623,3.91408
0.507875,2.92505,0.113531,-0.0175854,-0.0175854,3.00664
0.541777,3.3507,0.0845181,0.0994736,0.0994736,3.2759
0.535282,2.9063,0.0554696,0.0633166,0.0633166,3.14603
0.517073,2.87864,0.0854236,0.0873762,0.0873762,2.58368
0.526546,3.01373,0.0684461,0.100617,0.100617,3.70867
0.534007,3.37677,0.081752,0.0640802,0.0640802,3.26724
0.539008,2.54716,0.0708755,0.113996,0.113996,2.97439
0.504918,2.62918,0.0632526,0.163885,0.163885,3.7691
0.538693,3.02474,0.106987,0.0929432,0.0929432,3.78543
0.536455,3.01896,0.0896268,0.0262321,0.0262321,3.99744
0.50181,2.93904,0.0636355,0.0954588,0.0954588,2.54291
0.505638,2.64552,0.0910942,0.0771055,0.0771055,2.01521
0.520781,3.1075,0.0768046,0.112842,0.112842,4.37252
0.509446,3.30594,0.084121,0.201569,0.201569,3.09739
0.531834,2.43222,0.072732,0.0396983,0.0396983,3.62813
0.496723,2.98572,0.0811125,0.132121,0.132121,3.23104
0.557139,2.68862,0.062568,0.084967,0.084967,3.33823
0.503337,3.1883,0.087248,0.156428,0.156428,2.98145
0.551748,2.641,0.0675013,0.0273775,0.0273775,2.59717
0.528704,3.04383,0.0697532,0.0840008,0.0840008,3.4062
0.525248,2.96009,0.0582749,0.0581826,0.0581826,3.30009
0.506791,2.84179,0.0712894,0.0898437,0.0898437,4.14343
0.543696,2.97671,0.0737588,0.0857223,0.0857223,2.17034
0.534131,2.9129,0.0771249,0.106429,0.106429,4.42375
0.552805,2.8724,0.0836446,0.100165,0.100165,2.36781
0.587993,3.37428,0.0767311,0.138633,0.138633,4.1055
0.519336,3.0574,0.0712248,0.105842,0.105842,3.11126
0.53814,2.97199,0.0733637,0.0260986,0.0260986,2.21334
0.522989,2.67417,0.0695783,0.096768,0.096768,4.00796
0.512734,2.93039,0.0771466,0.0552025,0.0552025,2.47772
0.536954,2.96756,0.0816037,0.13217,0.13217,3.43813
0.546507,2.8434,0.0686286,0.0293718,0.0293718,3.18713
0.50107,2.87137,0.0684619,0.100918,0.100918,3.41657
0.569471,2.91339,0.067468,0.0339044,0.0339044,2.41723
0.495317,2.86396,0.0813291,0.125623,0.125623,3.60788
0.479043,3.11161,0.089367,0.167528,0.167528,3.63243
0.561546,2.67689,0.0912507,0.0689807,0.0689807,2.52998
0.517001,3.23788,0.0810094,0.0672073,0.0672073,3.57967
0.528435,3.17559,0.0814906,0.108332,0.108332,3.16981
0.52758,2.97397,0.0821049,0.0889993,0.0889993,3.23929
0.525328,2.84442,0.0652965,0.0733025,0.0733025,2.8001
0.516976,2.99218,0.0787048,0.0874365,0.0874365,3.59836
0.52862,2.92933,0.0677632,0.0669695,0.0669695,2.45807
0.462221,3.05661,0.061739,0.0585523,0.0585523,3.61057
0.453318,3.01049,0.0687849,0.0323411,0.0323411,3.50019
0.457056,2.93871,0.0705545,0.0561479,0.0561479,3.851
0.511962,2.87588,0.0965161,0.116935,0.116935,3.46452
0.531849,2.99225,0.0595296,0.0621738,0.0621738,2.3182
0.581648,2.64312,0.0762225,0.112948,0.112948,3.12453
0.502383,2.5482,0.0656692,0.0637047,0.0637047,3.05071
0.486737,3.02589,0.079023,0.0691683,0.0691683,2.68951
0.604611,3.01511,0.066994,0.106203,0.106203,3.20995
0.470818,2.81537,0.0942848,0.101851,0.101851,3.00785
0.577692,3.11415,0.071019,0.0723005,0.0723005,2.7754
0.517827,2.75583,0.0697933,0.0769423,0.0769423,3.45732
0.528756,2.78325,0.0730677,0.0826757,0.0826757,2.83399
0.581551,2.84964,0.0682911,0.138273,0.138273,3.57364
0.527438,3.0358,0.0708568,0.103073,0.103073,2.60197
0.490241,2.97355,0.0772659,0.0500814,0.0500814,2.86264
0.538372,2.86756,0.08008,0.0626391,0.0626391,2.93636
0.550082,2.91195,0.061463,0.113367,0.113367,2.45199
0.532369,3.06596,0.0693829,0.128262,0.128262,2.45247
0.544067,2.86654,0.0870394,0.0198522,0.0198522,2.87342
0.572045,3.09472,0.0923769,0.139557,0.139557,3.18856
0.553158,2.89845,0.096455,0.131287,0.131287,3.33153
0.487101,2.51193,0.0846937,0.140495,0.140495,3.87117
0.556164,3.23649,0.0735917,0.115742,0.115742,2.57074
0.568403,2.67688,0.102351,0.0473381,0.0473381,3.35684
0.50096,3.16283,0.061408,0.0908512,0.0908512,2.90625
0.506498,3.07256,0.072591,0.0606926,0.0606926,2.52415
0.523585,3.03485,0.0640828,0.0905599,0.0905599,2.76493
0.537316,2.56108,0.0699082,0.10329,0.10329,3.0622
0.538477,3.294,0.0714865,0.0444075,0.0444075,2.57916
0.520212,2.71848,0.0761546,0.0664827,0.0664827,3.60697
0.505971,2.96166,0.0849423,0.125632,0.125632,2.6734
0.516079,2.61293,0.0974362,0.18809,0.18809,2.98817
0.483314,2.83881,0.0789354,0.0495073,0.0495073,2.76768
0.500693,3.00736,0.0756789,0.0782751,0.0782751,3.27121
0.545501,2.87861,0.0812703,0.0889906,0.0889906,2.69868
0.51968,2.95941,0.0674689,0.0763263,0.0763263,3.38864
0.544544,3.03,0.0716679,0.0867542,0.0867542,3.45031
0.504273,2.76953,0.0844268,0.112231,0.112231,2.81567
0.515441,2.80427,0.0783311,0.0551935,0.0551935,3.22509
0.528995,2.87213,0.0663385,0.0873397,0.0873397,3.40775
0.491934,2.77802,0.098324,0.0599304,0.0599304,3.52967
0.564044,2.83383,0.0825299,0.0708172,0.0708172,2.66583
0.49946,3.05375,0.0690874,0.0987777,0.0987777,3.48198
0.526561,2.79226,0.0768746,0.0799994,0.0799994,3.64466
0.530221,3.04827,0.0674336,0.0812973,0.0812973,2.80098
0.515167,2.69536,0.078238,0.0873261,0.0873261,2.98613
0.508684,2.86091,0.0710085,0.140779,0.140779,3.91943
0.450533,2.66471,0.0588682,0.0986891,0.0986891,3.85938
0.562148,3.04542,0.089784,0.0469446,0.0469446,2.30616
0.554562,3.17586,0.0913071,0.0852811,0.0852811,2.86325
0.510527,2.72086,0.0606669,0.0748484,0.0748484,3.36569
0.553913,2.95029,0.0839406,0.115577,0.115577,2.73837
0.493974,2.58052,0.070269,0.0386474,0.0386474,3.4853
0.54994,2.79251,0.0713435,0.0178249,0.0178249,3.73802
0.486932,2.60348,0.0733273,0.0862404,0.0862404,3.53258
0.569857,3.05037,0.0786586,0.186817,0.186817,2.73097
0.543861,2.82628,0.0831198,0.1015,0.1015,2.97238
0.540735,3.12368,0.0923319,0.117797,0.117797,2.95678
0.551874,2.85151,0.0851808,0.11515,0.11515,2.86475
0.522384,3.1729,0.0756171,0.0847381,0.0847381,3.30686
0.537833,2.63961,0.0736719,0.0596692,0.0596692,2.75556
0.561433,3.14365,0.0852156,0.0749552,0.0749552,3.19895
0.545691,3.10366,0.0888948,0.0414705,0.0414705,3.21436
0.534852,3.08205,0.0667374,0.0923653,0.0923653,3.27699
0.539961,2.9497,0.0733261,0.0255491,0.0255491,3.09153
0.517979,2.78291,0.0826933,0.0623514,0.0623514,3.60253
0.530237,3.05053,0.0652271,0.097304,0.097304,2.66679
0.530679,2.84438,0.0700595,0.0804177,0.0804177,2.97224
0.511808,2.65191,0.0682088,0.0350765,0.0350765,2.56618
0.513089,2.67636,0.073424,0.001397,0.001397,2.77331
0.522908,3.09545,0.0800943,0.101245,0.101245,3.47727
0.515738,3.09019,0.088093,0.191348,0.191348,3.53969
0.527587,2.85883,0.0908774,0.18703,0.18703,2.90708
0.5179,2.88658,0.0705196,0.0792208,0.0792208,3.48246
0.544852,2.90375,0.0769315,0.0783337,0.0783337,2.41737
0.513571,2.87332,0.0635523,0.0742956,0.0742956,3.45643
0.538156,2.96886,0.0748377,0.068295,0.068295,3.39594
0.529538,3.13675,0.065168,0.116523,0.116523,2.9204
0.526591,2.89933,0.0692245,0.15116,0.15116,3.4849
0.521454,2.9905,0.0793785,0.0531396,0.0531396,3.0311
0.56551,3.19279,0.0881277,0.0953204,0.0953204,3.01577
0.5663,2.97992,0.0896607,0.0481982,0.0481982,2.95247
0.490468,2.69602,0.0641026,0.105298,0.105298,3.27738
0.562714,2.91509,0.0844998,0.0905792,0.0905792,3.18374
0.469297,2.91748,0.0810868,0.0956711,0.0956711,3.13692
0.551294,2.6203,0.0600285,0.0722825,0.0722825,2.90172
0.541314,2.85098,0.065179,0.0675501,0.0675501,3.2757
0.516435,2.91205,0.0856124,0.0866724,0.0866724,2.72387
0.537213,2.98865,0.0882954,0.12542,0.12542,3.41885
0.540743,2.66369,0.06593,0.0510949,0.0510949,2.86381
0.547881,2.97909,0.0735395,0.101062,0.101062,2.78062
0.548847,2.88262,0.0765242,0.0634046,0.0634046,2.64857
0.516823,2.97339,0.072122,0.0987041,0.0987041,3.42272
0.539748,2.80045,0.0786752,0.0752591,0.0752591,2.80804
0.518611,3.00084,0.0953942,0.122439,0.122439,3.44431
0.515162,2.66956,0.0998081,0.0992014,0.0992014,3.7702
0.550859,2.83011,0.0906383,0.0707494,0.0707494,3.17512
0.496126,3.02141,0.0790678,0.00284045,0.00284045,2.756
0.55438,2.76187,0.072793,0.109708,0.109708,3.89028
0.552258,3.04525,0.0759506,0.0608421,0.0608421,3.23748
0.511416,2.85994,0.0783475,0.0796178,0.0796178,2.5811
0.508477,2.82212,0.0777293,0.0426939,0.0426939,2.38358
0.555011,2.98257,0.0720743,0.150814,0.150814,3.3922
0.511349,3.14519,0.0826249,0.151727,0.151727,3.34114
0.497372,3.01945,0.0932996,0.0736116,0.0736116,2.75001
0.518136,2.61551,0.0706029,0.100345,0.100345,3.22305
0.514754,3.18313,0.0793442,0.0792063,0.0792063,3.09657
0.511424,3.11005,0.0778767,0.0875271,0.0875271,3.40305
0.511441,2.69426,0.0843705,0.0622428,0.0622428,2.72691
0.539541,3.21185,0.0730226,0.135034,0.135034,3.59706
0.539172,3.08914,0.0852563,0.0155488,0.0155488,2.83091
0.541628,2.83792,0.054768,0.0952389,0.0952389,3.67132
0.461339,2.86541,0.0893493,0.127666,0.127666,3.1921
0.543781,2.92713,0.0865866,0.15305,0.15305,3.10593
0.53555,2.91283,0.0896117,0.151938,0.151938,3.0545
0.563626,3.02136,0.0726835,0.0336852,0.0336852,2.86714
0.549612,3.0543,0.0718788,0.0470842,0.0470842,3.09341
0.540608,2.83235,0.0701221,0.0234821,0.0234821,3.44966
0.506437,3.01537,0.0776076,0.1447,0.1447,3.06833
0.537818,2.7546,0.0766311,0.0432148,0.0432148,3.11526
0.497503,3.05147,0.083063,0.0316908,0.0316908,3.07375
0.532417,3.02494,0.0678206,0.0877542,0.0877542,3.3855
0.4959,2.97935,0.069206,0.0629494,0.0629494,2.63031
0.524348,2.84383,0.0862858,0.118969,0.118969,3.27435
0.496687,3.00782,0.0594083,0.0850879,0.0850879,2.91815
0.545351,2.79079,0.102133,0.0857347,0.0857347,2.67952
0.530039,3.05503,0.0652504,0.0876585,0.0876585,3.03038
0.559519,2.70176,0.0845354,0.0301307,0.0301307,3.47142
0.507694,2.71271,0.0865534,0.0778951,0.0778951,3.12179
0.513003,3.11806,0.0665394,0.0257453,0.0257453,3.33839
0.543081,2.71682,0.0779245,0.0219066,0.0219066,2.66607
0.561914,2.89282,0.0871121,0.0493766,0.0493766,3.09957
0.554402,2.83761,0.0840707,0.0849367,0.0849367,2.83221
0.573494,2.90186,0.0695976,0.030106,0.030106,2.90636
0.484952,3.22496,0.0631627,0.117689,0.117689,2.53731
0.519531,2.94276,0.0781619,0.112733,0.112733,2.7691
0.547987,2.80318,0.0880609,0.0801198,0.0801198,2.6069
0.540823,3.01043,0.0693697,0.0912724,0.0912724,2.46641
0.485523,3.27437,0.0812068,0.0446461,0.0446461,3.28622
0.450496,2.3684,0.0904265,0.141373,0.141373,2.67931
0.530772,3.05734,0.0790555,0.133436,0.133436,3.97243
0.540669,2.78777,0.0729514,0.013238,0.013238,2.29106
0.533669,2.94727,0.0945299,0.156223,0.156223,2.90083
0.533715,3.41329,0.0930226,0.173788,0.173788,2.69913
0.555073,3.44174,0.077165,0.208234,0.208234,3.01497
0.551908,3.00031,0.0785607,0.186878,0.186878,3.97368
0.587843,3.07671,0.0782441,0.114032,0.114032,3.53843
0.524497,2.98757,0.0711075,0.0641457,0.0641457,3.26347
0.52985,2.76889,0.0789945,0.0939194,0.0939194,2.74442
0.529652,2.99231,0.0861294,0.105496,0.105496,2.64727
0.541131,3.06315,0.0865101,0.0168787,0.0168787,3.11816
0.528905,2.78324,0.0807207,0.0897922,0.0897922,2.58672
0.580191,2.78392,0.0888788,0.138695,0.138695,3.1266
0.494286,3.12399,0.0675068,0.071247,0.071247,3.10814
0.538875,2.90093,0.097602,0.173194,0.173194,3.05897
0.542158,2.80078,0.0618474,0.0146857,0.0146857,2.81257
0.552379,2.86912,0.0874555,0.0327822,0.0327822,3.1678
0.501475,2.65313,0.0771577,0.00638414,0.00638414,3.1206
0.576819,2.99623,0.0684946,0.0666018,0.0666018,3.11895
0.479564,2.87803,0.0748952,0.146694,0.146694,2.87856
0.486689,2.83695,0.0763835,0.123203,0.123203,2.73582
0.565918,3.29652,0.10316,0.0643629,0.0643629,3.63111
0.526295,2.9388,0.091284,0.129479,0.129479,3.39189
0.526753,3.02582,0.0737356,0.172198,0.172198,3.11209
0.524922,2.97012,0.0870865,0.0611659,0.0611659,2.83843
0.520516,2.92406,0.0809198,0.0420319,0.0420319,2.66086
0.525789,2.93535,0.056005,0.0794252,0.0794252,3.72278
0.531028,3.1576,0.0782464,0.012642,0.012642,3.08332
0.532322,2.98137,0.079663,0.0769895,0.0769895,3.11837
0.586515,2.89604,0.0986121,0.133672,0.133672,3.42083
0.478859,2.75976,0.0720362,0.0125804,0.0125804,2.85747
0.562846,3.18408,0.0778958,0.151992,0.151992,3.09287
0.572349,3.26746,0.0968307,0.035902,0.035902,3.04766
0.537932,2.2164,0.0752634,0.106078,0.106078,4.07058
0.552638,2.72397,0.083702,0.0507287,0.0507287,3.04812
0.521846,3.08229,0.0731614,0.0772159,0.0772159,2.78822
0.521792,2.67628,0.0775727,0.0839272,0.0839272,3.22363
0.543654,2.96838,0.0648589,0.0942968,0.0942968,3.14717
0.510289,2.81037,0.0793906,0.0972464,0.0972464,2.7277
0.509835,3.11876,0.0774691,0.034412,0.034412,2.59492
0.454038,3.04697,0.0903983,0.0690996,0.0690996,3.54664
0.578281,3.00684,0.0628577,0.0796406,0.0796406,2.48824
0.585542,3.06597,0.0797955,0.138273,0.138273,3.16917
0.553385,3.21723,0.0816967,0.116354,0.116354,3.54227
0.550332,2.99804,0.0917501,0.176248,0.176248,3.64189
0.53167,3.02988,0.0713247,0.0264131,0.0264131,2.74358
0.531046,2.79319,0.0795944,0.161676,0.161676,3.4887
0.497033,2.76242,0.088446,0.142224,0.142224,3.20478
0.508139,2.81574,0.0759901,0.173655,0.173655,4.26119
0.534898,2.84018,0.0759875,0.0656367,0.0656367,2.66977
0.501361,3.2627,0.0724926,0.0730525,0.0730525,2.51918
0.464435,3.26361,0.0759507,0.107188,0.107188,2.56435
0.490964,3.27969,0.0856489,0.0588187,0.0588187,2.58137
0.504019,3.22312,0.0741389,0.068625,0.068625,3.01144
0.55485,2.58751,0.0741491,0.080372,0.080372,3.01053
0.525064,2.99942,0.0777453,0.102175,0.102175,2.68957
0.543395,2.65277,0.0859969,0.0634221,0.0634221,2.49588
0.54751,3.18041,0.0799809,0.121412,0.121412,3.29073
0.534975,3.18664,0.0821406,0.141284,0.141284,3.37161
0.556491,2.67896,0.0781348,0.0537876,0.0537876,2.5402
0.523611,3.01252,0.0562775,0.0649221,0.0649221,3.94277
0.522935,2.99499,0.0742229,0.0933607,0.0933607,3.56077
0.522357,2.81479,0.0659111,0.0642803,0.0642803,2.3157
0.533019,2.94998,0.0700341,0.11856,0.11856,2.95179
0.542704,2.96861,0.078583,0.0944598,0.0944598,3.0476
0.510835,2.87221,0.0570639,0.0552345,0.0552345,2.49167
0.504374,2.92548,0.0614883,0.0414859,0.0414859,2.61849
0.539998,2.78396,0.0936975,0.141908,0.141908,3.57481
0.507284,3.09492,0.0782602,0.0778172,0.0778172,2.90054
0.566626,2.768,0.0640048,0.0853137,0.0853137,3.30734
0.494993,2.7682,0.0575233,-0.00292022,-0.00292022,3.50172
0.573927,2.99348,0.0767311,0.141325,0.141325,3.97069
0.542243,3.00764,0.0662618,0.0510244,0.0510244,3.02388
0.555981,3.10879,0.0742787,0.0710879,0.0710879,2.89445
0.509165,2.65743,0.0654826,0.0717657,0.0717657,2.78874
0.542445,3.06942,0.0849101,0.145545,0.145545,2.98756
0.531338,2.73789,0.0635874,0.00825695,0.00825695,2.76225
0.535167,2.96096,0.0916138,0.0873493,0.0873493,3.34309
0.579266,3.1274,0.0760102,0.0612292,0.0612292,3.06137
0.587081,3.31772,0.0752525,0.0751676,0.0751676,3.12899
0.556054,3.09189,0.0837274,0.120588,0.120588,2.32639
0.495401,2.71485,0.065214,0.051819,0.051819,3.37911
0.526263,2.63242,0.0641715,0.00796514,0.00796514,3.4599
0.51124,2.715,0.0607888,0.0307727,0.0307727,3.01896
0.555937,3.16324,0.0852156,0.200526,0.200526,3.59991
0.54854,2.97961,0.0973691,0.29072,0.29072,3.9576
0.516038,2.77012,0.0797695,0.0573546,0.0573546,3.09468
0.570368,3.0762,0.0814221,0.180491,0.180491,3.24364
0.511999,2.99184,0.0530878,0.0116289,0.0116289,2.48947
0.512746,2.82747,0.0938375,0.0698163,0.0698163,2.66649
0.522605,3.11094,0.0634273,0.0785968,0.0785968,2.84473
0.513013,2.85527,0.0620547,0.164599,0.164599,2.73586
0.529983,2.94657,0.0746257,0.03346,0.03346,2.97681
0.510696,3.03939,0.0748474,0.0143794,0.0143794,2.8754
0.48831,2.64204,0.0594982,0.048174,0.048174,2.74454
0.513692,2.64354,0.0659323,0.0392628,0.0392628,3.08862
0.565901,2.65713,0.0650315,0.0802824,0.0802824,2.816
0.550515,2.65593,0.0555405,0.0549852,0.0549852,2.59399
0.510139,2.93638,0.0895601,0.169338,0.169338,3.8436
0.542133,3.01329,0.0664757,0.0913186,0.0913186,3.0494
0.531868,2.8512,0.0950997,0.108415,0.108415,3.00842
0.515971,2.74679,0.0773009,0.13911,0.13911,3.62198
0.561378,3.07953,0.0839691,0.0473273,0.0473273,2.23094
0.582218,3.0813,0.0796335,0.029443,0.029443,2.43248
0.502445,2.85945,0.0814137,0.174595,0.174595,3.90859
0.540729,2.90893,0.0813858,0.0466011,0.0466011,3.09063
0.527268,2.61749,0.0576907,0.0959718,0.0959718,2.91732
0.530796,2.8426,0.0874154,0.20193,0.20193,3.67148
0.472004,2.80131,0.0696461,-0.0522656,-0.0522656,3.39408
0.547322,3.14962,0.0804054,0.148918,0.148918,2.93479
0.507768,2.61189,0.0691777,0.0363133,0.0363133,3.45482
0.548956,3.23369,0.0849138,0.096423,0.096423,2.75557
0.527556,2.70502,0.0753069,0.0861674,0.0861674,3.41773
0.534888,3.18981,0.0741526,0.0760979,0.0760979,2.77835
0.54867,3.06485,0.0574203,0.0977139,0.0977139,2.78889
0.521516,2.92413,0.0722367,0.0596606,0.0596606,3.31615
0.504381,2.76874,0.0591933,0.0828082,0.0828082,3.04458
0.51947,2.64091,0.0738717,0.0906601,0.0906601,3.03839
0.52337,2.57099,0.0861641,0.074295,0.074295,2.9749
0.529517,2.99103,0.078426,0.0691078,0.0691078,3.09228
0.515348,2.95275,0.0873835,0.0685055,0.0685055,3.19439
0.553678,2.7323,0.0671639,0.0406868,0.0406868,3.00691
0.507472,3.0016,0.0866224,0.105625,0.105625,2.65825
0.510101,2.77543,0.0785441,0.096471,0.096471,3.10648
0.521674,2.92484,0.0767099,0.0747338,0.0747338,2.87845
0.552996,2.88284,0.0678418,0.0888385,0.0888385,3.11713
0.556315,2.77003,0.0622511,0.0590325,0.0590325,2.78702
0.520813,2.96795,0.094993,0.137876,0.137876,3.07676
0.534888,2.85113,0.0675702,0.0307434,0.0307434,3.53445
0.531742,2.86034,0.0884702,0.128526,0.128526,2.66585
0.519633,3.07386,0.0907496,0.0756866,0.0756866,3.2236
0.554985,2.73978,0.0949503,0.0496206,0.0496206,2.73121
0.531289,2.57894,0.0852153,0.0322647,0.0322647,2.56974
0.51608,3.14704,0.0656842,0.14612,0.14612,4.0635
0.47343,2.87233,0.070831,0.0396804,0.0396804,3.47228
0.521207,2.59377,0.0804138,0.127895,0.127895,3.63486
0.542124,3.32691,0.0821653,0.140659,0.140659,3.11635
0.53909,3.13196,0.0807525,0.145258,0.145258,2.86904
0.529052,2.97826,0.0556756,0.088494,0.088494,2.82227
0.514552,3.18184,0.0703442,0.0397512,0.0397512,3.36005
0.560835,2.64094,0.0815194,0.12333,0.12333,3.10036
0.475916,3.15637,0.072598,0.0538119,0.0538119,2.66667
0.584912,2.73362,0.0649667,0.00592583,0.00592583,2.47352
0.565959,2.60216,0.0768054,0.0870284,0.0870284,3.04102
0.543713,2.83901,0.0792005,0.0586742,0.0586742,2.79364
0.5202,2.89981,0.0741682,-0.0169364,-0.0169364,2.60671
0.540775,2.94223,0.0643248,0.0891279,0.0891279,4.73389
0.515062,2.85395,0.080274,0.149626,0.149626,5.18051
0.446379,2.68922,0.073376,0.0520546,0.0520546,3.50019
0.513217,2.79274,0.0686211,0.129365,0.129365,3.09088
0.552555,3.04148,0.0761166,0.00117005,0.00117005,2.86514
0.569453,2.9482,0.0611709,-0.00573411,-0.00573411,2.89179
0.516861,3.22987,0.0754811,0.0452564,0.0452564,2.4653
0.573263,3.15842,0.0683528,0.179088,0.179088,4.31405
0.566161,3.32273,0.0729306,0.15347,0.15347,3.24452
0.510828,2.88591,0.0652827,0.032223,0.032223,2.4015
0.547417,2.90403,0.0791441,0.0473911,0.0473911,2.79262
0.530061,2.90364,0.0676858,0.0321486,0.0321486,2.93622
0.526089,2.97753,0.0658003,0.0256267,0.0256267,3.35813
0.514104,2.99882,0.0749481,0.0139133,0.0139133,2.90069
0.541108,2.84699,0.0740476,0.13616,0.13616,3.28018
0.518724,2.55769,0.0988914,0.169097,0.169097,3.59932
0.60228,3.01197,0.106262,0.191942,0.191942,3.05946
0.547051,2.92014,0.113347,0.273688,0.273688,3.41557
0.525702,2.95818,0.0806629,0.0612815,0.0612815,3.73476
0.54647,3.02234,0.068631,0.0885843,0.0885843,2.55325
0.558543,2.96324,0.0739613,0.0358059,0.0358059,3.00184
0.500692,2.81593,0.0717936,0.00982987,0.00982987,3.48365
0.519515,2.99505,0.0750233,0.0711873,0.0711873,2.77174
0.511798,2.79716,0.0684934,0.0878532,0.0878532,3.081
0.574103,2.8836,0.0840335,0.0904513,0.0904513,2.56827
0.562631,3.11596,0.0835864,0.122637,0.122637,3.0944
0.530716,3.1129,0.0774755,0.135247,0.135247,3.45513
