precise,lat,lng,dist,angle
on,46.05014444444444,14.468591666666669,0.405807854729642,5.810144950589432
on,46.050125,14.4686,1.857911295096275,2.8913672866440168
on,46.05012222222222,14.468602777777775,2.2142141682628402,2.8317934286773703
on,46.05014444444444,14.468591666666669,0.405807854729642,5.810144950589432
on,46.05014444444444,14.468591666666669,0.405807854729642,5.810144950589432
on,46.05014444444444,14.468591666666669,0.405807854729642,5.810144950589432
on,46.05014444444444,14.468591666666669,0.405807854729642,5.810144950589432
on,46.05014444444444,14.468591666666669,0.405807854729642,5.810144950589432
on,46.05014444444444,14.468591666666669,0.405807854729642,5.810144950589432
on,46.05014444444444,14.468591666666669,0.405807854729642,5.810144950589432
on,46.05014444444444,14.468591666666669,0.405807854729642,5.810144950589432
on,46.05014444444444,14.468591666666669,0.405807854729642,5.810144950589432
on,46.05014444444444,14.468591666666669,0.405807854729642,5.810144950589432
on,46.05014444444444,14.468591666666669,0.405807854729642,5.810144950589432
on,46.05014444444444,14.468591666666669,0.405807854729642,5.810144950589432
on,46.05014444444444,14.468591666666669,0.405807854729642,5.810144950589432
on,46.05014444444444,14.468591666666669,0.405807854729642,5.810144950589432
on,46.05014444444444,14.468591666666669,0.405807854729642,5.810144950589432
on,46.05014444444444,14.468591666666669,0.405807854729642,5.810144950589432
on,46.05014444444444,14.468591666666669,0.405807854729642,5.810144950589432
on,46.05014444444444,14.468591666666669,0.405807854729642,5.810144950589432
on,46.05014166666666,14.468591666666669,0.1921903761639109,4.989010596918211
on,46.05014444444444,14.468591666666669,0.405807854729642,5.810144950589432
on,46.05014444444444,14.468591666666669,0.405807854729642,5.810144950589432
on,46.050125,14.4686,1.857911295096275,2.8913672866440168
on,46.050125,14.4686,1.857911295096275,2.8913672866440168
on,46.05014444444444,14.468591666666669,0.405807854729642,5.810144950589432
on,46.05014444444444,14.468591666666669,0.405807854729642,5.810144950589432
on,46.05014444444444,14.468591666666669,0.405807854729642,5.810144950589432
on,46.050125,14.4686,1.857911295096275,2.8913672866440168
on,46.05014444444444,14.468591666666669,0.405807854729642,5.810144950589432
on,46.05014444444444,14.468591666666669,0.405807854729642,5.810144950589432
on,46.05014444444444,14.468591666666669,0.405807854729642,5.810144950589432
on,46.05014444444444,14.468591666666669,0.405807854729642,5.810144950589432
on,46.05014444444444,14.468591666666669,0.405807854729642,5.810144950589432
on,46.05014444444444,14.468591666666669,0.405807854729642,5.810144950589432
on,46.05014444444444,14.468591666666669,0.405807854729642,5.810144950589432
on,46.05014444444444,14.468591666666669,0.405807854729642,5.810144950589432
on,46.05014444444444,14.468591666666669,0.405807854729642,5.810144950589432
on,46.05014444444444,14.468591666666669,0.405807854729642,5.810144950589432
on,46.05014444444444,14.468591666666669,0.405807854729642,5.810144950589432
on,46.05014444444444,14.468591666666669,0.405807854729642,5.810144950589432
on,46.05014444444444,14.468591666666669,0.405807854729642,5.810144950589432
on,46.05014444444444,14.468591666666669,0.405807854729642,5.810144950589432
on,46.050125,14.468619444444444,2.6647944313677145,2.3124291216123223
on,46.05014444444444,14.468591666666669,0.405807854729642,5.810144950589432
on,46.05014444444444,14.468591666666669,0.405807854729642,5.810144950589432
on,46.05014444444444,14.468591666666669,0.405807854729642,5.810144950589432
on,46.05014444444444,14.468591666666669,0.405807854729642,5.810144950589432
on,46.050125,14.468619444444444,2.6647944313677145,2.3124291216123223
on,46.05014444444444,14.468591666666669,0.405807854729642,5.810144950589432
on,46.050125,14.4686,1.857911295096275,2.8913672866440168
on,46.050125,14.4686,1.857911295096275,2.8913672866440168
on,46.05014444444444,14.468591666666669,0.405807854729642,5.810144950589432
on,46.05014444444444,14.468591666666669,0.405807854729642,5.810144950589432
on,46.05014444444444,14.468591666666669,0.405807854729642,5.810144950589432
on,46.05014444444444,14.468591666666669,0.405807854729642,5.810144950589432
on,46.05014444444444,14.468591666666669,0.405807854729642,5.810144950589432
on,46.05014444444444,14.468591666666669,0.405807854729642,5.810144950589432
on,46.05014444444444,14.468591666666669,0.405807854729642,5.810144950589432
