log_likelihood_ratio,likelihood_ratio,prob_A
4222.21,0.0,
5144.76,0.0,
891.703,0.0,
2977.67,0.0,
2347.93,0.0,
3211.14,0.0,
3245.14,0.0,
6934.16,0.0,
1035.16,0.0,
188.14,1.95778e-82,
760.725,0.0,
60.3771,6.00537e-27,
200.784,1.58321e+87,
12.904,2.48809e-06,
1593.28,0.0,
3422.49,0.0,
3466.72,0.0,
2578.54,0.0,
1846.81,0.0,
270.836,2.38493e-118,
204.748,1.19915e-89,
123.587,2.12229e-54,
634.604,4.02817e+275,1.0
115.056,1.07559e-50,
606.649,3.43249e-264,
358.224,3.75584e+155,
68.1963,4.1426e+29,
711.692,8.24708e-310,
1355.41,0.0,
1374.91,0.0,
1235.03,0.0,
869.966,0.0,
3376.95,0.0,
1711.75,0.0,0.0
970.193,0.0,
725.521,8.12992e-316,
1675.61,0.0,
267.815,4.89266e-117,
4399.23,0.0,
1604.18,0.0,
35.1043,1760390000000000.0,
946.767,0.0,
2379.37,0.0,
279.404,2.20672e+121,1.0
857.114,0.0,
7114.71,0.0,
3425.11,0.0,
4392.21,0.0,
301.601,1.03871e-131,
3031.9,0.0,
1324.91,0.0,
6961.88,0.0,
1144.9,0.0,
5344.3,0.0,
3790.37,0.0,0.0
3184.83,0.0,
2821.78,0.0,0.0
2125.82,0.0,
3627.98,0.0,0.0
1525.91,0.0,
2945.87,0.0,
2358.29,0.0,
6116.37,0.0,
10057.1,0.0,
2407.37,0.0,
4006.02,0.0,
2103.15,0.0,
1056.92,0.0,
637.352,1.59097e-277,
88.8,2.72047e-39,
4704.4,0.0,
3575.87,0.0,
666.532,3.37857e-290,
2464.95,0.0,
2628.85,0.0,0.0
2919.32,0.0,
4903.9,0.0,
4111.05,0.0,0.0
3430.18,0.0,
3354.85,0.0,
2470.72,0.0,
802.057,inf,1.0
760.64,inf,1.0
1057.63,0.0,
3133.11,0.0,
1780.8,0.0,
1084.86,0.0,
2672.34,0.0,
3098.64,0.0,
2468.3,0.0,
10950.1,0.0,
9015.16,0.0,
970.689,0.0,
4765.78,0.0,
405.11,1.15603e-176,
986.278,inf,
647.188,1.17516e+281,1.0
3411.76,0.0,
1221.95,0.0,
1115.45,0.0,
837.298,0.0,
2654.42,0.0,
3788.08,0.0,
5170.78,0.0,
4942.11,0.0,0.0
3773.7,0.0,
2034.94,0.0,
1372.84,0.0,
2204.01,0.0,
2768.99,0.0,
62.4065,1.26708e+27,
131.361,1.12084e+57,
831.668,0.0,
2738.47,0.0,
1469.49,0.0,
3782.78,0.0,
2681.32,0.0,
2361.11,0.0,0.0
2804.41,0.0,
1845.73,0.0,
3110.86,0.0,
644.72,1.00391e-280,
7606.17,0.0,
3355.05,0.0,
5359.75,0.0,
3247.39,0.0,0.0
6406.27,0.0,
2861.07,0.0,
2836.42,0.0,
4572.89,0.0,
2854.7,0.0,
8520.16,0.0,
2904.96,0.0,
1923.21,0.0,
1538.39,0.0,
2341.75,0.0,
3183.79,0.0,
2560.44,0.0,
6962.08,0.0,
901.659,0.0,
9917.03,0.0,
2397.94,0.0,
2577.93,0.0,
3151.15,0.0,0.0
1754.1,0.0,
2122.41,0.0,
8400.42,0.0,
2199.99,0.0,
5439.32,0.0,
1562.98,0.0,
2775.9,0.0,
4941.95,0.0,0.0
4016.03,0.0,0.0
3379.31,0.0,0.0
1533.32,0.0,
3597.81,0.0,0.0
3607.56,0.0,0.0
2574.32,0.0,
2462.19,0.0,
7362.68,0.0,
2013.41,0.0,
3525.44,0.0,
2517.92,0.0,
4815.87,0.0,
585.039,8.33655e-255,
80.9686,6.85115e-36,
3987.74,0.0,0.0
4043.2,0.0,
2416.96,0.0,0.0
2735.02,0.0,
4635.84,0.0,
1515.28,0.0,
2576.33,0.0,0.0
2032.44,0.0,
2658.44,0.0,
1807.01,0.0,
1989.9,0.0,
2632.43,0.0,
1581.84,0.0,0.0
551.161,4.30493e-240,
2023.74,0.0,0.0
4215.51,0.0,
2588.58,0.0,
122.331,7.45212e-54,
10256.3,0.0,
259.224,3.79665e+112,1.0
11216.4,0.0,
5277.8,0.0,
3340.25,0.0,
2577.66,0.0,
7309.03,0.0,
1859.51,0.0,
3654.65,0.0,
3021.58,0.0,
2451.97,0.0,
1166.71,0.0,
5226.03,0.0,
916.338,0.0,0.0
43.5475,1.22336e-19,
1002.88,0.0,
14.1193,1354970.0,
844.117,0.0,
7251.05,0.0,
814.612,0.0,0.0
124.378,9.62756e-55,
3859.3,0.0,
3503.48,0.0,
4070.24,0.0,
2419.05,0.0,
4046.33,0.0,
7637.23,0.0,
2317.78,0.0,
2760.08,0.0,
5186.84,0.0,
5552.51,0.0,
1873.96,0.0,
2250.74,0.0,
2447.33,0.0,
3636.24,0.0,
2479.69,0.0,
3072.42,0.0,
2811.33,0.0,
3258.96,0.0,
1377.1,0.0,
8827.16,0.0,
1489.53,0.0,
721.317,5.44726e-314,
1376.78,0.0,
6529.46,0.0,
2485.5,0.0,
1461.48,0.0,
5022.44,0.0,
1982.56,0.0,
3402.1,0.0,
2551.58,0.0,
4569.54,0.0,
2918.23,0.0,
1654.47,0.0,
2477.06,0.0,
3460.58,0.0,
2358.96,0.0,
2907.41,0.0,
3856.67,0.0,
1216.43,0.0,0.0
5071.4,0.0,
4009.45,0.0,
1003.33,0.0,
1958.06,0.0,
1406.03,0.0,
780.998,0.0,
4638.86,0.0,
528.452,3.13522e-230,
7955.88,0.0,
149.046,5.36897e+64,
322.108,1.28903e-140,
2502.51,0.0,
3331.8,0.0,
2100.89,0.0,
6504.45,0.0,
3177.72,0.0,
3330.48,0.0,
1677.79,0.0,
5846.07,0.0,
6613.97,0.0,
2622.1,0.0,
3114.32,0.0,
4959.83,0.0,0.0
2862.24,0.0,
4894.35,0.0,
4935.53,0.0,
966.141,0.0,
2465.02,0.0,
2405.42,0.0,
1645.74,0.0,
3901.84,0.0,
2715.06,0.0,
2286.35,0.0,
5843.51,0.0,
3241.0,0.0,
4389.99,0.0,
24.8183,1.66545e-11,
3208.29,0.0,
875.029,0.0,
530.098,6.04531e-231,
576.499,4.2645e-251,
2983.28,0.0,
3195.86,0.0,
4285.42,0.0,
2276.32,0.0,
7716.24,0.0,
2436.63,0.0,
77.3459,3.89865e+33,1.0
987.024,0.0,
133.264,1.33105e-58,
4913.37,0.0,0.0
1200.83,0.0,
5503.5,0.0,
5615.99,0.0,0.0
2138.55,0.0,
3267.46,0.0,
3030.33,0.0,
2571.86,0.0,0.0
3735.49,0.0,
2843.59,0.0,
6328.34,0.0,
503.397,2.38505e-219,
266.426,5.09678e+115,
432.615,1.31191e-188,
782.773,0.0,
3126.0,0.0,
1235.51,0.0,
1299.45,inf,1.0
770.424,inf,1.0
359.622,1.52077e+156,
446.911,8.11271e-195,
1240.71,0.0,
3775.14,0.0,
1474.46,0.0,
4317.44,0.0,
324.498,1.18138e-141,
443.71,1.99168e-193,
2223.75,0.0,
1930.27,0.0,
5108.96,0.0,
2736.57,0.0,
2333.82,0.0,
553.228,5.44505e-241,
1386.94,0.0,
225.745,9.12453e-99,
1648.63,0.0,
3489.62,0.0,
5160.12,0.0,
3395.53,0.0,
1919.78,0.0,
7285.12,0.0,
1089.84,0.0,
3546.55,0.0,
1717.88,0.0,
3004.76,0.0,
424.608,3.93719e-185,
3332.23,0.0,
1060.38,0.0,
4362.78,0.0,
656.568,7.18135e-286,
1418.43,0.0,
1985.67,0.0,
3732.89,0.0,
787.249,0.0,
2794.44,0.0,
1859.44,0.0,0.0
3112.82,0.0,0.0
4592.96,0.0,0.0
1605.57,0.0,0.0
1850.78,0.0,
1304.93,0.0,
1476.94,0.0,
1621.72,0.0,
2101.39,0.0,
5267.37,0.0,
4786.28,0.0,
1881.7,0.0,
2106.44,0.0,
333.517,6.9924e+144,1.0
517.751,1.39182e-225,
1048.22,0.0,
404.234,3.60254e+175,1.0
2868.42,0.0,
3352.82,0.0,
111.467,3.89444e-49,
606.013,6.48321e-264,
6382.77,0.0,
3026.5,0.0,
1348.12,0.0,
344.642,2.10883e-150,
971.764,0.0,
3452.19,0.0,
6731.71,0.0,
3248.53,0.0,
3153.37,0.0,
9379.84,0.0,
5482.89,0.0,
896.047,0.0,
1172.34,0.0,
1851.64,0.0,
831.2,0.0,
956.439,0.0,
658.971,6.49212e-287,
564.919,2.19333e+245,
38.5276,5.39914e+16,
1021.62,0.0,
382.055,1.1903e-166,
631.494,5.56494e-275,
5937.65,0.0,
2227.21,0.0,
1462.87,0.0,
3894.77,0.0,
2225.61,0.0,
7907.29,0.0,
2124.23,0.0,
1122.65,0.0,
4306.97,0.0,
1917.27,0.0,
315.196,1.29427e-137,
2484.91,0.0,0.0
746.913,0.0,0.0
1469.68,0.0,
6800.13,0.0,
3979.59,0.0,
3116.4,0.0,
4403.01,0.0,
2430.58,0.0,
91.3745,4.82421e+39,
336.175,9.97341e+145,
710.181,3.73396e-309,
2468.52,0.0,
1476.87,0.0,0.0
3614.78,0.0,0.0
1038.49,0.0,
62.6263,6.33493e-28,
2858.64,0.0,
5182.32,0.0,
7594.54,0.0,
2310.05,0.0,
886.822,0.0,
4762.57,0.0,
726.799,inf,
2216.16,0.0,
1135.96,0.0,
5117.97,0.0,
1407.22,0.0,
363.489,1.37636e-158,
1593.5,0.0,
2063.13,0.0,
326.682,1.3299e-142,
1669.51,0.0,
7279.45,0.0,
188.165,1.9094e-82,
259.495,2.00707e-113,
411.788,1.45435e-179,
741.657,8e-323,
361.186,1.37686e-157,
884.995,0.0,
3454.54,0.0,0.0
689.225,4.71361e-300,
926.844,0.0,
1353.58,0.0,
872.706,0.0,0.0
3555.02,0.0,0.0
2488.31,0.0,
900.577,0.0,
514.436,3.83073e-224,
3165.32,0.0,0.0
6267.15,0.0,0.0
260.445,7.76434e-114,
522.664,1.02334e-227,
3071.97,0.0,
4356.66,0.0,0.0
4958.04,0.0,
961.699,0.0,
6657.79,0.0,
3652.67,0.0,
5585.44,0.0,
2113.84,0.0,
4532.64,0.0,
3969.39,0.0,
1476.39,0.0,
1607.53,0.0,
666.857,2.44252e-290,
251.575,5.52492e-110,
1761.01,0.0,
2668.39,0.0,
8686.76,0.0,
1707.23,0.0,
3639.62,0.0,
2726.81,0.0,
1005.9,0.0,
2049.61,0.0,
1527.13,0.0,
733.928,1.81653e-319,
4004.76,0.0,
4335.4,0.0,0.0
3038.41,0.0,
5098.04,0.0,0.0
5454.32,0.0,
3280.94,0.0,
3366.89,0.0,
4819.07,0.0,
4330.57,0.0,
270.956,2.11457e-118,
426.881,4.0549e-186,
1939.23,0.0,0.0
2766.43,0.0,
5187.73,0.0,
10089.3,0.0,0.0
1315.14,0.0,
3256.35,0.0,0.0
3407.61,0.0,
2030.49,0.0,
2852.38,0.0,
4751.56,0.0,
2296.33,0.0,
1694.64,0.0,
2271.6,0.0,
2869.35,0.0,
2982.67,0.0,
6661.75,0.0,
5632.86,0.0,
842.724,0.0,
624.127,8.81526e-272,
3602.88,0.0,
1183.45,0.0,
1575.91,0.0,
3853.18,0.0,
4484.89,0.0,0.0
2277.36,0.0,
2649.12,0.0,
458.924,4.91931e-200,
7299.94,0.0,
1515.69,0.0,
1009.97,0.0,
5049.22,0.0,
2234.2,0.0,
1009.9,0.0,
529.386,1.23186e-230,
2675.97,0.0,0.0
6.29133,539.868,
15313.2,0.0,
480.28,2.61373e-209,
2342.62,0.0,
2328.46,0.0,
1207.73,0.0,
4945.17,0.0,
276.456,8.64362e-121,
2398.25,0.0,0.0
3627.4,0.0,
1327.95,0.0,
1781.02,0.0,
7099.24,0.0,
10501.5,0.0,
1826.09,0.0,
5220.31,0.0,
7158.98,0.0,
3076.91,0.0,
59.5852,7.54283e+25,
2452.4,0.0,
825.692,0.0,
1417.95,0.0,
955.683,0.0,
4178.01,0.0,
2141.87,0.0,
2678.19,0.0,
201.737,2.43544e-88,
106.844,3.96486e-47,
584.404,1.57164e-254,
6904.81,0.0,0.0
3585.0,0.0,
6132.84,0.0,
1541.02,0.0,
2587.71,0.0,
4133.84,0.0,
2282.87,0.0,
6480.49,0.0,
4957.66,0.0,
1708.92,0.0,
6621.72,0.0,
4486.42,0.0,
1624.21,0.0,
5045.43,0.0,
3995.19,0.0,
4326.31,0.0,
1867.62,0.0,
1863.52,0.0,
595.766,1.82946e-259,
7018.67,0.0,
2568.42,0.0,
5056.81,0.0,0.0
4048.91,0.0,
1065.93,0.0,
6041.57,0.0,0.0
8964.39,0.0,
5492.26,0.0,
3198.7,0.0,0.0
5972.56,0.0,
1443.74,0.0,
3245.93,0.0,
2649.4,0.0,
1555.88,0.0,
4337.93,0.0,
4775.28,0.0,
3069.62,0.0,
6521.61,0.0,
348.534,4.30197e-152,
10.6686,42984.6,
3419.41,0.0,
3653.47,0.0,
3671.56,0.0,
991.325,inf,1.0
4972.29,0.0,
325.764,3.33197e-142,
2167.71,0.0,
2551.99,0.0,
2204.33,0.0,
2405.07,0.0,
1978.84,0.0,
3214.22,0.0,
444.502,9.02163e-194,
433.353,6.26808e-189,0.0
893.159,inf,
1102.46,0.0,
933.188,0.0,
4225.45,0.0,
1205.06,0.0,
660.421,1.5231e-287,
984.14,0.0,
5971.99,0.0,
2695.13,0.0,
1141.32,0.0,
538.194,1.84258e-234,
941.039,inf,
1.53011,4.61869,0.822023
488.927,2.17846e+212,1.0
3222.92,0.0,
297.756,4.85611e-130,
1798.84,0.0,
12614.5,0.0,
423.331,7.08353e+183,1.0
719.08,inf,1.0
633.387,1.19203e+275,1.0
482.974,5.65997e+209,1.0
694.405,3.76941e+301,1.0
148.503,3.12017e+64,
425.549,6.51037e+184,
321.382,2.66533e-140,
304.996,3.48207e-133,
45.0936,2.60679e-20,0.0
5287.31,0.0,
200.315,1.01002e-87,
587.223,9.38404e-256,0.0
474.378,9.55597e-207,
705.096,6.03268e-307,
1937.78,0.0,
314.132,3.74998e-137,
7502.85,0.0,
4642.18,0.0,
3250.53,0.0,
3144.58,0.0,
711.397,1.10753e-309,
33.4456,2.98386e-15,
336.624,1.56272e+146,1.0
13574.0,0.0,
63.7685,4.94644e+27,
7146.0,0.0,0.0
992.732,0.0,
2899.88,0.0,
1041.96,0.0,
961.953,0.0,
160.119,2.89203e-70,
1460.47,0.0,
2296.43,0.0,
400.405,1.27697e-174,
317.269,1.62944e-138,
1161.74,0.0,
761.608,0.0,
1804.59,0.0,
2364.06,0.0,
1275.36,0.0,
3083.53,0.0,
2731.18,0.0,
4301.54,0.0,
11158.9,0.0,
1489.11,0.0,
1987.79,0.0,
4352.75,0.0,
2676.99,0.0,
5790.3,0.0,
2874.34,0.0,
2871.54,0.0,
5513.45,0.0,
3628.56,0.0,
1443.63,0.0,
1230.76,0.0,
79.3815,3.35008e-35,
3326.98,0.0,
609.54,1.90569e-265,
4683.56,0.0,
876.84,inf,
1399.06,0.0,
2905.88,0.0,0.0
1839.59,0.0,
3217.43,0.0,
1964.09,0.0,
1774.68,0.0,
3711.18,0.0,
6108.03,0.0,
2241.81,0.0,
909.264,0.0,
7713.06,0.0,
1234.88,0.0,
1080.68,0.0,
915.7,0.0,
3927.0,0.0,
5730.38,0.0,
1683.83,0.0,
1210.12,0.0,0.0
1148.44,0.0,
544.88,2.3005e-237,
3870.62,0.0,
3597.67,0.0,
5302.04,0.0,
2365.55,0.0,
4164.08,0.0,
963.7,0.0,
6780.64,0.0,
1775.64,0.0,
4942.7,0.0,
774.768,0.0,
2253.85,0.0,
1228.29,0.0,
4327.95,0.0,
3346.76,0.0,
8864.57,0.0,0.0
871.569,inf,
953.637,0.0,
8676.67,0.0,
5444.27,0.0,
1677.8,0.0,
1759.36,0.0,
1451.26,0.0,
3619.09,0.0,0.0
2647.39,0.0,
4720.78,0.0,
2338.96,0.0,
5286.53,0.0,
1123.12,0.0,
6000.32,0.0,
58.5786,2.7566e+25,
1495.01,0.0,
3178.39,0.0,
215.592,2.34213e-94,
1030.2,0.0,
1454.19,0.0,
3759.91,0.0,
2488.23,0.0,
4664.59,0.0,
813.977,0.0,
1435.23,0.0,0.0
3312.56,0.0,
7118.37,0.0,
5114.91,0.0,
1511.13,0.0,0.0
2826.48,0.0,
1049.77,0.0,
371.564,4.28382e-162,
8023.21,0.0,
71.245,1.14475e-31,
1920.76,0.0,
1150.65,0.0,
4891.78,0.0,
2538.72,0.0,
4192.63,0.0,
3459.94,0.0,
2129.5,0.0,
3867.41,0.0,
2067.69,0.0,
4273.9,0.0,
3628.97,0.0,
4165.37,0.0,
2255.91,0.0,
533.503,2.00809e-232,
2982.16,0.0,
942.378,0.0,
5634.25,0.0,
4513.68,0.0,
1408.43,0.0,
73.2003,6.17268e+31,
890.42,0.0,
172.077,1.85224e-75,
499.245,1.51549e-217,
7060.95,0.0,
1327.49,0.0,
1511.73,0.0,
2265.37,0.0,
5362.73,0.0,
2756.38,0.0,0.0
8096.26,0.0,
4151.85,0.0,
2122.73,0.0,
2013.96,0.0,
2061.77,0.0,
4086.95,0.0,
3089.24,0.0,
2297.4,0.0,
6149.98,0.0,
350.63,5.28988e-153,
2429.95,0.0,
2810.06,0.0,
7231.32,0.0,
219.815,3.43131e-96,
1447.41,0.0,
2338.75,0.0,
631.928,2.77113e+274,
622.779,2.94824e+270,
924.614,0.0,
4306.14,0.0,
3785.21,0.0,
2975.05,0.0,
175.231,7.91047e-77,
3240.76,0.0,
1978.13,0.0,
3803.3,0.0,
3872.8,0.0,
1516.45,0.0,
1730.68,0.0,
5918.44,0.0,
2932.29,0.0,0.0
5686.52,0.0,
2237.76,0.0,
4845.5,0.0,
6725.03,0.0,
319.147,2.49039e-139,
2449.07,0.0,
