log_likelihood_ratio,likelihood_ratio,prob_A
2906.33,0.0,
5405.47,inf,
968.696,0.0,
3009.99,inf,
1958.84,inf,
7149.48,0.0,
1295.38,inf,
1310.03,0.0,
8828.24,inf,
3001.11,inf,
3820.59,inf,
6153.69,inf,
11077.7,inf,
4541.75,inf,
2120.01,inf,
10999.1,inf,
3900.4,inf,
12627.7,inf,
4851.76,inf,
3713.99,0.0,
908.686,inf,
3718.06,inf,
375.883,5.70235e-164,
4266.51,inf,
5848.54,0.0,
15756.2,inf,
4200.02,0.0,
2430.29,inf,
14128.2,inf,
10796.1,inf,
616.229,2.3721e-268,
3708.93,inf,
2100.13,0.0,
11162.3,inf,
1855.58,inf,
4684.93,inf,
5762.16,0.0,
1248.19,0.0,
1219.95,0.0,
1983.7,inf,
219.023,7.5745e-96,
4938.4,0.0,0.0
1706.85,0.0,
7047.88,0.0,0.0
1246.96,0.0,
6872.94,0.0,0.0
1800.74,inf,
1077.23,0.0,0.0
4086.04,0.0,0.0
2256.52,0.0,
1438.65,0.0,
917.014,inf,
7461.76,0.0,
218.453,7.46403e+94,
3804.45,inf,
10998.7,inf,
8606.71,inf,
1596.73,0.0,
12938.6,inf,
3154.99,inf,
8087.08,inf,
5780.88,inf,
1726.41,inf,
668.092,1.4079e+290,
871.087,0.0,
9507.38,inf,
6655.87,0.0,
954.396,0.0,
5562.79,0.0,
1560.84,0.0,
4255.93,0.0,
2690.34,inf,
6613.83,0.0,
1803.47,0.0,
464.558,1.75734e-202,
1193.28,0.0,
3027.38,0.0,0.0
980.633,0.0,
2149.19,inf,
5676.61,0.0,0.0
2749.1,0.0,
9089.86,inf,
770.708,inf,
3655.64,inf,
4396.63,0.0,
11551.5,inf,
3298.99,inf,
2972.28,0.0,
4784.12,0.0,
4250.04,inf,
2593.78,inf,1.0
1608.61,inf,
1866.84,inf,
4241.58,inf,
931.265,inf,1.0
2535.58,inf,1.0
1366.14,0.0,
394.668,2.52456e+171,
1177.06,inf,
191.133,1.01899e+83,
3952.8,inf,
533.407,4.52564e+231,
3543.73,inf,
116.391,2.83167e-51,
1737.29,inf,
6204.0,inf,
4289.84,inf,
2214.38,0.0,
10947.4,inf,
9171.48,inf,
1697.42,inf,
5528.85,inf,
1880.59,inf,
14701.3,inf,
5677.47,inf,
2500.63,inf,
781.946,inf,
5480.43,0.0,0.0
634.759,2.12717e-276,
4995.07,inf,
8586.05,inf,
1692.87,0.0,
4950.96,0.0,
1235.21,0.0,
2034.07,inf,
16583.6,inf,
1937.2,0.0,
1733.09,0.0,
4473.65,0.0,
3048.14,0.0,
3834.81,inf,
10774.8,0.0,
1490.88,inf,
1530.51,inf,
977.632,inf,
14251.5,inf,
13274.3,inf,
4541.7,inf,
1711.79,inf,
8124.9,inf,
184.37,1.17697e+80,
9893.62,inf,
2945.51,0.0,
1795.87,inf,
898.481,inf,
2765.49,0.0,
1466.98,0.0,
282.682,1.70868e-123,
101.189,8.82814e+43,
2173.2,inf,
2175.35,inf,
299.95,5.41442e-131,
8836.09,inf,
3560.43,0.0,
1418.56,inf,
2065.93,0.0,
329.437,8.45823e-144,
204.806,8.83067e+88,
1151.9,0.0,
7709.47,0.0,
12676.9,0.0,
1500.1,inf,
2575.92,inf,
4381.17,inf,
270.554,3.16307e+117,
1134.56,0.0,
4276.79,inf,
1605.99,0.0,
630.451,6.3311e+273,
8845.53,inf,
2180.86,0.0,
7513.61,0.0,
1234.46,0.0,
3305.01,0.0,
235.698,4.33956e-103,
5447.63,inf,
13.094,486001.0,
7661.72,0.0,
2780.25,0.0,
20668.7,inf,
1895.08,0.0,
6600.57,inf,
860.354,inf,
11408.0,inf,
5458.39,inf,
1835.19,inf,
1773.81,inf,
5472.95,inf,
29034.7,inf,
9562.32,inf,
2582.65,inf,
1053.17,inf,
3062.03,0.0,
1713.67,0.0,
4456.38,inf,
5024.59,inf,
14230.3,inf,
2734.31,inf,
488.477,7.19903e-213,
1433.33,inf,
130.793,6.3515e+56,
1053.4,0.0,
4244.03,0.0,
12026.4,inf,
3358.44,0.0,
3381.13,inf,
3092.31,inf,
89.9016,9.0417e-40,
1129.73,0.0,
7553.31,inf,
5285.69,inf,
1388.17,inf,
3768.13,inf,
4099.82,inf,
799.53,inf,
1784.63,inf,
3487.51,inf,
3270.47,inf,
3030.78,inf,
1213.01,0.0,
3469.78,0.0,
2102.5,0.0,
3689.27,inf,
1889.02,inf,
1279.09,0.0,
5625.31,0.0,
1633.26,0.0,
1025.45,0.0,
2667.53,inf,
1863.1,inf,
2168.27,inf,
915.987,0.0,
13465.7,inf,
5183.79,inf,
2548.67,inf,
1865.37,inf,
2025.19,inf,
6463.27,inf,
1525.7,inf,
1904.53,0.0,
8971.54,inf,
5115.0,0.0,
3387.26,0.0,
3795.86,inf,
4456.99,inf,
3414.01,inf,
5632.62,inf,
622.319,5.37329e-271,
2695.31,inf,
2831.23,0.0,
3370.37,0.0,
2970.58,inf,
3108.26,0.0,
3496.11,0.0,
4601.55,0.0,
2897.23,0.0,
2117.18,0.0,
6538.78,inf,
11493.8,inf,
1734.91,inf,
739.836,inf,
1238.91,inf,
4477.69,inf,
1800.37,inf,
2585.2,0.0,
982.318,inf,
1221.7,inf,
973.714,inf,
1217.53,inf,
336.988,4.44451e-147,
547.024,3.70937e+237,
6748.95,0.0,
13542.1,inf,
5249.38,0.0,
4786.3,0.0,
1458.2,0.0,
1531.08,0.0,
138.114,9.60014e+59,
4475.61,inf,
7152.79,inf,1.0
19029.5,inf,
3604.12,inf,
11769.4,0.0,
4945.63,inf,
1720.77,inf,
880.778,0.0,
7508.21,inf,
672.544,1.20841e+292,
687.065,2.44638e+298,
1831.2,inf,
99.9179,2.47636e+43,
19828.8,inf,
1621.33,0.0,
984.28,0.0,
537.864,2.56289e-234,
3662.81,0.0,
2099.04,0.0,
9721.14,inf,
96.6232,9.18203e+41,
1002.71,0.0,
1148.25,inf,
8907.66,inf,
2482.89,inf,
952.876,0.0,0.0
4856.59,0.0,
15021.2,inf,
1301.16,0.0,
1615.01,0.0,
515.96,8.34564e-225,
1373.29,0.0,
361.549,1.04361e+157,
573.718,1.45362e+249,
1028.41,0.0,
1479.45,inf,
11191.0,0.0,
8223.26,inf,
6491.93,inf,
2546.65,inf,
851.092,0.0,
17570.9,inf,
923.231,inf,
11489.3,inf,
1008.56,0.0,
183.992,8.06884e+79,
6860.04,0.0,
1188.54,0.0,
981.033,0.0,
3384.49,0.0,
3887.89,0.0,
4562.79,0.0,0.0
5493.58,0.0,0.0
3049.29,0.0,
21846.2,inf,
3062.37,0.0,
1115.13,0.0,
4523.53,inf,
4650.48,0.0,
1066.4,inf,
2318.51,inf,
398.891,1.72307e+173,
295.699,3.79831e-129,
1557.8,0.0,
1135.58,inf,
15580.0,inf,
7543.98,0.0,
4380.13,0.0,
2472.86,inf,1.0
6316.28,inf,
665.556,8.96891e-290,
3298.19,inf,
5421.97,inf,
2452.73,0.0,
1119.02,0.0,
3160.8,0.0,0.0
3170.88,0.0,0.0
2014.33,inf,
75.6024,6.81879e+32,
1994.7,0.0,
3897.89,0.0,
22.2489,4598180000.0,
42.4593,2.75316e+18,
2127.11,0.0,
869.044,inf,
1339.11,inf,
402.008,2.57154e-175,0.0
1127.64,inf,
3420.82,0.0,
2087.97,0.0,
2350.72,inf,
117.205,7.96828e+50,
516.455,5.0848e-225,
19054.6,inf,
7866.16,inf,
11696.1,inf,
4522.05,inf,
666.738,2.75127e-290,
7665.09,inf,
1571.57,inf,
5266.85,inf,
2430.2,inf,
5114.41,0.0,
2772.82,inf,
2403.52,inf,
2373.97,0.0,
4341.67,inf,
2068.71,inf,
3744.49,inf,
2453.81,inf,1.0
1598.46,inf,
2652.45,inf,1.0
3097.78,0.0,
924.59,0.0,
7059.24,0.0,
3877.47,inf,
14630.4,inf,
2734.79,0.0,
354.065,5.8671e+153,
14270.8,inf,
117.867,1.54546e+51,
240.834,3.91523e+104,
1728.81,0.0,
4388.68,0.0,
12514.0,inf,
3055.72,inf,
1490.43,inf,
525.514,1.69026e+228,
7315.78,0.0,
2345.55,inf,
1591.97,inf,
2469.37,0.0,
1723.28,0.0,
5293.59,inf,
3189.5,inf,
1359.07,0.0,
159.717,2.31371e+69,
506.191,1.45967e-220,
1564.98,0.0,
3753.88,inf,
1848.63,0.0,
1378.28,0.0,
8648.63,inf,
2208.43,inf,
1703.45,inf,
678.125,3.12071e-295,
6517.31,inf,
3001.11,0.0,
8099.45,inf,
2406.32,inf,
6568.02,0.0,
5804.82,inf,
852.49,inf,
416.294,1.6059e-181,
3199.46,inf,
9284.36,inf,
603.487,8.11212e-263,
1084.15,inf,
509.587,4.88959e-222,0.0
2629.63,inf,1.0
908.671,inf,
4271.02,inf,1.0
7260.43,inf,1.0
14247.1,inf,1.0
10990.5,inf,
7128.42,inf,1.0
1438.45,0.0,
3609.72,inf,1.0
9066.22,inf,
4161.21,inf,
9721.05,inf,
7916.14,inf,
214.976,2.30518e+93,
4449.61,inf,
6585.72,inf,
685.236,2.54448e-298,
6539.44,0.0,
5279.87,inf,
2999.03,0.0,
2729.11,0.0,
563.181,2.59266e-245,
10535.3,inf,
5360.6,0.0,
1308.16,0.0,
6937.18,inf,
13191.6,inf,
3268.87,inf,
9077.34,inf,
1065.85,0.0,
2211.14,0.0,
1306.3,inf,
14057.9,inf,
14589.7,inf,
922.035,0.0,
2705.38,0.0,
1762.45,inf,
4846.62,0.0,
500.177,1.67568e+217,
85.6055,6.63741e-38,
6103.5,inf,
411.908,1.29026e-179,
1030.72,inf,
1744.34,0.0,
11998.0,inf,
399.749,2.46105e-174,
11849.6,inf,
3434.89,inf,
112.08,2.11019e-49,
2485.59,inf,
124.314,1.02552e-54,
1259.86,0.0,
634.183,3.78117e-276,
3537.38,inf,
5769.5,inf,
2849.23,0.0,
2390.5,inf,
255.511,9.26817e+110,
8464.46,inf,
878.1,inf,
3400.16,inf,
943.685,inf,
2798.53,0.0,
2334.73,0.0,
2617.09,0.0,
2011.24,inf,
10184.8,inf,
13080.1,inf,
2711.29,inf,
3264.53,inf,
602.732,1.72483e-262,
37.9309,2.97298e+16,
1476.31,0.0,
1317.2,inf,
3372.41,0.0,
6794.48,inf,
488.463,1.3703e+212,
498.966,4.99122e+216,
210.963,2.3986e-92,
5307.8,inf,
9770.44,inf,
1887.95,inf,
4944.85,inf,
2640.47,inf,
2823.75,0.0,
3348.02,0.0,
12693.3,inf,
52.5361,1.52707e-23,
1116.78,inf,
2291.43,inf,
3880.69,0.0,
2699.32,inf,
980.41,0.0,
11793.3,inf,
6051.3,inf,
1245.82,inf,
7492.89,inf,
4585.2,inf,
5725.34,inf,
9101.57,inf,
16962.8,inf,
8416.32,inf,
1865.67,0.0,
16583.8,inf,
3286.55,inf,
672.499,1.15517e+292,
472.085,1.05666e+205,
2110.62,0.0,0.0
328.051,3.38116e-143,
2350.88,0.0,
3907.99,inf,
2564.38,inf,
4589.91,0.0,
5704.93,inf,
22591.2,inf,
561.946,8.91595e-245,
836.665,inf,
4152.48,0.0,
3792.15,0.0,
800.794,inf,
5399.68,0.0,
4174.66,0.0,
5096.59,0.0,
1988.82,0.0,
14444.4,inf,
1237.72,inf,
1789.87,inf,
5435.5,inf,
4780.51,inf,
2937.19,inf,
2037.2,inf,
2526.49,0.0,
1073.12,0.0,
821.014,0.0,
4290.1,0.0,
4175.5,0.0,
4810.49,0.0,0.0
2789.46,0.0,
1853.17,0.0,
4206.42,0.0,
722.558,inf,
6215.42,inf,
4463.57,inf,
5396.76,inf,
2591.2,0.0,
7805.55,inf,
722.073,2.55776e-314,
9544.68,inf,
2999.23,inf,
5448.58,inf,
2609.21,inf,
10285.9,inf,
4043.05,inf,
11312.7,inf,
2586.6,0.0,
4968.64,inf,
6323.88,inf,
1042.41,inf,
1302.95,inf,
1079.3,inf,
5914.42,inf,
5198.89,inf,
8727.7,inf,
269.132,7.62725e+116,
5676.46,inf,
1884.56,inf,
4708.94,inf,
1157.88,inf,
1509.61,inf,
10397.7,inf,
15487.6,inf,
1485.79,0.0,
3138.4,0.0,
178.496,3.30892e+77,
1139.79,inf,
3329.33,inf,
546.131,1.5193e+237,
22.2695,2.13057e-10,
568.805,9.35784e-248,
1391.26,inf,
1006.55,inf,
4526.22,inf,
2483.58,inf,
1562.33,inf,
4563.58,0.0,
4523.35,inf,
3931.76,0.0,
1047.72,inf,
2810.3,0.0,
3374.82,0.0,
3204.58,0.0,
2571.38,inf,
6044.86,inf,
749.006,0.0,
615.333,5.81417e-268,
3361.14,0.0,0.0
715.028,inf,
202.46,1.18234e-88,
1882.23,inf,
1619.6,inf,
4606.55,0.0,
467.736,7.32715e-204,
521.081,4.98277e-227,
3890.49,inf,
367.721,5.00155e+159,
1752.36,inf,
1628.86,inf,
4426.96,inf,
1037.4,0.0,
3164.83,0.0,
2695.41,inf,
10303.8,inf,
11347.4,inf,
5917.37,inf,
3855.06,inf,
614.928,8.70933e-268,
2224.61,inf,
58.1725,5.44509e-26,
673.63,2.79478e-293,
1025.69,inf,
3903.98,inf,
10478.2,inf,
3481.27,inf,
2617.33,0.0,
14641.5,inf,
260.787,1.81207e+113,
1932.07,0.0,
9436.47,inf,
4200.43,inf,
396.94,2.44815e+172,
19045.4,inf,
2080.03,inf,
4638.67,0.0,
5639.59,0.0,
1773.54,inf,
3587.05,inf,
4807.22,inf,
4753.02,inf,
1116.84,inf,
2400.13,0.0,
54.2394,3.59638e+23,
801.12,inf,
2937.73,0.0,
1040.62,0.0,
2338.87,inf,
3127.86,inf,
2198.45,0.0,
3.04828,21.0791,
427.138,3.18778e+185,
2081.64,0.0,0.0
1140.64,0.0,
1800.63,0.0,
1539.88,inf,
8378.23,inf,
4773.67,inf,
1484.78,inf,
8868.67,inf,
3334.9,inf,
4078.85,inf,
3849.33,inf,
11414.7,inf,
4590.03,inf,
1426.55,inf,
2880.92,inf,
7771.08,inf,
4207.64,inf,
2141.92,inf,
612.135,1.42278e-266,
16191.7,inf,
1993.47,inf,
4577.97,inf,
1875.76,inf,
788.664,0.0,
2650.27,0.0,
3420.76,inf,
6471.61,0.0,
9735.47,inf,
12029.8,inf,1.0
8536.84,inf,
5913.83,inf,
12418.9,inf,
937.692,inf,
2940.1,inf,
969.037,inf,
1113.34,0.0,
15260.9,inf,
6347.36,inf,
3981.99,0.0,0.0
5507.66,0.0,0.0
1737.29,0.0,0.0
1093.44,0.0,
2360.15,0.0,
703.728,4.21895e+305,
59.9308,9.38349e-27,
1616.24,0.0,
933.62,0.0,
383.621,4.02256e+166,
365.307,4.47507e+158,
165.988,8.17593e-73,
1750.8,0.0,
1559.82,inf,
204.456,6.2258e+88,
6873.13,inf,
3491.0,inf,
2585.57,0.0,
80.0542,1.70971e-35,
1039.04,0.0,
888.037,inf,
616.189,4.05095e+267,
4568.7,0.0,
880.036,inf,
306.739,1.64042e+133,
2655.24,inf,
389.347,8.1052e-170,0.0
10.2373,3.58093e-05,
3320.18,0.0,
2214.99,0.0,0.0
3498.69,0.0,0.0
1895.75,0.0,
1648.28,0.0,
4759.44,0.0,0.0
705.998,2.44878e-307,0.0
144.958,1.11002e-63,1.11002e-63
551.532,3.36732e+239,
1588.38,inf,
4841.2,0.0,
516.654,2.39967e+224,
4990.55,0.0,
4835.55,inf,
2227.01,inf,
171.638,3.47859e+74,
86.1116,4.00145e-38,
14694.3,inf,
725.755,inf,
3302.27,inf,
6901.03,inf,
9197.27,inf,
5161.25,inf,
1811.25,inf,
91.727,6.86293e+39,
6231.88,inf,
1910.89,0.0,
980.503,inf,
3229.43,0.0,
1797.46,inf,
12346.0,inf,
3226.82,inf,
10247.3,inf,
10013.1,inf,
5152.6,inf,
1134.7,inf,
2540.68,0.0,
3388.13,inf,
9036.94,inf,
7979.93,inf,
11723.9,inf,
3643.03,inf,
1184.42,0.0,
7818.03,inf,
7945.07,inf,
1317.69,0.0,
3683.34,inf,
10858.2,inf,
6882.22,inf,
5194.79,inf,
1969.94,inf,
3314.59,inf,
2736.14,inf,
2277.22,0.0,
1311.04,inf,
1043.99,inf,
309.932,2.50068e-135,
6931.56,inf,
1373.81,0.0,
4925.83,inf,
1830.49,0.0,
4766.9,inf,
3829.15,inf,
5212.81,0.0,
6185.54,inf,
3906.41,inf,
9335.62,inf,
257.337,1.73793e-112,
3833.57,0.0,
254.408,3.25038e-111,
2212.34,0.0,
4471.63,0.0,
2175.54,0.0,
1818.49,inf,
3136.25,inf,
3387.81,inf,
4808.31,inf,
7591.53,inf,
791.18,inf,
13536.7,inf,
1965.48,0.0,
5570.94,inf,
4154.58,inf,
8080.28,inf,
2114.91,inf,
2913.38,inf,
21820.0,inf,
1357.1,0.0,
10631.0,inf,
1474.49,inf,
1990.27,inf,
325.116,1.57076e+141,
62.1973,9.72895e-28,
1760.83,inf,
4380.36,0.0,
1633.77,0.0,
144.421,1.90072e-63,
4756.18,0.0,
266.014,3.3749e+115,
1311.87,0.0,
7185.39,0.0,
3885.7,0.0,0.0
2313.18,0.0,0.0
2112.81,0.0,0.0
891.006,0.0,
2752.61,inf,
9197.44,0.0,
467.97,5.79792e-204,
1003.58,inf,
2743.61,inf,
447.408,2.02646e+194,1.0
10327.2,inf,
2530.24,inf,
1945.46,inf,
4866.78,inf,
9441.99,inf,
4903.48,inf,
15291.5,inf,
1470.77,0.0,
583.051,6.0823e-254,0.0
1127.87,inf,
576.858,2.97656e-251,
6489.24,inf,
726.521,2.9933e-316,
3421.14,0.0,
931.68,0.0,
15063.7,inf,
1123.25,0.0,
21999.1,inf,
181.751,1.16559e-79,
424.79,3.04849e+184,
1809.87,0.0,
8821.18,inf,
3051.54,inf,
12970.2,inf,
1048.62,inf,
674.157,6.06474e+292,
3513.93,inf,
2425.27,inf,
10060.2,inf,
5726.75,inf,
510.9,1.31503e-222,
5311.15,inf,
1033.4,inf,
4315.58,inf,
4042.36,0.0,
10828.7,inf,
8008.39,inf,
8638.52,inf,
1683.87,0.0,
4811.51,inf,
2063.07,inf,
4796.83,inf,
1192.69,inf,
7300.51,inf,
127.15,6.02052e-56,
5330.6,0.0,
3849.07,0.0,
15631.9,inf,
313.419,7.65484e-137,
3173.35,0.0,
3938.74,0.0,
1742.0,0.0,
2945.23,0.0,
9428.35,inf,
5144.07,inf,
10222.8,inf,
4525.81,inf,
8315.4,0.0,
1520.09,0.0,
4477.56,inf,
660.921,9.23886e-288,
2688.07,inf,
257.482,6.65136e+111,
2728.76,inf,
4009.61,0.0,
396.062,1.01702e+172,
4605.33,inf,
1104.59,0.0,
9761.17,inf,
8182.88,inf,
2599.29,inf,
4443.33,0.0,
4633.68,inf,
8052.5,inf,
4094.27,inf,
2397.72,inf,
6838.36,inf,
73.3506,7.17378e+31,
2126.59,0.0,
9488.32,inf,
7685.53,inf,
3953.29,inf,
3680.74,inf,
568.665,9.28703e+246,
2315.6,0.0,
4087.82,inf,
5098.87,inf,1.0
4813.37,inf,
896.778,inf,
116.361,3.42667e+50,
10346.8,inf,1.0
2536.35,inf,
1281.31,0.0,
5644.52,inf,
2924.1,0.0,
1060.59,0.0,
3070.31,inf,
3303.04,0.0,
586.47,1.99188e-255,
205.303,1.45233e+89,
155.397,3.07733e+67,
1368.6,0.0,
799.953,0.0,
2792.26,inf,
597.529,3.13746e-260,
4325.94,inf,
1101.65,inf,
10463.6,inf,
1016.11,inf,
4207.68,inf,
2849.65,inf,
116.197,2.90926e+50,
775.233,inf,
1808.52,0.0,
1926.09,0.0,
3033.13,inf,
4418.98,inf,
877.814,inf,
226.795,3.1316e+98,
1031.12,inf,
3150.64,0.0,
2452.99,inf,
4872.01,inf,
5051.44,0.0,
4570.56,inf,
1721.32,0.0,
708.333,4.21829e+307,
10089.1,inf,
1904.19,inf,
1891.14,inf,
6296.36,inf,
3483.0,inf,
1188.95,inf,
12364.4,inf,
9935.31,inf,
4959.35,inf,
145.377,7.30249e-64,
2818.43,inf,1.0
4842.72,inf,1.0
12083.6,inf,
3368.08,inf,
748.76,0.0,
3997.72,inf,
10140.8,inf,
3890.96,inf,
8193.99,inf,
2158.77,inf,
2442.78,0.0,
2869.56,inf,
2078.32,0.0,
7807.1,inf,
7479.52,inf,1.0
907.326,inf,
15973.3,inf,
614.264,5.90907e+266,
2448.34,inf,
2077.75,inf,
1420.22,0.0,
1023.06,0.0,
5476.85,0.0,
3371.18,0.0,
130.268,3.75493e+56,
486.099,7.76058e-212,
2606.79,inf,
45.485,1.7625e-20,
2783.62,inf,
6863.74,inf,
2053.64,inf,
4796.47,inf,
6384.42,inf,
3324.37,inf,
980.554,inf,
3004.46,0.0,
5640.74,0.0,
6085.93,inf,
1373.1,inf,
1411.05,inf,
673.223,2.38227e+292,
2096.73,inf,
1912.87,0.0,
4034.42,inf,
554.661,1.29906e-241,
9002.53,inf,
1511.52,inf,
1697.1,inf,
4515.08,inf,
1501.18,inf,
5125.5,inf,
3284.63,inf,
3602.58,inf,
2569.41,inf,
2159.11,inf,
3060.1,inf,
6010.76,inf,
3105.67,inf,
226.254,1.82388e+98,
4404.2,inf,
146.883,6.17108e+63,
5534.47,inf,
3270.94,inf,
2502.37,inf,
11099.5,inf,
2131.59,inf,
6157.05,inf,
3477.35,0.0,
1450.5,inf,
3341.09,inf,
685.544,1.8709e-298,
582.775,8.01615e-254,
4500.69,0.0,
2631.27,0.0,
325.018,1.42441e+141,
77.2914,2.70871e-34,
1913.44,0.0,0.0
789.531,inf,
4254.16,inf,
3523.34,inf,
6689.48,inf,
994.007,inf,
6998.35,inf,
1574.85,inf,
3785.02,inf,
5366.97,inf,
277.016,4.93617e-121,
1398.55,inf,
1731.83,inf,
3566.33,inf,
5820.07,inf,
1798.55,0.0,
1423.4,inf,
1825.49,inf,
7995.12,inf,
6099.04,inf,
8631.03,inf,
426.669,5.01353e-186,
1414.81,0.0,
2146.63,inf,
1663.18,0.0,
8400.35,inf,
369.609,3.30426e+160,
1102.06,inf,
11054.1,0.0,
5283.3,inf,
1672.02,0.0,
1283.63,0.0,
2690.71,inf,
1892.18,0.0,
1534.99,inf,
4611.7,inf,
6004.06,inf,
4207.75,inf,
1130.87,inf,
16105.3,inf,
7168.09,inf,
1001.16,inf,
2984.69,inf,
3158.42,inf,
691.159,1.46768e+300,
330.422,3.15969e-144,
1917.89,inf,
14708.6,inf,
415.997,2.16207e-181,
2564.1,inf,
4484.65,0.0,
495.203,1.15901e+215,
2250.94,inf,
5456.48,inf,
8236.85,inf,
8657.32,inf,
2210.89,inf,
18576.9,inf,
3300.36,inf,
34.7799,1272690000000000.0,
509.602,2.07727e+221,
3652.62,inf,
387.529,2.00284e+168,
4754.75,inf,
4327.27,inf,
1886.92,inf,
1475.94,0.0,
3430.6,inf,
5382.74,inf,
141.515,2.87721e+61,
1101.73,inf,
3007.03,inf,
3611.05,0.0,
320.487,6.52032e-140,
7083.64,inf,
5154.24,inf,
81.3956,4.47025e-36,
12044.0,inf,
7733.81,inf,
3230.4,inf,
900.112,0.0,
3274.92,inf,
3489.33,inf,
4077.45,0.0,
813.129,0.0,
1767.39,inf,
1292.93,inf,1.0
4341.97,0.0,
5817.08,0.0,
1278.47,inf,
1768.67,0.0,
984.864,0.0,
287.783,1.04092e-125,
468.607,3.06557e-204,
8696.77,inf,
5926.59,inf,
1865.48,inf,
6062.64,inf,
12022.5,inf,
649.213,1.12295e-282,
2422.45,inf,
9832.43,inf,
1889.5,inf,
1287.75,inf,
1167.13,0.0,
6834.21,inf,
6775.04,inf,
1038.87,inf,
5228.66,inf,
1516.32,inf,
1068.01,0.0,
2236.15,0.0,
10147.6,inf,
213.852,7.49516e+92,
575.384,1.29926e-250,
4305.51,0.0,
335.672,1.65782e-146,
3970.61,inf,
8064.39,inf,
3643.15,inf,
6885.89,inf,
72.8565,4.37704e+31,
75.9106,9.28038e+32,
4392.43,inf,
2092.64,0.0,0.0
3429.97,0.0,
1622.62,0.0,
4360.98,inf,
8120.26,inf,
3520.93,inf,
2715.6,0.0,
1053.05,0.0,
11624.3,inf,
6188.6,inf,
500.387,4.83997e-218,
391.218,8.00949e+169,
5745.41,inf,
2802.44,0.0,
4694.72,0.0,
5815.61,inf,
2445.81,inf,
4529.86,0.0,
56.2211,2.6093e+24,
3387.2,inf,
3476.49,0.0,
1138.72,inf,
9105.09,inf,
76.2385,1.28818e+33,
1137.38,0.0,
1430.15,inf,
624.265,1.30263e+271,
9337.54,inf,
3546.03,inf,
13320.6,inf,
1907.53,inf,
4848.83,inf,
629.45,4.30075e-274,
6556.9,inf,
1469.33,inf,
5934.52,0.0,
701.133,3.14949e+304,
1511.92,0.0,
4216.58,0.0,
581.119,2.38035e+252,
12340.7,inf,
3062.63,inf,
1629.72,inf,
4606.19,inf,
6346.14,inf,
4034.94,0.0,
2517.06,inf,
4790.84,inf,
7572.14,0.0,
866.45,inf,
1929.98,inf,
377.911,1.33298e+164,
748.866,0.0,
303.486,1.57733e-132,
1213.01,0.0,
0.502388,1.65266,
4707.26,inf,
3980.24,inf,
2626.04,inf,
3323.59,0.0,
3800.4,inf,
1087.49,inf,
1381.31,inf,
3911.88,0.0,
1231.45,inf,
1585.86,inf,
3034.55,inf,
2927.62,inf,
8766.24,inf,
9152.7,inf,
6194.2,inf,
11629.5,inf,
8139.91,inf,
654.818,2.42037e+284,
2957.62,0.0,
371.178,1.58704e+161,
661.105,1.30125e+287,
4829.95,0.0,
4091.05,inf,
3217.06,0.0,
3380.95,0.0,
2789.98,0.0,0.0
744.048,inf,
477.218,1.79185e+207,
16783.5,inf,
2819.72,0.0,
1870.33,0.0,
1006.59,inf,
528.914,1.97438e-230,
2115.86,inf,
3609.48,0.0,
806.771,inf,
4249.76,inf,
7915.47,inf,
1547.51,0.0,
1352.72,0.0,
3170.01,inf,
969.769,inf,
5461.22,0.0,
5104.8,0.0,
5420.37,0.0,0.0
944.272,0.0,
1897.74,0.0,0.0
7382.03,0.0,0.0
4307.35,0.0,0.0
3242.43,0.0,0.0
1417.57,0.0,
7118.3,0.0,0.0
3871.39,0.0,0.0
6182.6,0.0,0.0
23173.1,inf,
3854.23,0.0,0.0
2232.07,0.0,0.0
1663.64,0.0,
2505.41,inf,
956.156,inf,
2618.4,inf,
341.696,2.49392e+148,
4741.69,inf,
2199.17,inf,
4728.58,inf,
3755.73,inf,
709.475,7.56666e-309,
324.115,5.77328e+140,
2180.57,0.0,
2883.96,0.0,
816.54,0.0,
506.968,6.71127e-221,
5190.19,inf,
4126.68,inf,
7902.13,inf,
6221.09,inf,
1583.86,inf,
5307.23,0.0,
688.208,1.30382e-299,
379.145,4.57725e+164,
3583.53,inf,
2479.31,inf,
1574.32,inf,
4449.89,0.0,
23.0037,1.02242e-10,
5212.75,inf,
1107.28,inf,
18051.2,inf,1.0
2013.42,inf,
5160.36,inf,
146.201,3.2032e-64,
3792.73,inf,
305.114,3.23184e+132,
16470.9,inf,1.0
3047.39,0.0,
5099.82,inf,
2383.63,inf,
1077.21,0.0,
4588.47,inf,
3368.49,inf,
50.7602,9.01797e-23,
5973.86,0.0,
5718.59,inf,
3058.93,inf,
10585.8,inf,
4217.0,inf,
10656.0,inf,1.0
9215.1,0.0,
1736.67,0.0,0.0
6683.04,0.0,0.0
1748.86,0.0,
1225.46,inf,
8985.65,inf,
12724.1,inf,
57.0546,6.00499e+24,
3831.47,0.0,
1187.53,inf,
6333.31,inf,
6937.21,inf,
5250.22,inf,
7449.43,inf,
2018.22,inf,
449.036,1.0321e+195,
19559.9,inf,
2505.92,0.0,
4401.72,0.0,
2096.49,0.0,
540.527,1.78695e-235,
1877.51,inf,
6304.15,inf,
4116.17,inf,
8152.61,inf,
8732.34,inf,
4404.62,inf,
8096.93,inf,
10085.4,inf,
12301.3,inf,
4863.59,inf,
4178.69,0.0,
2283.04,inf,
