lng,lat,dist,angle
6.57463888888889,46.5219638888889,36.6485255698036,4.740006198129758
6.57463888888889,46.5219638888889,36.6485255698036,4.740006198129758
6.57463888888889,46.5219638888889,36.6485255698036,4.740006198129758
6.57463888888889,46.5219638888889,36.6485255698036,4.740006198129758
6.57458055555556,46.5219472222222,41.119171783573854,4.691943041394401
6.57458055555556,46.5219472222222,41.119171783573854,4.691943041394401
6.57458055555556,46.5219472222222,41.119171783573854,4.691943041394401
6.57458055555556,46.5219472222222,41.119171783573854,4.691943041394401
6.57458055555556,46.5219472222222,41.119171783573854,4.691943041394401
6.57458055555556,46.5219472222222,41.119171783573854,4.691943041394401
6.57458055555556,46.5219472222222,41.119171783573854,4.691943041394401
6.57458055555556,46.5219472222222,41.119171783573854,4.691943041394401
6.57458055555556,46.5219472222222,41.119171783573854,4.691943041394401
6.57458055555556,46.5219472222222,41.119171783573854,4.691943041394401
6.57458055555556,46.5219472222222,41.119171783573854,4.691943041394401
6.57458055555556,46.5219472222222,41.119171783573854,4.691943041394401
6.57458055555556,46.5219472222222,41.119171783573854,4.691943041394401
6.57458055555556,46.5219472222222,41.119171783573854,4.691943041394401
6.57458055555556,46.5219472222222,41.119171783573854,4.691943041394401
6.57458055555556,46.5219472222222,41.119171783573854,4.691943041394401
6.57458055555556,46.5219472222222,41.119171783573854,4.691943041394401
6.57458055555556,46.5219472222222,41.119171783573854,4.691943041394401
6.57458055555556,46.5219472222222,41.119171783573854,4.691943041394401
6.57458055555556,46.5219472222222,41.119171783573854,4.691943041394401
6.57458055555556,46.5219472222222,41.119171783573854,4.691943041394401
6.57458055555556,46.5219472222222,41.119171783573854,4.691943041394401
6.57458055555556,46.5219472222222,41.119171783573854,4.691943041394401
6.57458055555556,46.5219472222222,41.119171783573854,4.691943041394401
6.57458055555556,46.5219472222222,41.119171783573854,4.691943041394401
6.57458055555556,46.5219472222222,41.119171783573854,4.691943041394401
6.57458055555556,46.5219472222222,41.119171783573854,4.691943041394401
6.57458055555556,46.5219472222222,41.119171783573854,4.691943041394401
6.57458055555556,46.5219472222222,41.119171783573854,4.691943041394401
6.57458055555556,46.5219472222222,41.119171783573854,4.691943041394401
6.57458055555556,46.5219472222222,41.119171783573854,4.691943041394401
6.57458055555556,46.5219472222222,41.119171783573854,4.691943041394401
6.57458055555556,46.5219472222222,41.119171783573854,4.691943041394401
6.57458055555556,46.5219472222222,41.119171783573854,4.691943041394401
6.57458055555556,46.5219472222222,41.119171783573854,4.691943041394401
6.57458055555556,46.5219472222222,41.119171783573854,4.691943041394401
6.57458055555556,46.5219472222222,41.119171783573854,4.691943041394401
6.57458055555556,46.5219472222222,41.119171783573854,4.691943041394401
6.57458055555556,46.5219472222222,41.119171783573854,4.691943041394401
6.57458055555556,46.5219472222222,41.119171783573854,4.691943041394401
6.57458055555556,46.5219472222222,41.119171783573854,4.691943041394401
6.57458055555556,46.5219472222222,41.119171783573854,4.691943041394401
6.57458055555556,46.5219472222222,41.119171783573854,4.691943041394401
6.57458055555556,46.5219472222222,41.119171783573854,4.691943041394401
6.57458055555556,46.5219472222222,41.119171783573854,4.691943041394401
6.57458055555556,46.5219472222222,41.119171783573854,4.691943041394401
6.57458055555556,46.5219472222222,41.119171783573854,4.691943041394401
6.57458055555556,46.5219472222222,41.119171783573854,4.691943041394401
6.57458055555556,46.5219472222222,41.119171783573854,4.691943041394401
6.57458055555556,46.5219472222222,41.119171783573854,4.691943041394401
6.57458055555556,46.5219472222222,41.119171783573854,4.691943041394401
6.57458055555556,46.5219472222222,41.119171783573854,4.691943041394401
6.57458055555556,46.5219472222222,41.119171783573854,4.691943041394401
6.57458055555556,46.5219472222222,41.119171783573854,4.691943041394401
6.57458055555556,46.5219472222222,41.119171783573854,4.691943041394401
6.57451388888889,46.5219416666667,46.24902223720393,4.680854685907448
6.57451388888889,46.5219416666667,46.24902223720393,4.680854685907448
6.57451388888889,46.5219416666667,46.24902223720393,4.680854685907448
6.57451388888889,46.5219416666667,46.24902223720393,4.680854685907448
6.57451388888889,46.5219416666667,46.24902223720393,4.680854685907448
6.57451388888889,46.5219416666667,46.24902223720393,4.680854685907448
6.57451388888889,46.5219416666667,46.24902223720393,4.680854685907448
6.57451388888889,46.5219416666667,46.24902223720393,4.680854685907448
6.57451388888889,46.5219416666667,46.24902223720393,4.680854685907448
