mu_dist,mu_angle,sigma11,sigma21,sigma12,sigma22
46.2501,4.70233,379.679,1.40993,1.40993,0.0386207
47.1321,4.71179,425.082,1.52869,1.52869,0.0365671
43.3841,4.68702,369.275,1.21622,1.21622,0.0335759
45.6197,4.68465,380.185,1.12985,1.12985,0.0318003
45.2457,4.70863,416.161,1.55524,1.55524,0.0369729
45.8083,4.68222,408.143,1.19892,1.19892,0.033271
45.4208,4.68491,398.015,1.27345,1.27345,0.0344737
46.6031,4.69689,414.25,1.40141,1.40141,0.0350789
46.793,4.71501,355.563,0.990864,0.990864,0.031879
46.8567,4.72512,403.071,1.47885,1.47885,0.0367862
47.5931,4.72768,367.003,1.49807,1.49807,0.035951
47.4045,4.70991,465.005,1.62861,1.62861,0.0316994
45.4555,4.69892,426.35,1.66087,1.66087,0.0372023
44.7853,4.68909,385.053,1.30135,1.30135,0.0339942
46.2552,4.71597,427.205,1.25567,1.25567,0.0360861
45.7416,4.69711,357.978,1.17656,1.17656,0.0360847
44.3015,4.6997,424.679,0.878496,0.878496,0.0322125
45.6173,4.69175,385.608,1.73048,1.73048,0.0400448
43.4732,4.70579,394.747,1.40737,1.40737,0.0372871
44.6971,4.68704,401.303,1.21664,1.21664,0.035177
46.8472,4.69075,404.473,1.68775,1.68775,0.0408279
46.0221,4.69288,393.972,1.7349,1.7349,0.0410547
45.8339,4.69655,412.109,1.55307,1.55307,0.0394265
44.6999,4.713,404.573,1.27394,1.27394,0.0362016
43.6745,4.69269,450.687,1.11744,1.11744,0.0361378
46.1586,4.69211,440.331,1.47412,1.47412,0.0370643
45.1968,4.70649,466.512,2.10612,2.10612,0.0406089
42.9798,4.69663,466.91,1.73387,1.73387,0.0369831
45.8446,4.68009,343.777,0.939279,0.939279,0.0324204
45.95,4.68665,333.021,0.922707,0.922707,0.0331547
45.983,4.70636,481.172,1.92589,1.92589,0.0376781
45.8496,4.69826,475.757,1.94873,1.94873,0.0381472
44.5051,4.69257,390.04,1.31126,1.31126,0.0360581
46.2214,4.70953,364.917,1.18036,1.18036,0.0347321
45.3248,4.69152,408.547,1.37791,1.37791,0.0340095
45.8998,4.6935,399.73,1.14093,1.14093,0.0356335
44.8729,4.69883,396.312,1.04811,1.04811,0.0355522
45.6109,4.70143,428.161,1.25507,1.25507,0.0371212
45.945,4.69445,406.433,1.37017,1.37017,0.0324797
46.6046,4.69398,414.311,1.28294,1.28294,0.036302
47.4459,4.6976,441.15,1.47338,1.47338,0.036188
44.3255,4.69917,422.634,1.49957,1.49957,0.0358898
44.3255,4.69917,422.634,1.49957,1.49957,0.0358898
44.7358,4.68027,393.961,1.50756,1.50756,0.0351525
45.6481,4.71618,418.988,1.28863,1.28863,0.0374017
45.6272,4.68083,412.024,1.45441,1.45441,0.0334106
46.2704,4.71631,385.263,1.16562,1.16562,0.0366485
47.3631,4.70248,414.97,1.37099,1.37099,0.0375446
44.7678,4.68683,397.447,1.2284,1.2284,0.032578
45.8595,4.70804,400.568,1.33357,1.33357,0.0352603
45.3337,4.69194,414.147,1.25638,1.25638,0.0354318
44.7802,4.69175,439.967,1.87109,1.87109,0.0408544
45.0159,4.69837,426.087,1.44785,1.44785,0.0346245
45.9989,4.70094,407.518,1.51091,1.51091,0.0382576
44.7033,4.69631,410.769,1.66084,1.66084,0.0362979
45.423,4.6772,425.021,1.43091,1.43091,0.0340255
48.1914,4.70398,402.677,1.36532,1.36532,0.038568
45.2188,4.69926,395.972,1.23669,1.23669,0.0345422
45.2188,4.69926,395.972,1.23669,1.23669,0.0345422
46.5617,4.70891,400.882,1.50865,1.50865,0.0415513
46.424,4.68699,444.158,1.2612,1.2612,0.0296029
45.6107,4.69128,453.428,1.52321,1.52321,0.0323982
45.3009,4.70741,362.364,1.07201,1.07201,0.0365896
46.9769,4.70053,400.521,1.3431,1.3431,0.0329737
45.1274,4.70384,393.108,1.28116,1.28116,0.0358771
44.8934,4.70593,382.804,1.47786,1.47786,0.0339486
45.6553,4.69667,402.236,1.39442,1.39442,0.0325104
46.7866,4.70692,423.695,1.32634,1.32634,0.0387611
46.1188,4.71722,407.887,1.6713,1.6713,0.0399791
46.1188,4.71722,407.887,1.6713,1.6713,0.0399791
44.511,4.69076,377.811,1.15376,1.15376,0.0310185
47.0332,4.71065,417.748,1.38099,1.38099,0.0355067
46.733,4.71529,387.891,1.36588,1.36588,0.0382575
44.2658,4.68095,374.321,1.088,1.088,0.0307559
45.5289,4.69857,365.345,0.94529,0.94529,0.0307983
45.3806,4.70383,372.386,1.72258,1.72258,0.0365642
45.433,4.70968,388.583,1.50483,1.50483,0.0350477
46.3026,4.69284,437.439,1.27137,1.27137,0.0374917
46.2551,4.70627,357.943,1.20417,1.20417,0.0365828
45.9416,4.7035,418.625,1.10661,1.10661,0.0352663
46.6488,4.70496,402.183,1.30961,1.30961,0.0307576
46.8768,4.71295,495.305,1.78562,1.78562,0.0417022
45.9876,4.69696,377.345,1.45028,1.45028,0.034942
45.4182,4.71085,380.107,1.3849,1.3849,0.0349774
46.7028,4.71845,388.301,1.12149,1.12149,0.0323055
46.0451,4.70539,388.61,1.15035,1.15035,0.0324244
46.3621,4.69162,366.731,1.18249,1.18249,0.0352102
45.7068,4.68207,365.257,1.15507,1.15507,0.0345766
44.6426,4.70539,410.768,1.4761,1.4761,0.0353058
46.6374,4.68989,414.322,1.21629,1.21629,0.0340171
46.0878,4.7178,385.622,1.37268,1.37268,0.0317525
45.2976,4.70279,403.666,1.52998,1.52998,0.0348399
46.9199,4.70191,438.924,1.39328,1.39328,0.0351143
47.7653,4.69798,414.45,1.28456,1.28456,0.0351805
43.6936,4.70073,403.642,1.36263,1.36263,0.0359285
44.1829,4.69306,392.187,1.28038,1.28038,0.0359624
44.5689,4.67526,379.992,1.34436,1.34436,0.0387955
44.6334,4.68434,378.482,1.12056,1.12056,0.035173
44.274,4.68759,469.563,1.88036,1.88036,0.0377121
47.5719,4.7167,370.176,1.25413,1.25413,0.0351062
45.7125,4.70371,397.448,1.45977,1.45977,0.0366504
45.1223,4.69473,380.076,1.36472,1.36472,0.0353847
46.565,4.69662,393.088,1.43134,1.43134,0.0368316
45.9911,4.70077,345.247,1.32003,1.32003,0.0372947
45.1446,4.69867,375.313,1.33004,1.33004,0.0378095
46.1151,4.69363,397.94,1.49324,1.49324,0.0391546
46.8456,4.70429,397.774,1.62865,1.62865,0.0385403
44.5001,4.69429,428.815,1.32839,1.32839,0.0328552
45.6654,4.6903,345.206,1.16359,1.16359,0.036896
44.5361,4.68574,442.864,1.36157,1.36157,0.0418781
44.8707,4.70462,431.496,1.58744,1.58744,0.0380256
46.8754,4.69267,439.002,1.66387,1.66387,0.0375812
44.662,4.70544,387.47,1.18539,1.18539,0.0344766
45.9205,4.69892,447.377,1.3125,1.3125,0.0351116
45.5937,4.69197,438.789,1.33927,1.33927,0.0359162
45.8562,4.70687,366.232,1.44056,1.44056,0.0368574
45.7233,4.69847,441.542,1.12067,1.12067,0.0338591
45.5486,4.7001,357.414,1.43071,1.43071,0.0349276
45.5828,4.69923,412.39,1.4987,1.4987,0.0356141
45.5828,4.69923,412.39,1.4987,1.4987,0.0356141
45.6307,4.6983,390.031,1.26939,1.26939,0.0322136
44.8197,4.69469,415.774,1.61894,1.61894,0.0393441
44.48,4.7015,419.023,1.30298,1.30298,0.0374255
45.6404,4.68811,431.97,1.56495,1.56495,0.0317769
44.3872,4.69949,354.811,1.0327,1.0327,0.0341563
45.8096,4.71244,435.064,1.54979,1.54979,0.0378107
45.6887,4.70052,388.99,1.39461,1.39461,0.036119
44.9471,4.70949,407.117,1.57816,1.57816,0.0389696
46.3241,4.68416,433.233,1.4275,1.4275,0.0351189
44.0728,4.73134,376.716,1.07368,1.07368,0.0300417
45.308,4.72552,367.113,0.997075,0.997075,0.0298019
46.0602,4.68794,353.228,1.53021,1.53021,0.0397009
45.2043,4.69645,409.121,1.54775,1.54775,0.0395681
45.553,4.69982,420.062,1.69172,1.69172,0.0407255
44.6408,4.70179,358.032,1.34482,1.34482,0.0358395
46.6775,4.6886,402.402,1.60619,1.60619,0.0362784
43.8065,4.71471,398.771,1.51013,1.51013,0.0319094
45.082,4.70849,435.095,1.52812,1.52812,0.0339981
45.6407,4.69098,391.327,1.45963,1.45963,0.0345748
45.7062,4.69555,427.907,1.45693,1.45693,0.0368471
45.7761,4.71103,396.526,1.2421,1.2421,0.0335166
44.3128,4.69071,428.213,1.47367,1.47367,0.0358701
46.0232,4.70143,417.36,1.50286,1.50286,0.0357704
45.0951,4.69539,401.561,1.11679,1.11679,0.0327844
45.3233,4.70113,434.601,1.62894,1.62894,0.0370946
47.8076,4.71808,420.072,1.52457,1.52457,0.0340354
47.1718,4.7137,430.63,1.48805,1.48805,0.0343328
44.4544,4.68582,419.667,1.46959,1.46959,0.0367634
45.3884,4.68224,378.673,1.44248,1.44248,0.0305869
45.4831,4.68934,403.178,1.63372,1.63372,0.0336622
43.8601,4.71328,403.808,1.48455,1.48455,0.0347237
45.4223,4.69816,468.328,0.92119,0.92119,0.0332728
45.393,4.69146,403.483,1.24065,1.24065,0.0326378
46.2922,4.71104,376.325,1.35444,1.35444,0.0362072
45.8904,4.70883,433.421,1.8487,1.8487,0.04364
46.5537,4.70438,389.775,1.00476,1.00476,0.0325715
46.5067,4.69229,362.504,1.28319,1.28319,0.0353667
43.6145,4.6937,460.225,1.3314,1.3314,0.0347132
46.3737,4.71714,357.29,1.32454,1.32454,0.0357223
46.2467,4.70158,404.38,1.21721,1.21721,0.0349917
46.0397,4.71027,404.498,1.23426,1.23426,0.0333594
43.273,4.66873,421.166,1.73017,1.73017,0.0378359
45.8595,4.71014,407.591,1.19843,1.19843,0.03788
47.3825,4.71378,366.671,0.937726,0.937726,0.0357003
44.8557,4.67574,454.848,1.7021,1.7021,0.0340782
44.4859,4.69917,398.347,1.70914,1.70914,0.0383783
45.7063,4.70198,386.573,0.892298,0.892298,0.0338313
45.4733,4.69386,447.735,1.74995,1.74995,0.0363806
45.6664,4.70344,406.496,1.53515,1.53515,0.0359481
46.1658,4.70308,412.831,1.50208,1.50208,0.0373345
44.883,4.69281,443.778,1.71248,1.71248,0.0351093
44.9212,4.68968,481.711,1.61071,1.61071,0.0361416
45.3037,4.6987,471.133,1.5395,1.5395,0.0366002
45.2718,4.704,449.575,1.67118,1.67118,0.0375787
45.3712,4.67401,458.565,1.58672,1.58672,0.0414213
47.0966,4.71268,352.844,1.25774,1.25774,0.0316575
45.5704,4.69475,451.292,1.28895,1.28895,0.0368596
45.3578,4.69802,398.666,1.26482,1.26482,0.0340948
47.1073,4.69398,411.932,1.27102,1.27102,0.034321
48.4531,4.69683,386.124,1.02323,1.02323,0.0307343
45.2373,4.69139,386.301,1.17252,1.17252,0.0337339
44.6177,4.69142,425.022,1.75149,1.75149,0.0399684
44.6177,4.69142,425.022,1.75149,1.75149,0.0399684
46.9011,4.71286,399.037,1.17798,1.17798,0.0313672
46.5147,4.69018,403.478,1.39347,1.39347,0.0353253
44.9978,4.69743,410.547,1.26179,1.26179,0.0339792
45.6448,4.6961,425.568,1.10112,1.10112,0.0349465
45.002,4.69679,371.057,1.30895,1.30895,0.0329221
46.7345,4.71307,362.65,1.37692,1.37692,0.0362397
44.7763,4.68488,447.246,1.36185,1.36185,0.0335545
46.7476,4.70953,379.838,1.33382,1.33382,0.0370435
45.0119,4.70651,404.025,1.28713,1.28713,0.0378699
45.1888,4.6797,395.162,1.43944,1.43944,0.0362312
44.3152,4.70114,412.506,1.34939,1.34939,0.0342358
46.644,4.69831,377.93,1.42401,1.42401,0.0351641
46.5109,4.69135,402.931,1.2538,1.2538,0.0322982
45.1327,4.69487,370.146,1.19341,1.19341,0.0335213
46.8776,4.69808,439.707,1.48156,1.48156,0.0369503
45.1236,4.70538,372.868,1.28642,1.28642,0.0350669
45.7604,4.68537,414.142,1.5044,1.5044,0.0375705
45.5708,4.71204,397.18,1.05681,1.05681,0.0314917
45.9347,4.69853,432.075,1.96037,1.96037,0.0411733
46.436,4.70059,392.804,0.984501,0.984501,0.0334498
46.1681,4.71932,362.646,1.35411,1.35411,0.0396204
46.2764,4.70629,393.303,1.43606,1.43606,0.0383822
47.1331,4.69555,377.405,1.57011,1.57011,0.0411511
43.8067,4.69909,417.443,1.1396,1.1396,0.030977
46.6498,4.69482,374.101,1.50486,1.50486,0.0357398
45.1767,4.6958,412.607,1.4403,1.4403,0.0350854
45.7721,4.6991,433.263,1.67919,1.67919,0.0361085
44.2193,4.68851,377.9,1.0107,1.0107,0.0311564
46.0453,4.68984,380.045,1.01894,1.01894,0.0266211
43.5537,4.6905,408.558,1.47942,1.47942,0.0381432
44.357,4.69866,428.223,1.33896,1.33896,0.0327994
45.4889,4.70871,397.83,1.27601,1.27601,0.0349756
47.0136,4.70725,351.427,0.999899,0.999899,0.0321831
43.6506,4.677,454.255,1.85152,1.85152,0.0400487
44.2628,4.68751,391.841,1.33172,1.33172,0.0322855
46.3781,4.67413,404.63,1.45999,1.45999,0.032899
45.5394,4.67932,454.56,1.3676,1.3676,0.0299745
45.3769,4.68972,403.33,1.14168,1.14168,0.0298014
44.4508,4.69347,366.485,1.08661,1.08661,0.0320172
45.3465,4.68163,397.391,1.39193,1.39193,0.0322161
44.7412,4.71722,425.303,1.61695,1.61695,0.0404394
47.6745,4.72487,393.804,1.63286,1.63286,0.0391915
47.6363,4.72454,388.164,1.18038,1.18038,0.034419
45.8263,4.68796,445.291,1.36977,1.36977,0.0334207
46.4766,4.69128,404.295,1.15364,1.15364,0.0309566
46.5724,4.72582,367.007,1.33558,1.33558,0.0389628
43.8899,4.68152,437.266,1.45134,1.45134,0.0316662
44.5802,4.69406,388.574,1.19678,1.19678,0.0389579
45.9355,4.68422,365.968,0.984665,0.984665,0.0326444
45.6645,4.70875,434.586,1.76674,1.76674,0.0373727
46.4138,4.71289,451.202,1.61077,1.61077,0.0373598
45.491,4.71705,429.727,1.52205,1.52205,0.0379416
45.3892,4.6772,395.711,1.37401,1.37401,0.034011
47.269,4.70944,403.75,1.50529,1.50529,0.037691
43.4485,4.68981,379.007,0.938817,0.938817,0.0330561
48.3363,4.70589,420.759,1.81364,1.81364,0.0378516
46.6814,4.70193,404.838,1.76355,1.76355,0.0394298
43.9649,4.69,418.906,1.05805,1.05805,0.0303878
44.5359,4.68787,399.64,1.56487,1.56487,0.0353159
45.343,4.69701,453.336,1.58562,1.58562,0.0357651
45.5991,4.70593,361.597,1.18153,1.18153,0.0341055
46.592,4.69652,394.35,0.956841,0.956841,0.0335853
46.0277,4.68944,439.579,1.31296,1.31296,0.0356707
43.7599,4.69502,411.346,1.74982,1.74982,0.0350636
46.7865,4.69648,386.324,0.882701,0.882701,0.0329929
47.2577,4.69409,378.282,0.968039,0.968039,0.0347809
43.5881,4.69807,474.252,1.88925,1.88925,0.0400086
46.5384,4.6961,361.658,0.802386,0.802386,0.0319898
47.1844,4.68983,459.667,1.79608,1.79608,0.0394072
45.3768,4.67716,408.764,1.395,1.395,0.0369384
46.1692,4.68449,456.068,1.75147,1.75147,0.0445109
46.4674,4.70645,421.633,0.956638,0.956638,0.0263425
45.9318,4.70092,357.619,1.48132,1.48132,0.0428375
46.1807,4.70193,446.812,1.20345,1.20345,0.0339811
45.2784,4.69765,383.709,1.72575,1.72575,0.0397403
44.6542,4.70185,386.239,1.09374,1.09374,0.0337946
45.6304,4.71943,348.383,1.26395,1.26395,0.0306598
46.6425,4.70032,396.274,1.31617,1.31617,0.0324337
46.4158,4.71259,412.404,1.40188,1.40188,0.0363153
44.3181,4.6861,380.612,1.3007,1.3007,0.0367572
46.0024,4.69885,395.221,1.30364,1.30364,0.0351903
45.0369,4.68424,403.213,1.45028,1.45028,0.0375141
45.7399,4.70663,385.302,1.23256,1.23256,0.0337725
45.0336,4.68674,457.117,1.85661,1.85661,0.0374204
46.0447,4.70814,392.487,1.44455,1.44455,0.040467
44.8386,4.70925,387.228,1.2487,1.2487,0.0384713
46.3433,4.66951,428.463,1.22808,1.22808,0.0349023
44.1099,4.69641,418.232,1.38676,1.38676,0.0352332
45.1567,4.70698,409.54,1.58665,1.58665,0.0402472
45.4432,4.69754,442.744,1.75414,1.75414,0.0440637
46.1237,4.68825,373.208,1.12366,1.12366,0.028553
46.5984,4.69374,404.508,1.66056,1.66056,0.0368936
44.8151,4.69973,413.53,1.01706,1.01706,0.0317953
44.5139,4.7005,396.839,1.59377,1.59377,0.0371595
46.1935,4.70914,407.798,1.44904,1.44904,0.0374095
45.8426,4.71854,440.149,1.38767,1.38767,0.0371518
45.5811,4.68847,361.697,1.28757,1.28757,0.0330108
44.5374,4.70079,431.86,1.31475,1.31475,0.0319478
47.2351,4.68887,477.899,2.11568,2.11568,0.039435
44.128,4.70915,435.409,1.55382,1.55382,0.0345017
45.1313,4.71881,411.649,1.42406,1.42406,0.0339912
46.7062,4.69974,401.824,1.47808,1.47808,0.0350545
45.0042,4.69281,390.836,1.2446,1.2446,0.0350017
45.6629,4.67747,396.617,1.0047,1.0047,0.0327023
46.4709,4.69892,448.433,1.7202,1.7202,0.0374621
44.2624,4.69275,353.005,1.13848,1.13848,0.036673
44.8868,4.70586,449.282,1.65613,1.65613,0.0373144
44.942,4.69257,438.053,1.51692,1.51692,0.0385184
44.7491,4.68957,426.965,1.56845,1.56845,0.0349037
45.2401,4.69085,399.728,1.28914,1.28914,0.0338263
46.0422,4.69932,365.247,1.0933,1.0933,0.038081
45.0982,4.69331,359.872,1.33472,1.33472,0.0361198
45.6938,4.6927,419.136,1.61604,1.61604,0.0442922
45.3534,4.68613,349.819,1.27422,1.27422,0.0370515
44.5366,4.70198,349.865,0.948902,0.948902,0.0284709
46.1292,4.69285,372.508,1.10328,1.10328,0.0308479
45.3288,4.686,397.109,1.46129,1.46129,0.0372829
44.6248,4.69406,386.57,1.38435,1.38435,0.0369359
44.8599,4.68248,374.526,1.05807,1.05807,0.0349377
47.837,4.70297,405.165,1.70657,1.70657,0.0351242
46.9414,4.70341,429.671,1.43967,1.43967,0.0333749
45.059,4.69678,390.678,1.29419,1.29419,0.0380892
46.0003,4.70257,408.824,1.32207,1.32207,0.0314485
45.6111,4.6889,443.535,1.62318,1.62318,0.0328594
44.3785,4.70284,364.058,1.20896,1.20896,0.0390348
46.9538,4.69292,425.828,1.42215,1.42215,0.0314264
45.2776,4.69304,396.636,1.21938,1.21938,0.0393193
45.1303,4.69425,390.818,1.29015,1.29015,0.0316461
45.8701,4.69449,436.629,1.49018,1.49018,0.0316111
45.9418,4.69402,446.601,1.45776,1.45776,0.0340382
44.0079,4.68696,369.826,1.10573,1.10573,0.0337149
44.1269,4.70633,425.242,1.13674,1.13674,0.0349101
47.125,4.69742,404.923,1.37063,1.37063,0.0363875
46.5048,4.69918,441.518,1.41664,1.41664,0.032431
44.4257,4.67941,432.021,1.33207,1.33207,0.034881
46.4474,4.71198,401.194,1.47143,1.47143,0.0367494
46.2461,4.69883,400.623,1.21409,1.21409,0.0329659
46.2461,4.69883,400.623,1.21409,1.21409,0.0329659
44.4573,4.69424,397.081,1.39454,1.39454,0.0381082
46.8899,4.68553,384.025,1.20448,1.20448,0.0346099
46.3063,4.70228,395.966,1.14704,1.14704,0.0330326
46.1452,4.69611,444.088,1.6283,1.6283,0.0360777
46.0993,4.6891,418.952,1.72903,1.72903,0.0393007
45.7619,4.68552,397.951,1.57505,1.57505,0.0408103
45.0851,4.71154,405.347,1.1043,1.1043,0.0306249
46.7738,4.69427,385.427,1.22334,1.22334,0.0288303
45.6787,4.70144,401.393,1.41076,1.41076,0.043987
45.134,4.71674,437.893,1.26268,1.26268,0.0334087
44.4807,4.70441,467.292,1.31973,1.31973,0.0360673
47.8188,4.69964,408.121,1.43932,1.43932,0.0313508
47.7397,4.69933,432.297,1.37463,1.37463,0.0309582
44.6725,4.70694,409.647,1.37622,1.37622,0.0362919
45.4337,4.70372,385.715,1.26249,1.26249,0.0330282
45.9917,4.69894,418.753,1.54305,1.54305,0.0367445
42.4746,4.66971,397.525,1.27463,1.27463,0.0322568
46.5026,4.7148,421.859,1.38281,1.38281,0.0417783
47.4302,4.7097,379.393,1.29689,1.29689,0.040701
48.0699,4.70835,405.485,1.43297,1.43297,0.0391554
44.7365,4.67294,394.436,1.34063,1.34063,0.0344212
44.398,4.70248,403.246,1.4389,1.4389,0.0366866
46.4334,4.69143,433.092,1.51572,1.51572,0.0326522
45.5953,4.71288,384.357,1.26523,1.26523,0.0352397
44.1655,4.71387,361.28,1.22042,1.22042,0.0348088
46.6629,4.67682,431.526,1.28566,1.28566,0.0335427
46.6723,4.71943,350.053,1.09472,1.09472,0.0357427
44.7399,4.68076,445.993,1.53353,1.53353,0.0357052
45.8962,4.72191,378.814,1.24918,1.24918,0.0349787
46.9985,4.70841,369.7,1.10408,1.10408,0.0371408
45.997,4.70619,457.323,1.48319,1.48319,0.032338
43.6215,4.68803,385.801,1.28795,1.28795,0.0345699
46.694,4.69905,432.871,1.62477,1.62477,0.0372384
44.879,4.68832,377.561,1.12416,1.12416,0.0330126
45.6742,4.68507,390.339,0.991305,0.991305,0.0332643
44.1986,4.7002,399.066,1.57088,1.57088,0.0358711
46.1756,4.69024,418.574,1.1228,1.1228,0.0322511
44.2634,4.71585,389.534,1.45489,1.45489,0.0373532
47.6449,4.70609,409.549,1.22625,1.22625,0.029409
44.2774,4.69719,394.344,1.45819,1.45819,0.039971
46.3801,4.70425,379.014,1.38488,1.38488,0.0329942
45.2345,4.69667,413.462,1.21055,1.21055,0.0330689
47.1938,4.70968,414.376,1.5963,1.5963,0.0368747
45.1262,4.70065,418.369,1.29413,1.29413,0.0345882
44.5217,4.69301,352.946,0.995803,0.995803,0.0346764
47.7214,4.69624,454.18,1.70051,1.70051,0.0350583
45.8753,4.71378,413.939,1.54033,1.54033,0.0335745
45.8181,4.70471,462.601,1.17391,1.17391,0.0320706
45.4993,4.7004,415.993,1.7385,1.7385,0.0354341
45.026,4.69079,362.824,1.47372,1.47372,0.0355189
44.0501,4.69507,394.138,1.34771,1.34771,0.0366675
46.8943,4.70227,410.754,1.33972,1.33972,0.0327548
45.2931,4.70799,361.199,1.18857,1.18857,0.0401379
46.465,4.693,386.535,1.07663,1.07663,0.0276965
45.2256,4.70706,443.995,0.990209,0.990209,0.031188
45.8027,4.69143,340.962,1.09852,1.09852,0.0340533
45.8933,4.703,357.978,1.11843,1.11843,0.0303544
45.0612,4.69734,438.334,1.34924,1.34924,0.0352736
46.9446,4.69661,383.791,1.35185,1.35185,0.0352517
45.1272,4.70337,462.186,1.39947,1.39947,0.0344909
43.9561,4.70717,406.389,1.38866,1.38866,0.0349804
45.1099,4.68436,373.418,1.23371,1.23371,0.0344296
44.5222,4.6763,421.935,1.26986,1.26986,0.0341786
47.5677,4.70581,374.389,1.16277,1.16277,0.0369055
45.0285,4.7029,396.519,1.45397,1.45397,0.0357036
46.1395,4.69287,421.043,1.23269,1.23269,0.0329455
45.5609,4.70462,386.264,1.43429,1.43429,0.0375389
45.2896,4.69416,411.229,1.14386,1.14386,0.0327639
46.1689,4.70229,395.636,1.39124,1.39124,0.0342224
45.452,4.68048,397.416,1.16535,1.16535,0.0305515
46.1558,4.69554,412.388,1.40452,1.40452,0.0324429
46.7931,4.72335,425.892,1.27085,1.27085,0.0361884
44.5747,4.67385,382.675,1.34699,1.34699,0.0332047
44.7079,4.69083,399.541,1.20532,1.20532,0.0322465
46.3297,4.71699,397.953,1.53817,1.53817,0.0386917
45.561,4.70995,373.616,1.34121,1.34121,0.0353326
46.9012,4.70301,391.51,1.37847,1.37847,0.0365554
45.8889,4.7011,431.23,1.35375,1.35375,0.0357026
45.1079,4.69547,371.199,1.39763,1.39763,0.0413652
46.1608,4.70621,411.247,1.11679,1.11679,0.0304732
44.5402,4.70525,389.012,1.53479,1.53479,0.0409132
45.2399,4.70607,384.911,1.61861,1.61861,0.0348017
46.1475,4.6958,437.773,1.15423,1.15423,0.0378351
44.4418,4.69238,404.485,1.48343,1.48343,0.0342948
42.5612,4.69133,470.187,1.38496,1.38496,0.035181
46.1553,4.68721,410.31,1.7858,1.7858,0.0413046
44.7949,4.71738,380.569,0.733885,0.733885,0.0319434
44.3649,4.70129,443.311,1.21538,1.21538,0.0363926
45.1354,4.70817,383.447,1.32306,1.32306,0.0355245
