measured_from,lat,lng,distance,angle_rad,angle_deg
P1,45.828472222222224,15.220483333333334,0.16468725881077972,4.958583579488947,284.1059114675892
P1,45.828475000000005,15.220475,0.8794063711113512,5.120333647079313,293.373507676473
P1,45.828475000000005,15.220480555555556,0.5126053387350024,5.460975402767224,312.8908426033168
P1,45.828475000000005,15.220475,0.8794063711113512,5.120333647079313,293.373507676473
P1,45.82848055555556,15.220477777777775,1.132972052532459,5.734002139634954,328.53412232006656
P1,45.828475000000005,15.220480555555556,0.5126053387350024,5.460975402767224,312.8908426033168
P1,45.828472222222224,15.220483333333334,0.16468725881077972,4.958583579488947,284.1059114675892
P1,45.828472222222224,15.22048611111111,0.06899440441883357,0.9499307234693944,54.427021284605196
P1,45.828472222222224,15.220483333333334,0.16468725881077972,4.958583579488947,284.1059114675892
P1,45.828475000000005,15.22048888888889,0.44235646276416335,0.6621247075308189,37.936951252849916
P1,45.828475000000005,15.220494444444444,0.7853813823406143,1.110494231624766,63.62663264572235
P1,45.828475000000005,15.220491666666668,0.5997205832482572,0.9499306754084216,54.427018530914296
P1,45.828475000000005,15.220494444444444,0.7853813823406143,1.110494231624766,63.62663264572235
P1,45.828475000000005,15.220491666666668,0.5997205832482572,0.9499306754084216,54.427018530914296
P1,45.828475000000005,15.22048888888889,0.44235646276416335,0.6621247075308189,37.936951252849916
P1,45.828475000000005,15.220491666666668,0.5997205832482572,0.9499306754084216,54.427018530914296
P1,45.828472222222224,15.22048888888889,0.27490392530686475,1.424269663077504,81.60464058286071
P1,45.828475000000005,15.22048888888889,0.44235646276416335,0.6621247075308189,37.936951252849916
P1,45.828472222222224,15.22048888888889,0.27490392530686475,1.424269663077504,81.60464058286071
P1,45.828472222222224,15.220491666666668,0.4894463345559755,1.4886996735450793,85.29620825663649
P1,45.828475000000005,15.220491666666668,0.5997205832482572,0.9499306754084216,54.427018530914296
P1,45.828472222222224,15.220491666666668,0.4894463345559755,1.4886996735450793,85.29620825663649
P1,45.828475000000005,15.220491666666668,0.5997205832482572,0.9499306754084216,54.427018530914296
P1,45.828472222222224,15.220491666666668,0.4894463345559755,1.4886996735450793,85.29620825663649
P1,45.82846944444445,15.220491666666668,0.5568633614327984,2.0741410559470803,118.83952862057566
P1,45.82846388888889,15.22048888888889,0.9268915052276795,2.843802001205824,162.93785243995117
P1,45.82846388888889,15.22048611111111,0.8878715632248992,3.078345016442558,176.3761773272886
P1,45.82846388888889,15.220480555555556,0.9623995368838414,3.542478630773099,202.96907455858124
P1,45.82846388888889,15.220483333333334,0.9003763544760032,3.3199305668762267,190.21800975848268
P1,45.82846944444445,15.22048611111111,0.2744071862341081,2.9356320577544563,168.19932711263547
P1,45.82846388888889,15.220483333333334,0.9003763544760032,3.3199305668762267,190.21800975848268
P1,45.82846944444445,15.22048611111111,0.2744071862341081,2.9356320577544563,168.19932711263547
P1,45.82846388888889,15.220483333333334,0.9003763544760032,3.3199305668762267,190.21800975848268
P1,45.82846944444445,15.220483333333334,0.31250755323608076,3.678052351811432,210.7368765869617
P1,45.82846944444445,15.220480555555556,0.46173179198198894,4.091523424032946,234.42702397600328
P1,45.82846944444445,15.220483333333334,0.31250755323608076,3.678052351811432,210.7368765869617
P1,45.82846944444445,15.220477777777775,0.6495422501315609,4.286057307261341,245.57299445728114
P1,45.82846944444445,15.220480555555556,0.46173179198198894,4.091523424032946,234.42702397600328
P1,45.828472222222224,15.220475,0.8082379128216234,4.762069071203716,272.8464595297568
P1,45.82846944444445,15.220477777777775,0.6495422501315609,4.286057307261341,245.57299445728114
P1,45.828472222222224,15.220480555555556,0.3776998335809401,4.818856340321527,276.100130380281
P1,45.828472222222224,15.220475,0.8082379128216234,4.762069071203716,272.8464595297568
P1,45.828472222222224,15.22048611111111,0.06899440441883357,0.9499307234693944,54.427021284605196
P1,45.828472222222224,15.220480555555556,0.3776998335809401,4.818856340321527,276.100130380281
P1,45.828472222222224,15.22048611111111,0.06899440441883357,0.9499307234693944,54.427021284605196
P1,45.828472222222224,15.220483333333334,0.16468725881077972,4.958583579488947,284.1059114675892
P1,45.828472222222224,15.22048888888889,0.27490392530686475,1.424269663077504,81.60464058286071
P1,45.82846944444445,15.22048888888889,0.38224501030443814,2.3499963738652423,134.64487409352589
P1,45.828472222222224,15.22048888888889,0.27490392530686475,1.424269663077504,81.60464058286071
P1,45.82846944444445,15.22048888888889,0.38224501030443814,2.3499963738652423,134.64487409352589
P1,45.82846944444445,15.22048611111111,0.2744071862341081,2.9356320577544563,168.19932711263547
P1,45.82846944444445,15.22048888888889,0.38224501030443814,2.3499963738652423,134.64487409352589
P1,45.828475000000005,15.220491666666668,0.5997205832482572,0.9499306754084216,54.427018530914296
P1,45.828475000000005,15.22048888888889,0.44235646276416335,0.6621247075308189,37.936951252849916
P1,45.828475000000005,15.220491666666668,0.5997205832482572,0.9499306754084216,54.427018530914296
P1,45.828475000000005,15.22048888888889,0.44235646276416335,0.6621247075308189,37.936951252849916
P1,45.828475000000005,15.220494444444444,0.7853813823406143,1.110494231624766,63.62663264572235
P1,45.828472222222224,15.220494444444444,0.7047814315189096,1.513816204231638,86.73527946098713
P1,45.828475000000005,15.220494444444444,0.7853813823406143,1.110494231624766,63.62663264572235
P1,45.828472222222224,15.220494444444444,0.7047814315189096,1.513816204231638,86.73527946098713
P1,45.828472222222224,15.220491666666668,0.4894463345559755,1.4886996735450793,85.29620825663649
P1,45.828472222222224,15.22048611111111,0.06899440441883357,0.9499307234693944,54.427021284605196
P1,45.828472222222224,15.220483333333334,0.16468725881077972,4.958583579488947,284.1059114675892
P1,45.828472222222224,15.22048611111111,0.06899440441883357,0.9499307234693944,54.427021284605196
P1,45.828472222222224,15.220483333333334,0.16468725881077972,4.958583579488947,284.1059114675892
P1,45.828472222222224,15.220477777777775,0.5927613696145951,4.78015238269038,273.8825569575631
P1,45.828472222222224,15.220475,0.8082379128216234,4.762069071203716,272.8464595297568
P1,45.828472222222224,15.220477777777775,0.5927613696145951,4.78015238269038,273.8825569575631
P1,45.828472222222224,15.220475,0.8082379128216234,4.762069071203716,272.8464595297568
P1,45.828475000000005,15.220477777777775,0.6866389879107806,5.245366153185439,300.53734257829774
P2,45.82845555555556,15.22018888888889,5.779370245520441,5.184050281191222,297.0242018958647
P2,45.82843055555556,15.220219444444444,2.778313044086199,4.657383069736458,266.8483934715826
P2,45.82843333333334,15.220213888888887,3.2095839761620093,4.761011935790295,272.78589013219397
P2,45.82843055555556,15.220219444444444,2.778313044086199,4.657383069736458,266.8483934715826
P2,45.828425,15.220222222222224,2.6717063392509646,4.4199448633137255,253.24418634840399
P2,45.828425,15.220225,2.465815786977835,4.394706998589466,251.7981632157818
P2,45.828425,15.220233333333333,1.8617164637591674,4.285848854528467,245.56105099545948
P2,45.828425,15.220225,2.465815786977835,4.394706998589466,251.7981632157818
P2,45.828425,15.22023888888889,1.4795328354689032,4.164842575798202,238.62790192963166
P2,45.828425,15.220233333333333,1.8617164637591674,4.285848854528467,245.56105099545948
P2,45.82843055555556,15.220241666666666,1.0584710168689535,4.567574139909987,261.70272082993927
P2,45.828425,15.22023888888889,1.4795328354689032,4.164842575798202,238.62790192963166
P2,45.82843055555556,15.220241666666666,1.0584710168689535,4.567574139909987,261.70272082993927
P2,45.82843055555556,15.220244444444443,0.8454643239678729,4.530724836537683,259.591411268709
P2,45.82843055555556,15.220247222222222,0.6343758306585864,4.469216053896627,256.067217620389
P2,45.82843055555556,15.220244444444443,0.8454643239678729,4.530724836537683,259.591411268709
P2,45.82843055555556,15.220247222222222,0.6343758306585864,4.469216053896627,256.067217620389
P2,45.82843333333334,15.22025,0.42922325011426254,5.084347379788603,291.31164644028564
P2,45.82843888888889,15.220263888888889,1.0294495995501411,0.7206777270605407,41.29179214965006
P2,45.82844166666667,15.220269444444444,1.550986724117182,0.7985182317195106,45.75172454177746
P2,45.82844166666667,15.220272222222222,1.7122342601557117,0.8865909965279171,50.79792225534747
P2,45.82843333333334,15.220283333333333,2.1957555388050447,1.4996913889241894,85.92598715746854
P2,45.82843055555556,15.220286111111111,2.410890785917701,1.634195762117334,93.6325200674883
P2,45.82843333333334,15.22028888888889,2.626523622590575,1.5113681309435132,86.59501519363886
P2,45.82843055555556,15.220294444444445,3.057384880013756,1.6207769716953855,92.86368001014007
P2,45.82843055555556,15.22028888888889,2.6263326675684433,1.6289888387728235,93.3341853355997
P2,45.82843055555556,15.220294444444445,3.057384880013756,1.6207769716953855,92.86368001014007
P2,45.82843055555556,15.220286111111111,2.410890785917701,1.634195762117334,93.6325200674883
P2,45.82843333333334,15.22028888888889,2.626523622590575,1.5113681309435132,86.59501519363886
P2,45.82843055555556,15.220286111111111,2.410890785917701,1.634195762117334,93.6325200674883
P2,45.82843055555556,15.220283333333333,2.1955270950263515,1.6404243948909056,93.98939443755081
P2,45.82843055555556,15.220286111111111,2.410890785917701,1.634195762117334,93.6325200674883
P2,45.82843055555556,15.220280555555556,1.980267105667488,1.6480075096374796,94.42387490809291
P2,45.82843055555556,15.220283333333333,2.1955270950263515,1.6404243948909056,93.98939443755081
P2,45.82843055555556,15.220280555555556,1.980267105667488,1.6480075096374796,94.42387490809291
P2,45.82843055555556,15.220277777777778,1.7651487574525677,1.657439583645374,94.9642929408003
P2,45.82843333333334,15.220280555555556,1.9805203904019915,1.491948759561369,85.48236717264487
P2,45.82843888888889,15.220283333333333,2.32277574422301,1.2313120757001519,70.54898520111163
P2,45.82843333333334,15.220286111111111,2.4110988147503387,1.5060513016464494,86.2903833145256
P3,45.82843055555556,15.220280555555556,16.816560443935963,5.013607018956901,287.25852232339656
P3,45.828425,15.220286111111111,16.227685937981356,4.985156983807102,285.62845538231426
P3,45.82843055555556,15.220283333333333,16.61056180377973,5.017462144386835,287.4794047400253
P3,45.828425,15.22028888888889,16.019931215616918,4.988786617729278,285.8364180872324
P3,45.828425,15.220286111111111,16.227685937981356,4.985156983807102,285.62845538231426
P3,45.82842222222222,15.22029722222222,15.313207386211333,4.980928957339962,285.3862073100775
P3,45.828425,15.22028888888889,16.019931215616918,4.988786617729278,285.8364180872324
P3,45.82842222222222,15.22029722222222,15.313207386211333,4.980928957339962,285.3862073100775
P3,45.82842222222222,15.2203,15.105211706900587,4.984720176717603,285.60342817962453
P3,45.82841944444445,15.220308333333334,14.399037295599515,4.976163986011584,285.1131945634606
P3,45.82842222222222,15.2203,15.105211706900587,4.984720176717603,285.60342817962453
P3,45.82841388888889,15.220316666666667,13.619623346466065,4.944784453651452,283.3152797961308
P3,45.82841944444445,15.220308333333334,14.399037295599515,4.976163986011584,285.1131945634606
P3,45.82841388888889,15.220316666666667,13.619623346466065,4.944784453651452,283.3152797961308
P3,45.82841111111112,15.220325,12.91929013554864,4.933071766781362,282.64419227171635
P3,45.828408333333336,15.220336111111113,12.009810287909437,4.923723225903516,282.1085603348103
P3,45.82841111111112,15.220325,12.91929013554864,4.933071766781362,282.64419227171635
P3,45.828408333333336,15.220336111111113,12.009810287909437,4.923723225903516,282.1085603348103
P3,45.82840277777778,15.220347222222223,11.044221934966268,4.885444989594442,279.91537894709586
P3,45.82840277777778,15.220358333333332,10.194841434137436,4.900027741892861,280.75090910747997
P3,45.82836666666667,15.220608333333333,9.64380469711821,1.7915796747820574,102.6499540264325
P3,45.82836666666667,15.220605555555556,9.43332228475203,1.796590446070718,102.93705007337807
